날짜,발전기명,용량_메가와트,01시,02시,03시,04시,05시,06시,07시,08시,09시,10시,11시,12시,13시,14시,15시,16시,17시,18시,19시,20시,21시,22시,23시,24시,합계,주소지
2023-10-05,장흥풍력,18,8517.354,8894.842,7844.817,5096.817,3630.253,7220.008,8411.773,8878.933,8539.048,9240.512,6940.869,7729.112,7423.939,6077.419,4325.931,4752.594,5793.941,4443.082,4551.556,8504.337,9693.208,11074.44,11624.04,9385.143,178593.968,전남 장흥군 유치면 용문리 산4번지 외 280필지
2023-10-06,장흥풍력,18,6637.143,6203.248,7282.2,4448.867,4719.328,6554.703,3520.333,1650.246,2095.712,575.634,24.587,276.246,4.339,0,705.802,354.347,1240.939,2545.516,1904.798,3573.846,4045.345,7593.158,7065.253,5433.808,78455.398,전남 장흥군 유치면 용문리 산4번지 외 281필지
2023-10-07,장흥풍력,18,5445.379,2509.358,5287.731,6738.385,1005.189,471.499,480.177,433.895,212.608,59.299,109.92,18.802,0,0,10.124,138.846,50.621,92.564,523.566,1842.606,6859.876,5822.867,6531.562,4839.373,49484.247,전남 장흥군 유치면 용문리 산4번지 외 282필지
2023-10-08,장흥풍력,18,1614.088,2400.884,2170.92,2998.213,2455.844,1913.476,1533.095,1699.421,1177.301,1110.771,3077.76,2299.642,1803.556,78.101,279.139,1133.912,1643.015,282.032,163.434,360.133,441.126,754.977,633.486,2189.722,34214.048,전남 장흥군 유치면 용문리 산4번지 외 283필지
2023-10-09,장흥풍력,18,2238.897,1119.448,423.771,170.665,831.632,3361.238,1878.764,1725.455,1290.114,399.183,36.158,331.206,601.667,879.36,377.488,1964.097,1765.952,1867.194,2166.581,2468.861,2405.223,2507.912,4207.333,4855.282,39873.481,전남 장흥군 유치면 용문리 산4번지 외 284필지
2023-10-10,장흥풍력,18,5338.352,5526.373,6425.981,5938.573,5212.522,5859.025,5436.701,7792.749,8635.952,7461.543,6616.895,4077.164,2901.309,1614.088,1248.171,767.994,189.467,782.457,1800.663,2319.891,2947.592,1281.436,1185.979,901.055,92261.932,전남 장흥군 유치면 용문리 산4번지 외 285필지
2023-10-11,장흥풍력,18,193.806,28.926,44.836,538.029,2426.918,2408.116,2010.379,1034.116,1076.059,1129.573,730.389,112.813,20.248,0,0,0,2.893,0,0,0,117.152,50.621,1.446,5.785,11932.105,전남 장흥군 유치면 용문리 산4번지 외 286필지
2023-10-12,장흥풍력,18,0,0,0,0,0,18.802,10.124,0,0,2.893,2.893,7.232,2.893,0,5.785,41.943,310.958,115.705,0,125.829,52.067,120.044,37.604,1.446,856.218,전남 장흥군 유치면 용문리 산4번지 외 287필지
2023-10-13,장흥풍력,18,0,0,0,0,0,0,8.678,0,2.893,14.463,5.785,0,0,0,0,0,1.446,4.339,0,1.446,0,0,5.785,40.497,85.332,전남 장흥군 유치면 용문리 산4번지 외 288필지
2023-10-14,장흥풍력,18,4.339,0,11.571,0,1.446,15.909,11.571,1.446,0,0,0,0,56.406,1340.735,3067.636,2315.552,3393.057,2795.728,3598.434,2840.564,2447.166,1235.154,4270.971,5477.198,32884.883,전남 장흥군 유치면 용문리 산4번지 외 289필지
2023-10-15,장흥풍력,18,6125.147,4654.244,4717.882,4797.429,4318.699,3838.522,2452.952,3494.299,2085.587,3111.025,3513.101,4837.926,3095.116,4752.594,5173.472,5603.027,5653.648,7543.983,6716.691,5802.619,3445.124,2646.758,1966.989,3364.131,103710.965,전남 장흥군 유치면 용문리 산4번지 외 290필지
2023-10-16,장흥풍력,18,4441.636,3686.659,5093.924,5423.684,3767.653,3158.754,1667.602,906.84,1016.76,2416.794,3521.779,4178.406,4647.013,4918.92,5448.272,4950.739,5710.055,7031.987,6774.543,5935.68,5571.208,5763.568,5678.236,5686.914,107397.626,전남 장흥군 유치면 용문리 산4번지 외 291필지
2023-10-17,장흥풍력,18,7008.846,5724.518,5325.335,3835.629,6438.998,5880.72,6498.297,6705.12,4973.88,6443.337,5219.754,2659.775,1466.564,1870.086,948.783,912.625,1281.436,2421.133,1716.777,1485.366,2561.425,1641.568,621.916,66.531,83708.419,전남 장흥군 유치면 용문리 산4번지 외 292필지
2023-10-18,장흥풍력,18,0,0,0,999.404,1149.821,264.676,0,0,0,0,1.446,1.446,1.446,0,0,0,7.232,428.109,1077.505,99.796,131.615,413.646,73.762,67.977,4717.881,전남 장흥군 유치면 용문리 산4번지 외 293필지
2023-10-19,장흥풍력,18,67.977,15.909,15.909,108.474,350.008,478.731,221.286,273.354,721.712,212.608,78.101,98.349,164.88,261.783,177.897,69.423,548.154,606.006,564.063,148.971,527.905,514.888,3375.701,8922.322,18524.411,전남 장흥군 유치면 용문리 산4번지 외 294필지
2023-10-20,장흥풍력,18,9619.446,9411.177,6982.813,10565.337,10396.118,9751.061,10031.646,8471.072,6877.232,7289.432,5001.36,4713.543,3718.478,4130.678,2810.192,5080.907,7037.773,7481.792,12650.924,12039.133,12663.941,12637.907,8877.486,6906.158,195145.606,전남 장흥군 유치면 용문리 산4번지 외 295필지
2023-10-21,장흥풍력,18,5954.482,6998.722,6480.941,4110.429,4262.293,3903.606,2768.248,559.724,1.446,0,496.086,2457.291,2834.779,3758.975,7094.179,4058.362,4001.956,5221.2,5562.531,7882.421,9847.964,8939.678,7379.103,10474.219,115048.635,전남 장흥군 유치면 용문리 산4번지 외 296필지
2023-10-22,장흥풍력,18,10945.718,9751.061,9074.185,7694.4,5685.467,3212.267,4694.741,3601.326,2084.141,995.065,209.716,1576.484,1638.676,1330.611,772.333,776.672,156.202,912.625,173.558,423.771,718.819,297.941,312.404,458.482,67496.665,전남 장흥군 유치면 용문리 산4번지 외 297필지
2023-10-23,장흥풍력,18,373.149,584.312,459.928,144.632,37.604,135.954,62.192,2.893,0,0,0,1.446,20.248,1.446,14.463,104.135,31.819,75.208,79.547,267.568,10.124,115.705,85.333,7.232,2614.938,전남 장흥군 유치면 용문리 산4번지 외 298필지
2023-10-24,장흥풍력,18,10.124,143.185,24.587,8.678,0,0,0,0,0,0,0,0,0,0,0,72.316,0,118.598,13.017,224.179,85.333,0,0,0,700.017,전남 장흥군 유치면 용문리 산4번지 외 299필지
2023-10-25,장흥풍력,18,17.356,244.427,452.697,448.358,860.558,880.806,293.602,59.299,138.846,1.446,89.672,445.465,185.128,30.373,109.92,419.432,231.411,1823.804,776.672,925.642,1107.878,778.118,386.166,750.638,11457.714,전남 장흥군 유치면 용문리 산4번지 외 300필지
2023-10-26,장흥풍력,18,363.025,802.705,1178.747,997.958,39.051,468.606,538.029,403.522,653.735,52.067,240.088,940.105,967.585,339.884,607.453,1171.516,215.501,383.274,517.781,1018.206,720.265,159.095,2354.602,2737.876,17870.676,전남 장흥군 유치면 용문리 산4번지 외 301필지
2023-10-27,장흥풍력,18,2283.733,2303.981,2455.844,4587.714,4334.608,4664.368,9429.979,9746.722,8433.467,5666.665,7021.863,6593.754,4448.867,5976.177,5741.874,3189.126,1964.097,2989.535,3466.819,1644.461,2199.846,3669.303,5011.484,3497.192,111321.479,전남 장흥군 유치면 용문리 산4번지 외 302필지
2023-10-28,장흥풍력,18,2533.945,2750.893,2367.619,2818.869,2289.518,1271.312,1534.541,1300.238,222.733,167.773,1413.051,1987.238,1304.577,2068.232,1686.404,3284.583,3212.267,2775.48,1569.253,1347.966,1666.156,529.352,740.514,452.697,41295.211,전남 장흥군 유치면 용문리 산4번지 외 303필지
2023-10-29,장흥풍력,18,88.225,114.259,1.446,1.446,880.806,1470.903,905.394,1266.973,601.667,455.589,2.893,397.737,538.029,127.276,442.573,1560.575,566.956,1583.716,1398.587,1246.724,117.152,0,0,0,13768.926,전남 장흥군 유치면 용문리 산4번지 외 304필지
2023-10-30,장흥풍력,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185.128,364.472,558.278,973.371,206.823,776.672,1148.375,1128.126,608.899,5950.144,전남 장흥군 유치면 용문리 산4번지 외 305필지
2023-10-31,장흥풍력,18,794.027,442.573,7.232,94.011,2.893,69.423,89.672,17.356,1.446,0,0,0,0,1.446,10.124,11.571,750.638,203.931,8.678,1.446,28.926,54.96,263.229,396.291,3249.873,전남 장흥군 유치면 용문리 산4번지 외 306필지
2023-11-01,장흥풍력,18,376.042,643.611,475.838,746.299,516.335,286.371,905.394,2308.32,2444.274,757.869,326.867,205.377,402.076,660.966,439.68,613.238,940.105,675.429,815.722,1080.398,766.547,640.718,840.309,1530.202,19397.987,전남 장흥군 유치면 용문리 산4번지 외 307필지
2023-11-02,장흥풍력,18,1324.825,1333.503,1553.343,1213.459,1705.206,1148.375,848.987,442.573,14.463,30.373,7.232,2.893,99.796,198.145,260.337,274.8,594.436,1078.952,856.219,1330.611,643.611,300.834,1271.312,1190.318,17724.603,전남 장흥군 유치면 용문리 산4번지 외 308필지
2023-11-03,장흥풍력,18,1805.002,3145.737,2629.402,928.535,455.589,384.72,687,166.326,40.497,85.333,33.265,218.394,180.789,347.116,114.259,319.636,229.964,215.501,102.688,2.893,0,0,0,4.339,12096.985,전남 장흥군 유치면 용문리 산4번지 외 309필지
2023-11-04,장흥풍력,18,60.745,0,20.248,36.158,2.893,0,7.232,2.893,0,0,1.446,0,63.638,112.813,549.6,470.053,218.394,582.865,1418.836,2020.503,1731.24,3082.099,2225.88,5767.907,18375.443,전남 장흥군 유치면 용문리 산4번지 외 310필지
2023-11-05,장흥풍력,18,6615.448,6145.396,4754.04,4719.328,7470.221,4955.078,4940.615,6317.507,7964.861,5809.851,5312.318,5425.131,3675.088,3161.646,6557.596,4027.989,1855.623,2587.459,2315.552,1803.556,1761.613,2042.198,1813.68,2004.594,104036.388,전남 장흥군 유치면 용문리 산4번지 외 311필지
2023-11-06,장흥풍력,18,734.728,316.743,1833.928,2766.802,616.131,1787.646,1634.337,1343.627,958.907,1178.747,2318.444,3155.861,2065.339,1940.956,1631.444,2465.968,1667.602,2341.585,2719.074,3553.598,2011.825,4675.939,5297.855,6589.415,55606.501,전남 장흥군 유치면 용문리 산4번지 외 312필지
2023-11-07,장흥풍력,18,5682.575,5860.472,5273.267,7743.575,9000.423,8860.131,7873.743,7623.531,7941.72,6936.531,6103.453,5276.16,6007.996,8152.882,8784.922,5749.105,6747.063,5329.674,4072.825,4124.893,5202.398,3771.992,7337.16,6524.331,155980.822,전남 장흥군 유치면 용문리 산4번지 외 313필지
2023-11-08,장흥풍력,18,5524.926,1547.558,1418.836,1246.724,1797.771,360.133,73.762,4.339,0,0,0,0,760.762,1332.057,1021.099,199.592,13.017,39.051,387.613,53.514,344.223,1048.579,2000.255,1178.747,20352.558,전남 장흥군 유치면 용문리 산4번지 외 314필지
2023-11-09,장흥풍력,18,280.585,355.794,1.446,73.762,185.128,896.716,1486.813,1395.695,2082.695,1009.528,659.52,685.554,941.552,41.943,468.606,617.577,0,935.766,1102.093,1689.297,1802.109,995.065,1235.154,1833.928,20776.326,전남 장흥군 유치면 용문리 산4번지 외 315필지
2023-11-10,장흥풍력,18,1774.629,5947.251,9991.149,10725.878,10598.602,11981.28,11208.947,9672.96,12111.448,11101.92,10276.074,10106.855,7483.238,7879.528,7807.213,10109.747,10280.413,11515.566,10151.691,9589.074,10430.829,7966.307,9275.223,10762.036,228747.858,전남 장흥군 유치면 용문리 산4번지 외 316필지
2023-11-11,장흥풍력,18,11794.705,3656.286,5587.118,5657.987,7202.653,4829.248,5629.061,4049.684,6028.244,1657.478,2570.103,5104.048,5548.067,8148.543,6783.221,5983.408,10101.069,8712.606,8676.448,12512.078,13214.987,12711.669,12095.539,13063.124,181317.374,전남 장흥군 유치면 용문리 산4번지 외 317필지
2023-11-12,장흥풍력,18,11746.977,10098.177,12394.926,11428.787,12610.427,10555.213,9110.343,9992.596,8873.147,6386.931,8618.596,8638.844,6515.653,6431.766,6454.907,9451.674,10031.646,12143.267,12925.724,12465.796,10218.221,8889.057,8145.651,7115.874,231244.2,전남 장흥군 유치면 용문리 산4번지 외 318필지
2023-11-13,장흥풍력,18,4139.356,3074.867,2638.08,7759.484,8106.6,7172.28,6047.046,6397.055,8939.678,11838.095,9748.168,7878.082,9046.705,8722.731,10170.493,10812.657,11975.495,9331.629,8134.08,6048.493,7381.996,5412.114,6573.505,7199.76,184548.449,전남 장흥군 유치면 용문리 산4번지 외 319필지
2023-11-14,장흥풍력,18,7747.914,7458.651,9917.387,8946.909,7464.436,8471.072,7797.088,6093.328,4691.848,3171.771,4950.739,5882.166,6138.164,6000.764,4518.291,4580.482,4119.107,4043.899,1791.985,1133.912,698.571,1395.695,1317.594,1457.886,119789.659,전남 장흥군 유치면 용문리 산4번지 외 320필지
2023-11-15,장흥풍력,18,1238.046,2574.442,2043.644,2442.827,2947.592,3443.678,2591.798,1232.261,290.709,13.017,46.282,0,125.829,293.602,1969.882,1123.787,1190.318,529.352,1459.333,847.541,702.909,128.722,18.802,0,27254.373,전남 장흥군 유치면 용문리 산4번지 외 321필지
2023-11-16,장흥풍력,18,0,0,0,0,0,0,0,0,11.571,373.149,869.236,2616.385,3257.103,1426.067,4307.128,5623.276,8676.448,6703.674,4866.853,3938.318,4651.352,4205.886,5490.215,5358.6,62375.261,전남 장흥군 유치면 용문리 산4번지 외 322필지
2023-11-17,장흥풍력,18,4111.876,5678.236,5524.926,10141.566,8868.808,5657.987,5637.739,5874.935,3225.284,517.781,1128.126,2298.196,1407.265,555.385,2185.383,3343.882,7043.558,8971.497,6126.594,4576.143,2697.379,1606.857,4853.836,8244,110277.239,전남 장흥군 유치면 용문리 산4번지 외 323필지
2023-11-18,장흥풍력,18,7622.084,7078.269,6347.88,5618.937,4976.773,4965.202,8077.674,12264.758,12088.307,9778.541,4884.208,5663.773,6010.888,4892.886,7167.941,7082.608,6739.832,6379.699,6181.554,6998.722,6794.792,4176.96,4492.257,4016.419,160300.964,전남 장흥군 유치면 용문리 산4번지 외 324필지
2023-11-19,장흥풍력,18,7170.834,5546.621,8392.971,2413.901,1880.211,4052.577,4025.097,3083.545,1939.509,851.88,283.478,633.486,1534.541,1395.695,2693.04,1741.364,2166.581,2980.857,3664.964,4399.693,4474.901,4166.836,5637.739,8177.469,83307.79,전남 장흥군 유치면 용문리 산4번지 외 325필지
2023-11-20,장흥풍력,18,7491.916,4628.211,5712.947,4202.994,4814.785,5999.318,3986.046,4566.019,4564.573,3899.267,4289.773,1232.261,1564.914,2136.208,391.952,147.524,219.84,351.455,196.699,396.291,0,0,0,141.739,60934.732,전남 장흥군 유치면 용문리 산4번지 외 326필지
2023-11-21,장흥풍력,18,232.857,0,0,115.705,141.739,203.931,112.813,224.179,28.926,1.446,39.051,0,0,0,0,0,0,0,0,0,0,0,229.964,969.032,2299.643,전남 장흥군 유치면 용문리 산4번지 외 327필지
2023-11-22,장흥풍력,18,695.678,863.451,192.36,564.063,513.442,99.796,173.558,27.48,54.96,33.265,18.802,79.547,47.728,0,0,34.712,189.467,556.832,608.899,902.501,3079.206,2217.202,2791.389,2940.36,16684.698,전남 장흥군 유치면 용문리 산4번지 외 328필지
2023-11-23,장흥풍력,18,3137.059,3060.404,2478.985,1303.131,415.093,297.941,507.657,60.745,63.638,273.354,8.678,0,66.531,409.307,1686.404,3179.002,4768.503,5822.867,6841.074,2947.592,7072.484,8660.539,9788.665,9179.766,72029.419,전남 장흥군 유치면 용문리 산4번지 외 329필지
2023-11-24,장흥풍력,18,3690.998,9246.297,8611.364,5027.394,6171.429,3568.061,5558.192,5668.112,5783.817,7674.152,8698.143,5213.968,5345.583,5990.64,7089.84,5242.895,5066.444,7759.484,8006.804,8248.339,6288.581,5571.208,6852.644,5128.636,151503.025,전남 장흥군 유치면 용문리 산4번지 외 330필지
2023-11-25,장흥풍력,18,4221.796,4539.985,5530.712,8342.349,7497.701,8867.362,7690.061,8605.579,4970.987,3466.819,1172.962,134.507,27.48,215.501,192.36,24.587,0,387.613,796.92,1410.158,801.259,0,41.943,0,68938.641,전남 장흥군 유치면 용문리 산4번지 외 331필지
2023-11-26,장흥풍력,18,0,0,1.446,49.175,1737.025,1674.834,1572.145,1557.682,1149.821,1397.141,351.455,190.914,24.587,0,0,0,0,0,0,125.829,1907.691,1904.798,1547.558,441.126,15633.227,전남 장흥군 유치면 용문리 산4번지 외 332필지
2023-11-27,장흥풍력,18,361.579,575.634,1243.832,1003.743,2967.84,2507.912,1809.341,2199.846,1679.173,2662.667,2205.632,1352.305,470.053,566.956,3286.029,3835.629,2888.293,4123.446,4360.642,3216.606,2374.851,4143.695,5173.472,6222.051,61231.227,전남 장흥군 유치면 용문리 산4번지 외 333필지
2023-11-28,장흥풍력,18,4891.44,4375.105,4133.571,5362.939,4557.341,4498.042,5290.623,3197.804,2324.229,1078.952,2111.621,3119.703,3515.994,4042.453,2763.909,3476.943,3664.964,2646.758,1883.103,11.571,0,0,30.373,222.733,67200.171,전남 장흥군 유치면 용문리 산4번지 외 334필지
2023-11-29,장흥풍력,18,50.621,33.265,39.051,542.368,1402.926,1206.227,658.074,172.112,10.124,0,0,0,0,846.095,2502.126,2507.912,2037.859,2155.011,4401.139,5740.427,5206.737,8223.752,8722.731,9550.023,56008.58,전남 장흥군 유치면 용문리 산4번지 외 335필지
2023-11-30,장흥풍력,18,6988.598,5906.754,4448.867,5601.581,7104.303,6822.272,7483.238,6745.617,7073.931,6389.823,4868.299,4120.554,4001.956,6298.705,6090.436,7878.082,5549.514,6945.208,8439.253,7723.326,4687.509,5454.057,3134.166,2956.269,142712.318,전남 장흥군 유치면 용문리 산4번지 외 336필지
2023-12-01,장흥풍력,18,1158.499,835.971,1054.364,1087.629,1602.518,300.834,290.709,666.752,14.463,345.669,182.236,286.371,2204.185,4362.088,5854.686,6425.981,7795.642,6042.707,7428.278,7749.36,8142.758,6026.798,2719.074,2263.484,74841.056,전남 장흥군 유치면 용문리 산4번지 외 337필지
2023-12-02,장흥풍력,18,3837.076,2797.175,3672.196,1952.526,3495.745,3536.242,969.032,222.733,107.027,329.76,527.905,229.964,7.232,107.027,242.981,980.602,413.646,238.642,642.164,526.459,922.749,2649.651,2010.379,2594.691,33013.604,전남 장흥군 유치면 용문리 산4번지 외 338필지
2023-12-03,장흥풍력,18,3822.613,3850.093,4205.886,2911.434,2331.461,2506.465,2798.621,3210.821,757.869,1868.64,1144.036,2081.248,2234.558,2114.514,2247.575,2007.486,2460.183,2238.897,2152.118,3141.398,2477.539,1512.846,1177.301,1517.185,56770.787,전남 장흥군 유치면 용문리 산4번지 외 339필지
2023-12-04,장흥풍력,18,2279.394,1414.497,221.286,824.4,655.181,394.844,918.411,835.971,876.467,663.859,31.819,0,0,0,0,0,2.893,0,0,0,0,1.446,11.571,739.067,9871.106,전남 장흥군 유치면 용문리 산4번지 외 340필지
2023-12-05,장흥풍력,18,1019.653,1575.038,610.345,122.937,28.926,186.575,1971.328,2734.983,2646.758,733.282,484.516,208.269,322.528,659.52,1026.884,2217.202,928.535,1842.606,804.152,65.084,218.394,224.179,186.575,0,20818.269,전남 장흥군 유치면 용문리 산4번지 외 341필지
2023-12-06,장흥풍력,18,14.463,65.084,558.278,636.379,280.585,179.343,354.347,303.726,409.307,830.185,1498.383,982.048,785.349,2182.491,1713.884,1290.114,872.128,2205.632,1469.457,4324.484,5730.303,5565.423,5037.518,4923.259,42212.17,전남 장흥군 유치면 용문리 산4번지 외 342필지
2023-12-07,장흥풍력,18,4594.945,4525.522,4288.326,6162.752,6347.88,7718.987,7144.8,6898.926,2603.368,436.787,561.171,934.32,2061,1936.617,507.657,0,201.038,34.712,309.512,352.901,577.08,2588.905,3547.813,4078.611,68413.63,전남 장흥군 유치면 용문리 산4번지 외 343필지
2023-12-08,장흥풍력,18,4813.339,4973.88,4266.632,4602.177,3741.619,3058.958,3800.918,3785.008,3727.156,3920.962,3884.804,4826.356,4108.983,2693.04,2842.011,3634.592,3368.469,2989.535,2677.131,2766.802,4401.139,3098.008,1353.752,3213.714,86548.985,전남 장흥군 유치면 용문리 산4번지 외 344필지
2023-12-09,장흥풍력,18,2518.036,2094.265,1832.482,1275.651,2205.632,2071.124,954.568,1188.872,591.543,723.158,726.051,468.606,380.381,399.183,325.421,296.495,546.707,284.924,0,0,0,0,0,0,18883.099,전남 장흥군 유치면 용문리 산4번지 외 345필지
2023-12-10,장흥풍력,18,1.446,242.981,206.823,267.568,33.265,289.263,464.267,131.615,286.371,999.404,283.478,8.678,0,67.977,676.876,637.825,983.495,3015.568,1961.204,4457.545,4043.899,3501.531,2746.554,4842.265,30149.898,전남 장흥군 유치면 용문리 산4번지 외 346필지
2023-12-11,장흥풍력,18,5618.937,5393.312,2194.061,3479.836,3275.905,4827.802,4295.558,3236.855,5276.16,5428.023,5419.345,3727.156,2769.695,2010.379,3161.646,1375.446,3228.177,1855.623,848.987,0,0,4.339,31.819,3358.345,70817.406,전남 장흥군 유치면 용문리 산4번지 외 347필지
2023-12-12,장흥풍력,18,5231.324,5037.518,4684.617,4709.204,5438.147,5159.008,6428.874,2032.074,1326.272,1165.731,1116.556,844.648,461.375,0,209.716,0,0,8.678,0,0,147.524,0,0,30.373,44031.639,전남 장흥군 유치면 용문리 산4번지 외 348필지
