일자,발전구분,설비용량(MW),시간,발전량(kWh),연식(년),지점명,기온(°C),강수량(mm),풍속(m/s),풍향(16방위),습도(%),일사(MJ/m2),적설(cm),하늘상태,태양고도,방위각
2023-01-04,(군산)삼랑진태양광,2.0,15,561.12,14.8,양산시,8.6,0.0,2.1,270.0,31.0,1.45,0.0,1.0,21.805666824680237,217.4141647735968
2023-01-04,(군산)삼랑진태양광,2.0,16,538.56,14.8,양산시,8.2,0.0,4.5,320.0,28.0,0.95,0.0,1.0,13.456446520011372,228.96590497696
2023-01-04,(군산)삼랑진태양광,2.0,16,340.896,14.8,양산시,8.2,0.0,4.5,320.0,28.0,0.95,0.0,1.0,13.456446520011372,228.96590497696
2023-01-04,(군산)삼랑진태양광,2.0,17,137.52,14.8,양산시,7.5,0.0,3.0,290.0,30.0,0.34,0.0,1.0,3.716147847382538,238.7605071474653
2023-01-04,(군산)삼랑진태양광,2.0,17,64.128,14.8,양산시,7.5,0.0,3.0,290.0,30.0,0.34,0.0,1.0,3.716147847382538,238.7605071474653
2023-01-04,(군산)삼랑진태양광,2.0,18,0.0,14.8,양산시,5.0,0.0,1.1,270.0,38.0,0.01,0.0,1.0,0.0,
2023-01-04,(군산)삼랑진태양광,2.0,18,0.864,14.8,양산시,5.0,0.0,1.1,270.0,38.0,0.01,0.0,1.0,0.0,
2023-01-04,(군산)삼랑진태양광,2.0,19,0.0,14.8,양산시,2.2,0.0,0.0,0.0,47.0,0.0,0.0,1.0,0.0,
2023-01-04,(군산)삼랑진태양광,2.0,19,0.0,14.8,양산시,2.2,0.0,0.0,0.0,47.0,0.0,0.0,1.0,0.0,
2023-01-04,(군산)삼랑진태양광,2.0,20,0.0,14.8,양산시,1.2,0.0,0.0,0.0,60.0,0.0,0.0,1.0,0.0,
2023-01-04,(군산)삼랑진태양광,2.0,20,0.0,14.8,양산시,1.2,0.0,0.0,0.0,60.0,0.0,0.0,1.0,0.0,
2023-01-04,(군산)삼랑진태양광,2.0,21,0.0,14.8,양산시,-0.2,0.0,0.0,0.0,61.0,0.0,0.0,1.0,0.0,
2023-01-04,(군산)삼랑진태양광,2.0,21,0.0,14.8,양산시,-0.2,0.0,0.0,0.0,61.0,0.0,0.0,1.0,0.0,
2023-01-04,(군산)삼랑진태양광,2.0,22,0.0,14.8,양산시,-0.8,0.0,0.4,0.0,62.0,0.0,0.0,1.0,0.0,
2023-01-04,(군산)삼랑진태양광,2.0,22,0.0,14.8,양산시,-0.8,0.0,0.4,0.0,62.0,0.0,0.0,1.0,0.0,
2023-01-04,(군산)삼랑진태양광,2.0,23,0.0,14.8,양산시,-0.3,0.0,2.2,200.0,62.0,0.0,0.0,1.0,0.0,
2023-01-04,(군산)삼랑진태양광,2.0,23,0.0,14.8,양산시,-0.3,0.0,2.2,200.0,62.0,0.0,0.0,1.0,0.0,
2023-01-04,(군산)삼랑진태양광,2.0,24,0.0,14.8,양산시,-1.1,0.0,0.0,0.0,65.0,0.0,0.0,1.0,0.0,
2023-01-04,(군산)삼랑진태양광,2.0,24,0.0,14.8,양산시,-1.1,0.0,0.0,0.0,65.0,0.0,0.0,1.0,0.0,
2023-01-05,(군산)삼랑진태양광,2.0,1,0.0,14.8,양산시,-1.1,0.0,0.0,0.0,66.0,0.0,0.0,1.0,0.0,
2023-01-05,(군산)삼랑진태양광,2.0,1,0.0,14.8,양산시,-1.1,0.0,0.0,0.0,66.0,0.0,0.0,1.0,0.0,
2023-01-05,(군산)삼랑진태양광,2.0,2,0.0,14.8,양산시,-1.8,0.0,1.9,230.0,69.0,0.0,0.0,1.0,0.0,
2023-01-05,(군산)삼랑진태양광,2.0,2,0.0,14.8,양산시,-1.8,0.0,1.9,230.0,69.0,0.0,0.0,1.0,0.0,
2023-01-05,(군산)삼랑진태양광,2.0,3,0.0,14.8,양산시,-1.6,0.0,1.3,250.0,73.0,0.0,0.0,1.0,0.0,
2023-01-05,(군산)삼랑진태양광,2.0,3,0.0,14.8,양산시,-1.6,0.0,1.3,250.0,73.0,0.0,0.0,1.0,0.0,
2023-01-05,(군산)삼랑진태양광,2.0,4,0.0,14.8,양산시,-0.4,0.0,2.7,230.0,62.0,0.0,0.0,1.0,0.0,
2023-01-05,(군산)삼랑진태양광,2.0,4,0.0,14.8,양산시,-0.4,0.0,2.7,230.0,62.0,0.0,0.0,1.0,0.0,
2023-01-05,(군산)삼랑진태양광,2.0,5,0.0,14.8,양산시,-2.1,0.0,0.7,200.0,72.0,0.0,0.0,3.0,0.0,
2023-01-05,(군산)삼랑진태양광,2.0,5,0.0,14.8,양산시,-2.1,0.0,0.7,200.0,72.0,0.0,0.0,3.0,0.0,
2023-01-05,(군산)삼랑진태양광,2.0,6,0.0,14.8,양산시,-1.8,0.0,1.7,230.0,70.0,0.0,0.0,3.0,0.0,
2023-01-05,(군산)삼랑진태양광,2.0,6,0.0,14.8,양산시,-1.8,0.0,1.7,230.0,70.0,0.0,0.0,3.0,0.0,
2023-01-05,(군산)삼랑진태양광,2.0,7,0.0,14.8,양산시,-2.0,0.0,0.0,0.0,73.0,0.0,0.0,4.0,0.0,
2023-01-05,(군산)삼랑진태양광,2.0,7,0.0,14.8,양산시,-2.0,0.0,0.0,0.0,73.0,0.0,0.0,4.0,0.0,
2023-01-05,(군산)삼랑진태양광,2.0,8,0.9,14.8,양산시,-1.0,0.0,2.2,200.0,67.0,0.02,0.0,3.0,3.995842981198202,121.40362569018862
2023-01-05,(군산)삼랑진태양광,2.0,8,0.96,14.8,양산시,-1.0,0.0,2.2,200.0,67.0,0.02,0.0,3.0,3.995842981198202,121.40362569018862
2023-01-05,(군산)삼랑진태양광,2.0,9,130.32,14.8,양산시,-0.3,0.0,0.0,0.0,65.0,0.29,0.0,3.0,13.728539974515956,131.23301285520546
2023-01-05,(군산)삼랑진태양광,2.0,9,74.688,14.8,양산시,-0.3,0.0,0.0,0.0,65.0,0.29,0.0,3.0,13.728539974515956,131.23301285520546
2023-01-05,(군산)삼랑진태양광,2.0,10,351.18,14.8,양산시,2.3,0.0,1.2,200.0,58.0,0.77,0.0,3.0,22.05099241679,142.8343256372334
2023-01-05,(군산)삼랑진태양광,2.0,10,200.064,14.8,양산시,2.3,0.0,1.2,200.0,58.0,0.77,0.0,3.0,22.05099241679,142.8343256372334
2023-01-05,(군산)삼랑진태양광,2.0,11,615.42,14.8,양산시,3.8,0.0,1.9,230.0,48.0,1.08,0.0,3.0,28.23589898517776,156.5097170351703
2023-01-05,(군산)삼랑진태양광,2.0,11,329.472,14.8,양산시,3.8,0.0,1.9,230.0,48.0,1.08,0.0,3.0,28.23589898517776,156.5097170351703
2023-01-05,(군산)삼랑진태양광,2.0,12,927.9,14.8,양산시,6.3,0.0,1.9,230.0,40.0,1.45,0.0,3.0,31.567573865753676,172.00773735368728
2023-01-05,(군산)삼랑진태양광,2.0,12,491.328,14.8,양산시,6.3,0.0,1.9,230.0,40.0,1.45,0.0,3.0,31.567573865753676,172.00773735368728
2023-01-05,(군산)삼랑진태양광,2.0,13,1008.36,14.8,양산시,8.3,0.0,1.9,230.0,37.0,1.57,0.0,1.0,31.54437060929978,188.25199186867496
2023-01-05,(군산)삼랑진태양광,2.0,13,528.096,14.8,양산시,8.3,0.0,1.9,230.0,37.0,1.57,0.0,1.0,31.54437060929978,188.25199186867496
2023-01-05,(군산)삼랑진태양광,2.0,14,954.72,14.8,양산시,9.1,0.0,2.3,290.0,39.0,1.5,0.0,1.0,28.170101532876878,203.73194221036923
2023-01-05,(군산)삼랑진태양광,2.0,14,501.696,14.8,양산시,9.1,0.0,2.3,290.0,39.0,1.5,0.0,1.0,28.170101532876878,203.73194221036923
2023-01-05,(군산)삼랑진태양광,2.0,15,798.66,14.8,양산시,8.6,0.0,3.0,290.0,37.0,1.23,0.0,1.0,21.95148285219908,217.38164998401592
2023-01-05,(군산)삼랑진태양광,2.0,15,429.312,14.8,양산시,8.6,0.0,3.0,290.0,37.0,1.23,0.0,1.0,21.95148285219908,217.38164998401592
2023-01-05,(군산)삼랑진태양광,2.0,16,419.94,14.8,양산시,8.6,0.0,2.2,290.0,37.0,0.79,0.0,1.0,13.60499202601274,228.9599259018429
2023-01-05,(군산)삼랑진태양광,2.0,16,249.888,14.8,양산시,8.6,0.0,2.2,290.0,37.0,0.79,0.0,1.0,13.60499202601274,228.9599259018429
2023-01-05,(군산)삼랑진태양광,2.0,17,98.1,14.8,양산시,7.3,0.0,1.0,270.0,41.0,0.27,0.0,1.0,3.8597449290280617,238.7739414872744
2023-01-05,(군산)삼랑진태양광,2.0,17,59.136,14.8,양산시,7.3,0.0,1.0,270.0,41.0,0.27,0.0,1.0,3.8597449290280617,238.7739414872744
2023-01-05,(군산)삼랑진태양광,2.0,18,0.18,14.8,양산시,4.6,0.0,1.6,140.0,51.0,0.01,0.0,3.0,0.0,
2023-01-05,(군산)삼랑진태양광,2.0,18,0.48,14.8,양산시,4.6,0.0,1.6,140.0,51.0,0.01,0.0,3.0,0.0,
2023-01-05,(군산)삼랑진태양광,2.0,19,0.0,14.8,양산시,4.2,0.0,2.2,200.0,52.0,0.0,0.0,3.0,0.0,
2023-01-05,(군산)삼랑진태양광,2.0,19,0.0,14.8,양산시,4.2,0.0,2.2,200.0,52.0,0.0,0.0,3.0,0.0,
2023-01-05,(군산)삼랑진태양광,2.0,20,0.0,14.8,양산시,2.0,0.0,0.1,0.0,62.0,0.0,0.0,3.0,0.0,
2023-01-05,(군산)삼랑진태양광,2.0,20,0.0,14.8,양산시,2.0,0.0,0.1,0.0,62.0,0.0,0.0,3.0,0.0,
2023-01-05,(군산)삼랑진태양광,2.0,21,0.0,14.8,양산시,1.1,0.0,0.0,0.0,68.0,0.0,0.0,3.0,0.0,
2023-01-05,(군산)삼랑진태양광,2.0,21,0.0,14.8,양산시,1.1,0.0,0.0,0.0,68.0,0.0,0.0,3.0,0.0,
2023-01-05,(군산)삼랑진태양광,2.0,22,0.0,14.8,양산시,1.6,0.0,0.0,0.0,68.0,0.0,0.0,4.0,0.0,
2023-01-05,(군산)삼랑진태양광,2.0,22,0.0,14.8,양산시,1.6,0.0,0.0,0.0,68.0,0.0,0.0,4.0,0.0,
2023-01-05,(군산)삼랑진태양광,2.0,23,0.0,14.8,양산시,3.7,0.0,1.8,270.0,56.0,0.0,0.0,4.0,0.0,
2023-01-05,(군산)삼랑진태양광,2.0,23,0.0,14.8,양산시,3.7,0.0,1.8,270.0,56.0,0.0,0.0,4.0,0.0,
2023-01-05,(군산)삼랑진태양광,2.0,24,0.0,14.8,양산시,2.7,0.0,0.8,180.0,62.0,0.0,0.0,3.0,0.0,
2023-01-05,(군산)삼랑진태양광,2.0,24,0.0,14.8,양산시,2.7,0.0,0.8,180.0,62.0,0.0,0.0,3.0,0.0,
2023-01-06,(군산)삼랑진태양광,2.0,1,0.0,14.8,양산시,2.5,0.0,2.1,230.0,63.0,0.0,0.0,3.0,0.0,
2023-01-06,(군산)삼랑진태양광,2.0,1,0.0,14.8,양산시,2.5,0.0,2.1,230.0,63.0,0.0,0.0,3.0,0.0,
2023-01-06,(군산)삼랑진태양광,2.0,2,0.0,14.8,양산시,1.3,0.0,1.8,200.0,70.0,0.0,0.0,3.0,0.0,
2023-01-06,(군산)삼랑진태양광,2.0,2,0.0,14.8,양산시,1.3,0.0,1.8,200.0,70.0,0.0,0.0,3.0,0.0,
2023-01-06,(군산)삼랑진태양광,2.0,3,0.0,14.8,양산시,0.4,0.0,1.5,200.0,76.0,0.0,0.0,3.0,0.0,
2023-01-06,(군산)삼랑진태양광,2.0,3,0.0,14.8,양산시,0.4,0.0,1.5,200.0,76.0,0.0,0.0,3.0,0.0,
2023-01-06,(군산)삼랑진태양광,2.0,4,0.0,14.8,양산시,0.0,0.0,2.0,230.0,74.0,0.0,0.0,3.0,0.0,
2023-01-06,(군산)삼랑진태양광,2.0,4,0.0,14.8,양산시,0.0,0.0,2.0,230.0,74.0,0.0,0.0,3.0,0.0,
2023-01-06,(군산)삼랑진태양광,2.0,5,0.0,14.8,양산시,-0.8,0.0,1.0,230.0,78.0,0.0,0.0,3.0,0.0,
2023-01-06,(군산)삼랑진태양광,2.0,5,0.0,14.8,양산시,-0.8,0.0,1.0,230.0,78.0,0.0,0.0,3.0,0.0,
2023-01-06,(군산)삼랑진태양광,2.0,6,0.0,14.8,양산시,-1.5,0.0,1.1,180.0,87.0,0.0,0.0,3.0,0.0,
2023-01-06,(군산)삼랑진태양광,2.0,6,0.0,14.8,양산시,-1.5,0.0,1.1,180.0,87.0,0.0,0.0,3.0,0.0,
2023-01-06,(군산)삼랑진태양광,2.0,7,0.0,14.8,양산시,-2.5,0.0,0.8,200.0,88.0,0.0,0.0,1.0,0.0,
2023-01-06,(군산)삼랑진태양광,2.0,7,0.0,14.8,양산시,-2.5,0.0,0.8,200.0,88.0,0.0,0.0,1.0,0.0,
2023-01-06,(군산)삼랑진태양광,2.0,8,2.16,14.8,양산시,-1.8,0.0,0.7,160.0,87.0,0.01,0.0,3.0,3.992201711190192,121.25106293781393
2023-01-06,(군산)삼랑진태양광,2.0,8,1.92,14.8,양산시,-1.8,0.0,0.7,160.0,87.0,0.01,0.0,3.0,3.992201711190192,121.25106293781393
2023-01-06,(군산)삼랑진태양광,2.0,9,100.44,14.8,양산시,-0.1,0.0,1.1,230.0,79.0,0.32,0.0,3.0,13.74433704563564,131.07696158935403
2023-01-06,(군산)삼랑진태양광,2.0,9,56.064,14.8,양산시,-0.1,0.0,1.1,230.0,79.0,0.32,0.0,3.0,13.74433704563564,131.07696158935403
2023-01-06,(군산)삼랑진태양광,2.0,10,338.76,14.8,양산시,2.6,0.0,1.8,200.0,67.0,0.8,0.0,1.0,22.09155440185837,142.67560209482735
2023-01-06,(군산)삼랑진태양광,2.0,10,211.488,14.8,양산시,2.6,0.0,1.8,200.0,67.0,0.8,0.0,1.0,22.09155440185837,142.67560209482735
2023-01-06,(군산)삼랑진태양광,2.0,11,718.74,14.8,양산시,5.2,0.0,2.0,230.0,56.0,1.26,0.0,1.0,28.305599507446257,156.35538274911437
2023-01-06,(군산)삼랑진태양광,2.0,11,397.152,14.8,양산시,5.2,0.0,2.0,230.0,56.0,1.26,0.0,1.0,28.305599507446257,156.35538274911437
2023-01-06,(군산)삼랑진태양광,2.0,12,1174.86,14.8,양산시,7.4,0.0,1.6,200.0,41.0,1.75,0.0,3.0,31.66751458040904,171.87181792957608
2023-01-06,(군산)삼랑진태양광,2.0,12,617.856,14.8,양산시,7.4,0.0,1.6,200.0,41.0,1.75,0.0,3.0,31.66751458040904,171.87181792957608
2023-01-06,(군산)삼랑진태양광,2.0,13,1315.26,14.8,양산시,9.2,0.0,1.5,250.0,34.0,1.91,0.0,1.0,31.670153841428306,188.14955269992467
2023-01-06,(군산)삼랑진태양광,2.0,13,679.296,14.8,양산시,9.2,0.0,1.5,250.0,34.0,1.91,0.0,1.0,31.670153841428306,188.14955269992467
2023-01-06,(군산)삼랑진태양광,2.0,14,1259.82,14.8,양산시,10.5,0.0,3.0,250.0,22.0,1.88,0.0,1.0,28.31304405723419,203.6693475739802
2023-01-06,(군산)삼랑진태양광,2.0,14,659.04,14.8,양산시,10.5,0.0,3.0,250.0,22.0,1.88,0.0,1.0,28.31304405723419,203.6693475739802
2023-01-06,(군산)삼랑진태양광,2.0,15,1030.86,14.8,양산시,10.2,0.0,1.8,320.0,23.0,1.52,0.0,1.0,22.102706640052048,217.35470075378691
2023-01-06,(군산)삼랑진태양광,2.0,15,560.064,14.8,양산시,10.2,0.0,1.8,320.0,23.0,1.52,0.0,1.0,22.102706640052048,217.35470075378691
2023-01-06,(군산)삼랑진태양광,2.0,16,538.74,14.8,양산시,10.5,0.0,2.5,250.0,19.0,1.03,0.0,1.0,13.758026871228193,228.96014884632996
2023-01-06,(군산)삼랑진태양광,2.0,16,334.176,14.8,양산시,10.5,0.0,2.5,250.0,19.0,1.03,0.0,1.0,13.758026871228193,228.96014884632996
2023-01-06,(군산)삼랑진태양광,2.0,17,159.48,14.8,양산시,9.4,0.0,1.7,290.0,19.0,0.4,0.0,1.0,4.0071607271159575,238.79394964023376
2023-01-06,(군산)삼랑진태양광,2.0,17,113.568,14.8,양산시,9.4,0.0,1.7,290.0,19.0,0.4,0.0,1.0,4.0071607271159575,238.79394964023376
2023-01-06,(군산)삼랑진태양광,2.0,18,0.72,14.8,양산시,4.7,0.0,1.5,160.0,34.0,0.02,0.0,1.0,0.0,
2023-01-06,(군산)삼랑진태양광,2.0,18,1.152,14.8,양산시,4.7,0.0,1.5,160.0,34.0,0.02,0.0,1.0,0.0,
2023-01-06,(군산)삼랑진태양광,2.0,19,0.0,14.8,양산시,3.8,0.0,1.5,230.0,45.0,0.0,0.0,1.0,0.0,
2023-01-06,(군산)삼랑진태양광,2.0,19,0.0,14.8,양산시,3.8,0.0,1.5,230.0,45.0,0.0,0.0,1.0,0.0,
2023-01-06,(군산)삼랑진태양광,2.0,20,0.0,14.8,양산시,2.2,0.0,0.7,160.0,55.0,0.0,0.0,1.0,0.0,
2023-01-06,(군산)삼랑진태양광,2.0,20,0.0,14.8,양산시,2.2,0.0,0.7,160.0,55.0,0.0,0.0,1.0,0.0,
2023-01-06,(군산)삼랑진태양광,2.0,21,0.0,14.8,양산시,0.5,0.0,0.0,0.0,65.0,0.0,0.0,1.0,0.0,
2023-01-06,(군산)삼랑진태양광,2.0,21,0.0,14.8,양산시,0.5,0.0,0.0,0.0,65.0,0.0,0.0,1.0,0.0,
2023-01-06,(군산)삼랑진태양광,2.0,22,0.0,14.8,양산시,0.3,0.0,0.5,340.0,66.0,0.0,0.0,3.0,0.0,
2023-01-06,(군산)삼랑진태양광,2.0,22,0.0,14.8,양산시,0.3,0.0,0.5,340.0,66.0,0.0,0.0,3.0,0.0,
2023-01-06,(군산)삼랑진태양광,2.0,23,0.0,14.8,양산시,1.3,0.0,0.1,0.0,62.0,0.0,0.0,1.0,0.0,
2023-01-06,(군산)삼랑진태양광,2.0,23,0.0,14.8,양산시,1.3,0.0,0.1,0.0,62.0,0.0,0.0,1.0,0.0,
2023-01-06,(군산)삼랑진태양광,2.0,24,0.0,14.8,양산시,1.7,0.0,0.1,0.0,65.0,0.0,0.0,3.0,0.0,
2023-01-06,(군산)삼랑진태양광,2.0,24,0.0,14.8,양산시,1.7,0.0,0.1,0.0,65.0,0.0,0.0,3.0,0.0,
2023-01-07,(군산)삼랑진태양광,2.0,1,0.0,14.8,양산시,1.8,0.0,0.5,180.0,74.0,0.0,0.0,4.0,0.0,
2023-01-07,(군산)삼랑진태양광,2.0,1,0.0,14.8,양산시,1.8,0.0,0.5,180.0,74.0,0.0,0.0,4.0,0.0,
2023-01-07,(군산)삼랑진태양광,2.0,2,0.0,14.8,양산시,1.3,0.0,0.5,250.0,70.0,0.0,0.0,1.0,0.0,
2023-01-07,(군산)삼랑진태양광,2.0,2,0.0,14.8,양산시,1.3,0.0,0.5,250.0,70.0,0.0,0.0,1.0,0.0,
2023-01-07,(군산)삼랑진태양광,2.0,3,0.0,14.8,양산시,1.7,0.0,0.7,230.0,70.0,0.0,0.0,4.0,0.0,
2023-01-07,(군산)삼랑진태양광,2.0,3,0.0,14.8,양산시,1.7,0.0,0.7,230.0,70.0,0.0,0.0,4.0,0.0,
2023-01-07,(군산)삼랑진태양광,2.0,4,0.0,14.8,양산시,3.2,0.0,0.7,200.0,67.0,0.0,0.0,1.0,0.0,
2023-01-07,(군산)삼랑진태양광,2.0,4,0.0,14.8,양산시,3.2,0.0,0.7,200.0,67.0,0.0,0.0,1.0,0.0,
2023-01-07,(군산)삼랑진태양광,2.0,5,0.0,14.8,양산시,5.4,0.0,2.9,340.0,60.0,0.0,0.0,1.0,0.0,
2023-01-07,(군산)삼랑진태양광,2.0,5,0.0,14.8,양산시,5.4,0.0,2.9,340.0,60.0,0.0,0.0,1.0,0.0,
2023-01-07,(군산)삼랑진태양광,2.0,6,0.0,14.8,양산시,4.9,0.0,2.7,290.0,60.0,0.0,0.0,1.0,0.0,
2023-01-07,(군산)삼랑진태양광,2.0,6,0.0,14.8,양산시,4.9,0.0,2.7,290.0,60.0,0.0,0.0,1.0,0.0,
2023-01-07,(군산)삼랑진태양광,2.0,7,0.0,14.8,양산시,2.0,0.0,1.2,230.0,69.0,0.0,0.0,1.0,0.0,
2023-01-07,(군산)삼랑진태양광,2.0,7,0.0,14.8,양산시,2.0,0.0,1.2,230.0,69.0,0.0,0.0,1.0,0.0,
2023-01-07,(군산)삼랑진태양광,2.0,8,0.72,14.8,양산시,2.9,0.0,2.0,200.0,66.0,0.01,0.0,1.0,3.9943255783746983,121.09397835339296
2023-01-07,(군산)삼랑진태양광,2.0,8,0.864,14.8,양산시,2.9,0.0,2.0,200.0,66.0,0.01,0.0,1.0,3.9943255783746983,121.09397835339296
2023-01-07,(군산)삼랑진태양광,2.0,9,107.82,14.8,양산시,5.2,0.0,2.1,340.0,60.0,0.24,0.0,3.0,13.766521797262774,130.91706438878157
2023-01-07,(군산)삼랑진태양광,2.0,9,61.728,14.8,양산시,5.2,0.0,2.1,340.0,60.0,0.24,0.0,3.0,13.766521797262774,130.91706438878157
2023-01-07,(군산)삼랑진태양광,2.0,10,331.56,14.8,양산시,6.2,0.0,1.3,270.0,55.0,0.62,0.0,3.0,22.13898162235982,142.51397499283323
2023-01-07,(군산)삼랑진태양광,2.0,10,185.28,14.8,양산시,6.2,0.0,1.3,270.0,55.0,0.62,0.0,3.0,22.13898162235982,142.51397499283323
2023-01-07,(군산)삼랑진태양광,2.0,11,567.72,14.8,양산시,7.4,0.0,2.9,290.0,50.0,1.01,0.0,1.0,28.38252904941577,156.19955891512632
2023-01-07,(군산)삼랑진태양광,2.0,11,302.688,14.8,양산시,7.4,0.0,2.9,290.0,50.0,1.01,0.0,1.0,28.38252904941577,156.19955891512632
2023-01-07,(군산)삼랑진태양광,2.0,12,766.98,14.8,양산시,8.2,0.0,2.3,320.0,46.0,1.39,0.0,1.0,31.77477261476705,171.73635961057835
2023-01-07,(군산)삼랑진태양광,2.0,12,403.104,14.8,양산시,8.2,0.0,2.3,320.0,46.0,1.39,0.0,1.0,31.77477261476705,171.73635961057835
2023-01-07,(군산)삼랑진태양광,2.0,13,889.92,14.8,양산시,9.1,0.0,3.7,320.0,41.0,1.54,0.0,1.0,31.802921721135032,188.04975104113865
2023-01-07,(군산)삼랑진태양광,2.0,13,467.328,14.8,양산시,9.1,0.0,3.7,320.0,41.0,1.54,0.0,1.0,31.802921721135032,188.04975104113865
2023-01-07,(군산)삼랑진태양광,2.0,14,1027.98,14.8,양산시,9.3,0.0,3.3,320.0,35.0,1.58,0.0,1.0,28.462240990123668,203.6112164617172
2023-01-07,(군산)삼랑진태양광,2.0,14,539.328,14.8,양산시,9.3,0.0,3.3,320.0,35.0,1.58,0.0,1.0,28.462240990123668,203.6112164617172
2023-01-07,(군산)삼랑진태양광,2.0,15,944.46,14.8,양산시,9.5,0.0,3.8,320.0,29.0,1.27,0.0,1.0,22.25925303285498,217.33337643651683
2023-01-07,(군산)삼랑진태양광,2.0,15,511.008,14.8,양산시,9.5,0.0,3.8,320.0,29.0,1.27,0.0,1.0,22.25925303285498,217.33337643651683
2023-01-07,(군산)삼랑진태양광,2.0,16,505.8,14.8,양산시,9.2,0.0,3.0,320.0,30.0,0.87,0.0,1.0,13.915458323386522,228.966613314472
2023-01-07,(군산)삼랑진태양광,2.0,16,305.952,14.8,양산시,9.2,0.0,3.0,320.0,30.0,0.87,0.0,1.0,13.915458323386522,228.966613314472
2023-01-07,(군산)삼랑진태양광,2.0,17,149.4,14.8,양산시,8.7,0.0,4.1,290.0,33.0,0.33,0.0,1.0,4.158302721786163,238.82054997721883
2023-01-07,(군산)삼랑진태양광,2.0,17,93.504,14.8,양산시,8.7,0.0,4.1,290.0,33.0,0.33,0.0,1.0,4.158302721786163,238.82054997721883
2023-01-07,(군산)삼랑진태양광,2.0,18,1.08,14.8,양산시,6.0,0.0,1.4,290.0,41.0,0.03,0.0,1.0,0.0,
2023-01-07,(군산)삼랑진태양광,2.0,18,1.632,14.8,양산시,6.0,0.0,1.4,290.0,41.0,0.03,0.0,1.0,0.0,
2023-01-07,(군산)삼랑진태양광,2.0,19,0.0,14.8,양산시,3.4,0.0,0.0,0.0,51.0,0.0,0.0,1.0,0.0,
2023-01-07,(군산)삼랑진태양광,2.0,19,0.0,14.8,양산시,3.4,0.0,0.0,0.0,51.0,0.0,0.0,1.0,0.0,
2023-01-07,(군산)삼랑진태양광,2.0,20,0.0,14.8,양산시,2.1,0.0,0.2,0.0,56.0,0.0,0.0,1.0,0.0,
2023-01-07,(군산)삼랑진태양광,2.0,20,0.0,14.8,양산시,2.1,0.0,0.2,0.0,56.0,0.0,0.0,1.0,0.0,
2023-01-07,(군산)삼랑진태양광,2.0,21,0.0,14.8,양산시,1.5,0.0,0.0,0.0,63.0,0.0,0.0,1.0,0.0,
2023-01-07,(군산)삼랑진태양광,2.0,21,0.0,14.8,양산시,1.5,0.0,0.0,0.0,63.0,0.0,0.0,1.0,0.0,
2023-01-07,(군산)삼랑진태양광,2.0,22,0.0,14.8,양산시,0.3,0.0,0.2,0.0,65.0,0.0,0.0,1.0,0.0,
2023-01-07,(군산)삼랑진태양광,2.0,22,0.0,14.8,양산시,0.3,0.0,0.2,0.0,65.0,0.0,0.0,1.0,0.0,
2023-01-07,(군산)삼랑진태양광,2.0,23,0.0,14.8,양산시,-0.2,0.0,1.3,230.0,72.0,0.0,0.0,1.0,0.0,
2023-01-07,(군산)삼랑진태양광,2.0,23,0.0,14.8,양산시,-0.2,0.0,1.3,230.0,72.0,0.0,0.0,1.0,0.0,
2023-01-07,(군산)삼랑진태양광,2.0,24,0.0,14.8,양산시,1.9,0.0,3.6,200.0,58.0,0.0,0.0,1.0,0.0,
2023-01-07,(군산)삼랑진태양광,2.0,24,0.0,14.8,양산시,1.9,0.0,3.6,200.0,58.0,0.0,0.0,1.0,0.0,
2023-01-08,(군산)삼랑진태양광,2.0,1,0.0,14.8,양산시,-0.1,0.0,1.1,270.0,68.0,0.0,0.0,1.0,0.0,
2023-01-08,(군산)삼랑진태양광,2.0,1,0.0,14.8,양산시,-0.1,0.0,1.1,270.0,68.0,0.0,0.0,1.0,0.0,
2023-01-08,(군산)삼랑진태양광,2.0,2,0.0,14.8,양산시,0.3,0.0,2.8,200.0,66.0,0.0,0.0,1.0,0.0,
2023-01-08,(군산)삼랑진태양광,2.0,2,0.0,14.8,양산시,0.3,0.0,2.8,200.0,66.0,0.0,0.0,1.0,0.0,
2023-01-08,(군산)삼랑진태양광,2.0,3,0.0,14.8,양산시,-1.0,0.0,0.3,0.0,72.0,0.0,0.0,1.0,0.0,
2023-01-08,(군산)삼랑진태양광,2.0,3,0.0,14.8,양산시,-1.0,0.0,0.3,0.0,72.0,0.0,0.0,1.0,0.0,
2023-01-08,(군산)삼랑진태양광,2.0,4,0.0,14.8,양산시,0.0,0.0,2.3,230.0,70.0,0.0,0.0,1.0,0.0,
2023-01-08,(군산)삼랑진태양광,2.0,4,0.0,14.8,양산시,0.0,0.0,2.3,230.0,70.0,0.0,0.0,1.0,0.0,
2023-01-08,(군산)삼랑진태양광,2.0,5,0.0,14.8,양산시,-0.7,0.0,1.2,270.0,74.0,0.0,0.0,1.0,0.0,
2023-01-08,(군산)삼랑진태양광,2.0,5,0.0,14.8,양산시,-0.7,0.0,1.2,270.0,74.0,0.0,0.0,1.0,0.0,
2023-01-08,(군산)삼랑진태양광,2.0,6,0.0,14.8,양산시,-0.3,0.0,1.7,250.0,73.0,0.0,0.0,1.0,0.0,
2023-01-08,(군산)삼랑진태양광,2.0,6,0.0,14.8,양산시,-0.3,0.0,1.7,250.0,73.0,0.0,0.0,1.0,0.0,
