발전기명,년월일,설비용량(MW),01시,02시,03시,04시,05시,06시,07시,08시,09시,10시,11시,12시,13시,14시,15시,16시,17시,18시,19시,20시,21시,22시,23시,24시
장흥풍력,2023-02-23,16,1538448,3409104,2840004,4440816,6561228,7748472,5369856,1972932,5035344,6225876,4693092,2457288,1402848,808152,3025308,2454804,5077104,7695564,9475860,8408952,6403140,4116420,2655156,5627484
화순풍력,2023-02-24,16,782.256,622.98,1971.12,1496.568,865.248,232.416,0,21.12,26.208,0.252,0,0.924,0,1103.496,1150.392,1148.148,500.676,42.3,59.232,0.504,0,1.296,0,0
장흥풍력,2023-02-24,16,10530012,10011936,11829756,11479596,12056916,12195420,13726956,13276536,12171420,11807676,11130108,10651272,9803652,7834836,6952488,8210820,8879052,8347308,7470396,8069136,7274220,6823956,8556576,8284512
화순풍력,2023-02-25,16,0,0,0,113.58,188.928,41.004,0,0,0,0,0,0,0,6.672,0,0,0,0,0.108,170.928,333.66,499.392,551.388,548.268
장흥풍력,2023-02-25,16,6056976,4006932,6889932,4935780,4856388,5018784,5683956,6124632,4950096,4275444,2066412,347196,103608,69612,451080,624360,503700,461340,522576,533892,422964,433476,74940,570468
화순풍력,2023-02-26,16,465.768,442.896,520.476,83.472,79.812,0,0,0,0,0,0,0,149.496,1904.7,1706.508,529.428,224.688,589.524,274.788,499.548,410.508,495.384,498.96,536.964
장흥풍력,2023-02-26,16,1154796,1063428,1928112,2410596,2296764,1910160,1206924,1738776,2495568,2968008,3552528,3086364,3307776,1819380,983544,517740,271848,102588,252564,74280,94116,119400,488964,534912
화순풍력,2023-02-27,16,501.216,525.96,516.456,587.568,520.092,487.74,405.936,446.556,202.848,127.164,0,7.092,0,1099.332,1219.728,337.704,149.004,0.336,0,96.12,101.592,13.056,3.468,0
장흥풍력,2023-02-27,16,1517172,2228172,3098700,4150392,4702752,6326376,10157856,8891004,11019036,12390084,13532412,11735304,12348288,11243604,10956864,12032388,11869572,11799696,10495200,9619752,7773720,7520952,9304920,6044256
화순풍력,2023-02-28,16,42.096,265.068,478.092,457.644,742.704,751.164,1015.428,3574.212,2362.56,560.676,176.232,0,0,1098.456,1153.596,1159.968,604.692,1787.388,91.728,1713.408,3039.06,7013.4,5247.96,4048.488
장흥풍력,2023-02-28,16,6539028,3018240,2316108,3358644,3008652,5296140,7089324,9963864,6927864,2218656,3105708,982176,3993048,5119572,4213320,6865668,8642496,8717172,9687864,7765212,6808284,3257280,3673164,3797520
화순풍력,2023-03-01,16,7012.26,7511.508,6514.536,2333.94,1886.1,1600.032,1064.208,35.676,0,0,0,0,24.012,3.732,3.036,67.62,8.232,0.864,0.072,83.436,0.24,27.444,350.076,424.872
장흥풍력,2023-03-01,16,2814300,1204128,1135620,1026240,840744,523416,135780,361524,484560,1080948,1991352,3181596,3868956,3554700,1641888,2810880,4558128,7346124,7398012,9135768,8741052,9562968,9820164,9288432
화순풍력,2023-03-02,16,294.348,470.808,200.532,14.112,0.012,0,0,0,0,0,0,0,0,90.984,0,0,82.464,36.876,0,43.812,19.608,45.444,70.56,384.636
장흥풍력,2023-03-02,16,8004564,5069472,4418616,3333480,3781056,3140772,3300108,2149344,2435580,3046080,2697108,2961084,3946320,3453720,3001932,4388004,4008900,3143556,2559804,3187152,2583360,1973040,1951224,1495128
화순풍력,2023-03-03,16,394.74,554.604,531.048,123.492,591.528,587.64,3014.4,3577.572,526.128,836.532,2570.964,1338.648,459.132,2059.296,2298.18,2042.928,1162.26,601.416,461.04,637.872,1670.988,3284.628,4990.344,5057.268
장흥풍력,2023-03-03,16,1237812,991920,1098360,317160,0,0,245040,1899852,2329188,4542060,2519040,1061808,1119528,3788472,3679248,2819376,2108652,2039484,2272584,2498820,2708760,4054752,6718320,10307532
화순풍력,2023-03-04,16,4108.512,2308.788,1024.944,2135.736,2310.192,1548.12,724.116,674.448,34.02,105.612,243.204,220.92,87.612,1121.7,1149.828,1146.372,438.096,0,193.668,459.504,483.42,460.08,516.564,1154.52
장흥풍력,2023-03-04,16,8477172,9059064,12562884,8011980,8244444,7807008,5016240,954516,67836,1589100,2486136,5237448,4307640,2525064,2833980,7074144,8313420,6287088,5366508,6639288,7618092,7191984,7480188,7590144
화순풍력,2023-03-05,16,1475.208,1722.684,2750.112,1080.792,1423.428,1379.172,1593.6,1698.864,1350.096,492.828,267.144,267.372,25.74,1094.376,1150.788,1132.236,505.416,1.296,1556.904,1460.364,1896.12,1247.952,2281.152,1960.176
장흥풍력,2023-03-05,16,8117184,5716932,6000708,6209088,8229696,10640952,10023792,11101452,9532080,9004116,3786180,430476,2192100,1498200,533640,420240,64788,224676,710568,1079880,1630392,1542288,3289932,2603100
화순풍력,2023-03-06,16,1635.696,1177.536,704.652,1365.612,2086.32,4374.036,2430.348,559.524,545.232,193.308,207.288,73.452,152.64,1242.852,1155.864,1148.376,428.952,455.136,857.256,700.104,897.336,578.94,417.084,2349.24
장흥풍력,2023-03-06,16,3494844,5250252,4422012,4594668,3765180,4626948,2258784,2006136,2527728,3425928,1295856,47376,0,215544,394608,405576,1723872,3486900,6923088,7533120,9458940,12059196,12415224,12550716
화순풍력,2023-03-07,16,5918.556,4310.916,5427.312,4304.952,6358.86,4298.832,3607.836,3007.128,1985.424,1257.972,813.108,1087.056,871.62,2393.388,2450.82,2447.136,888.492,519.48,198.18,23.448,19.092,403.668,1621.812,597.336
장흥풍력,2023-03-07,16,12513300,11075472,8713032,7207896,6055464,5507724,4353984,6063996,8798472,6118764,3834576,2881356,3344124,2408040,855744,2358156,1647900,2133144,1429056,2250264,2782812,2048676,2311824,1535136
화순풍력,2023-03-08,16,470.136,145.548,518.88,479.604,514.32,124.44,135.936,288.816,137.292,86.544,0,0,0,1094.184,1151.1,1151.412,212.868,0,12.9,404.7,767.952,2125.164,1873.944,2951.448
장흥풍력,2023-03-08,16,2128740,5222112,4546488,2558856,2349432,2435016,1383636,1478676,2003376,2438376,1585668,31284,0,2472,3192,0,0,162288,127584,0,0,0,0,0
화순풍력,2023-03-09,16,2217.912,1841.28,2400.708,2159.832,3314.34,2815.596,2580.348,1877.232,232.44,28.608,91.536,0,0.012,1362.024,3059.148,2241.696,1243.008,627.348,452.208,1658.016,619.728,1249.56,526.236,1.656
장흥풍력,2023-03-09,16,12,0,0,0,102228,0,0,263964,474876,417360,0,0,0,0,0,0,0,0,0,0,0,153024,392076,326664
화순풍력,2023-03-10,16,32.784,156.312,298.212,1383.624,1391.004,546.9,1159.08,1420.836,195.312,16.788,35.508,766.572,257.424,1124.604,1156.188,1150.596,522.996,539.628,8.964,356.4,513.984,449.724,401.952,505.884
장흥풍력,2023-03-10,16,433860,796764,2799276,2078652,3050076,4011012,3551064,3159936,2081736,2003004,1272120,34116,0,0,58596,25104,11976,19920,131856,454080,459228,645084,2026476,3073380
화순풍력,2023-03-11,16,536.364,777.96,1224.312,898.092,921.12,491.412,229.032,55.296,0.012,14.52,0,0.972,0,1099.056,1147.86,1152.012,378.324,27.888,395.616,427.776,963.456,291.996,8.616,518.58
장흥풍력,2023-03-11,16,2938260,3550452,3276960,3806652,3709380,3073140,3019140,3625056,2849352,2819892,1955076,906516,1389372,2107272,3657276,3019020,3402912,4092108,4993620,5045460,4358280,4471848,5377632,4693248
화순풍력,2023-03-12,16,1533.756,2710.692,1875.192,2530.8,2123.256,904.488,610.08,290.856,93.396,0.42,0,0.036,0,1104.84,1155.432,1146.072,846.204,900.888,437.136,524.784,1067.04,598.344,554.604,399.12
장흥풍력,2023-03-12,16,5830152,6421608,4680696,3014700,354180,361668,2843928,4905120,4917312,3281256,868944,1938576,1761648,1668720,2191020,819936,139740,463920,1422600,1264344,4103436,3079944,2199108,3551424
화순풍력,2023-03-13,16,391.956,459.612,561.936,435.888,28.188,1027.332,1389.732,2985.744,2335.344,2826.504,1630.968,319.008,201.384,1596.252,2479.752,3646.5,2506.308,3856.764,4955.976,3610.872,4752.516,4178.532,6110.172,4262.916
장흥풍력,2023-03-13,16,3393972,2966196,5810316,7498980,4501404,1036620,727164,249168,2135088,5249808,4929216,3275868,3462048,2280876,1266420,2443344,3349092,2328936,2594868,4976832,5323092,9818088,11000640,9650076
화순풍력,2023-03-14,16,4365.48,6574.344,6730.092,5153.268,5545.812,3883.056,4965.18,5848.86,4080.948,2603.712,1203.192,2403,614.604,1238.4,1149.612,1144.452,448.512,46.116,430.02,611.88,923.496,301.284,661.428,1206.516
장흥풍력,2023-03-14,16,12762372,7303800,5765184,7606692,4241220,703836,506976,1008672,3930768,4213464,2172036,267096,146472,24672,0,0,0,0,121128,340032,10800,0,0,0
화순풍력,2023-03-15,16,2655.624,2543.46,2236.452,3062.76,2579.94,2344.32,2350.932,4120.788,3416.16,2609.808,2570.82,3352.92,3087.264,4947.684,5447.76,5993.064,4078.776,2322.216,1450.98,1673.352,1968.828,438.768,258.516,124.164
장흥풍력,2023-03-15,16,0,0,0,0,0,157704,92388,0,0,159084,448284,1572,0,0,13584,331344,217596,1964148,2429976,2268408,2584104,1682376,240240,308028
화순풍력,2023-03-16,16,227.172,509.676,1158.048,1005.048,1427.436,1209.06,901.848,427.008,2.052,7.536,986.544,339.228,677.724,1290,1659.768,2186.436,1678.608,598.812,12.012,140.328,1001.844,433.368,319.332,265.932
장흥풍력,2023-03-16,16,853188,2533272,629460,22632,894768,4446720,4973580,3329544,1323720,1229328,1122360,0,0,185832,296352,363660,391488,1039488,1540668,3806184,5750616,1515888,1914792,2202168
화순풍력,2023-03-17,16,324.012,299.136,18.588,55.944,242.064,60.924,0,0,100.608,0,0,0,0,1093.428,244.044,546.24,549.624,570.696,437.58,14.592,0,0,131.304,404.172
장흥풍력,2023-03-17,16,2527392,1204284,689016,1279392,1067244,970752,1249140,1014888,1028508,3356700,3841152,2805072,2153184,610464,437928,398436,1782048,3439296,4287036,1556124,1398696,2276964,3370716,4169820
화순풍력,2023-03-18,16,461.964,453.564,500.784,491.136,455.256,616.764,467.844,608.7,172.824,0.012,0,0,0,1101.576,1151.952,1143.228,478.824,11.376,3.36,62.196,0,0,0,0
장흥풍력,2023-03-18,16,2186772,1546428,1944,87696,601980,78576,168708,34968,0,1653084,1461252,146340,0,0,0,0,0,0,0,0,0,0,0,0
화순풍력,2023-03-19,16,0,0,0,0,0,0,164.088,352.032,73.2,146.76,352.476,415.98,1068.204,1676.676,555.876,969.12,843.576,1765.872,3572.436,4099.548,3332.376,5061.936,5524.848,6420.888
장흥풍력,2023-03-19,16,0,0,0,0,0,0,288,212928,131964,0,0,210552,546900,885984,550956,123348,8820,720,69312,25140,0,0,0,0
화순풍력,2023-03-20,16,5853.024,5492.364,2897.556,7582.836,3832.812,5939.292,5665.236,4627.32,3202.524,2150.676,4796.604,3688.86,3674.364,4560.84,5773.848,4310.184,5475.588,7177.104,6067.728,6662.328,7929.528,7046.184,8057.832,9807.252
장흥풍력,2023-03-20,16,145764,373836,133980,265932,117744,136080,77220,24612,67980,512208,624252,1053720,153852,65136,10164,0,0,0,0,5016,54696,345288,410460,418080
화순풍력,2023-03-21,16,7364.112,7989.624,3627.552,4116.108,5085.132,8796.18,6908.484,10972.596,11022.528,8106.108,6583.272,3246.096,2136.552,4621.344,4678.188,3336.504,6863.88,9350.04,6045.54,3481.248,2965.908,2363.016,2646.288,3214.428
장흥풍력,2023-03-21,16,477768,1683096,2982252,3283128,3158796,5534004,4983408,4963956,4669212,5512692,5267088,2287296,1350852,1057752,2780352,3449220,961752,736176,764004,1453716,1780908,945144,3277704,6773376
화순풍력,2023-03-22,16,3123.816,3518.484,3199.512,5074.116,3331.488,2832.312,2863.86,2039.712,2001.072,759.852,3014.28,6208.116,3771.936,3231.324,1899.876,1777.344,452.844,8737.608,2101.44,476.724,528.372,522.924,1032.732,790.896
장흥풍력,2023-03-22,16,8494440,8856108,5398440,7233624,6645900,8141916,9760800,8836440,11317080,8956812,8005488,4131492,4603896,3228936,4024908,3955512,3407016,1823604,2511432,3385812,6394668,6346956,7046508,8157276
화순풍력,2023-03-23,16,765.096,4343.904,4328.772,2328.408,3472.956,2644.536,1665.348,1629.924,1745.688,2793.684,2941.152,1873.776,1576.452,4037.22,5241.168,7175.256,5539.068,3698.016,2017.056,5040.18,6760.872,4624.212,6271.44,6971.172
장흥풍력,2023-03-23,16,7070652,7260804,5557776,3429348,3274788,2290476,3400824,4307940,4904100,6915696,10491336,9150348,11522604,9134004,7770348,10346400,11350284,11839176,11610624,10884588,6356988,6633888,9623832,7761264
화순풍력,2023-03-24,16,5910.12,6719.424,8091.948,10064.184,9313.536,6866.748,6680.1,5328.468,7438.044,12539.208,12093.012,13265.232,13030.524,12188.736,10323.564,10672.548,6580.608,6200.46,4060.716,4139.82,4635.648,6775.272,6405.96,4715.724
장흥풍력,2023-03-24,16,4211352,2910180,2380512,3461016,6098208,8018232,7486740,5919756,4622496,3237876,2454456,2260140,1232928,299844,359400,10464,0,0,0,0,286596,408852,7956,126456
화순풍력,2023-03-25,16,6332.268,5276.196,4328.568,6534.228,6732.516,104.376,0,0,0,0,355.704,12.42,12.72,1147.476,1165.224,1162.56,649.14,435.456,469.392,1211.7,1562.424,1743.42,7368.192,9933.12
장흥풍력,2023-03-25,16,85176,150108,437736,457560,418212,1872456,2858496,3878544,4089240,3591564,2526396,877920,524928,341892,396048,454044,294588,209796,84384,0,2760,379704,356700,152004
화순풍력,2023-03-26,16,4635.54,5453.58,8791.752,8998.596,8878.944,9108.528,9370.236,8964.492,12145.968,7402.14,7227.672,9977.952,6840.732,4864.38,3517.56,3183.024,1416.576,1877.268,1509.228,4507.2,4565.016,7013.94,7743.012,7578.516
장흥풍력,2023-03-26,16,82896,162576,36,78576,258912,482136,1453080,3859668,2953908,3409512,2741364,779448,499860,54816,23760,0,13236,488832,773472,1103112,3066264,6076332,6503592,7101612
화순풍력,2023-03-27,16,7237.668,6285.228,5555.64,947.028,55.284,298.344,630.816,1196.16,636.888,556.992,99.66,50.904,25.188,1104.228,1142.22,1144.74,354.492,0,0,161.508,479.964,386.028,120.408,359.832
장흥풍력,2023-03-27,16,8466948,7814292,9538320,8721948,8958912,6456288,8040216,7094796,5660820,7579740,4596408,1229076,1723488,2397876,5020668,7705428,6272148,8626248,8677596,8189820,4278384,2657592,1655532,4900296
화순풍력,2023-03-28,16,475.056,452.028,520.836,509.136,590.172,648.072,2557.188,2889.852,2562.996,1877.568,1301.712,951.588,1381.008,1313.988,1432.188,2028.888,751.608,1086.828,2171.892,2951.808,3972.6,5865.072,7498.056,9596.052
장흥풍력,2023-03-28,16,5990808,7373376,8142756,6368736,5522844,4384140,5869176,7485180,6745476,8554740,7988808,4653492,5963148,4803888,2973312,8306172,7270548,6026340,5721180,7317732,10144548,9767124,7482144,6925788
화순풍력,2023-03-29,16,10237.176,11136.816,5999.496,1982.556,1078.8,3771.66,5401.02,5577.9,6110.148,5726.88,5364.42,4108.476,2774.856,3982.14,3336.12,4131.972,2104.74,1575.36,2375.148,4610.016,4556.424,6046.692,8009.544,7963.32
장흥풍력,2023-03-29,16,7303068,5982744,6161892,7559112,9682956,9753528,8973720,9586668,8641476,7409100,7381116,1383732,64524,362568,122988,123204,132900,395208,530988,644028,1135608,646440,419448,1968
화순풍력,2023-03-30,16,8123.88,9109.116,7060.632,8444.4,8014.728,7636.848,5882.232,5759.256,4465.356,4388.832,7515.3,7993.548,9986.724,6819.792,7698.48,7735.56,7590.9,10571.976,10019.7,10412.184,10569.516,11572.152,11489.94,9696.288
장흥풍력,2023-03-30,16,24684,0,0,0,235728,178344,132,12,1764,1063356,1175304,262932,519048,437760,314124,221412,516816,545040,688188,516072,704460,322800,1021932,1828296
화순풍력,2023-03-31,16,10186.32,10861.404,11954.16,11562.276,10948.236,12293.028,11902.764,10366.26,7459.38,4038.18,1053.66,1283.784,1982.076,2544.648,2246.868,1897.272,1035.492,1768.788,1764.108,1272.024,1683.708,2041.56,2847.504,3639.42
장흥풍력,2023-03-31,16,2180136,2786976,3189252,3959856,4993872,4016640,5662104,6905484,4438980,4603524,4215672,3065652,455316,397368,526584,450828,532572,1546296,1373736,1122396,1710000,4384416,5033436,4337472
화순풍력,2023-04-01,16,1784.592,1440.624,355.44,265.464,210.864,4.716,0,0,0,0,0,0,0,1095.972,1145.964,1135.452,379.272,0.048,0,70.98,112.968,4.296,320.736,427.896
장흥풍력,2023-04-01,16,4218036,3270696,2721924,1770216,2675052,4084464,3180624,1290660,611172,1308480,1671252,1972704,1798272,1850448,1272972,5067492,6448824,6295560,10949340,11259144,12848568,12045924,10491516,10218600
화순풍력,2023-04-02,16,321.996,490.272,74.124,0,0,0,0,55.56,0,0,0,0.828,4.728,217.32,0,22.692,0.96,111.492,82.956,31.74,58.584,103.044,0,0
장흥풍력,2023-04-02,16,10489632,10779792,12332916,11896140,12555612,11421900,11051424,9307320,6793512,5952288,0,0,0,0,0,0,432708,2545980,1857864,2680332,1564128,121332,537240,2216676
화순풍력,2023-04-03,16,28.908,101.892,102.168,133.44,0,0,0,0,0,14.964,4.98,0,0,0.024,0,0,0,88.236,482.304,563.484,473.64,460.284,490.164,261.396
장흥풍력,2023-04-03,16,4473696,5789124,5145828,5327400,4775004,5719188,5363052,5703756,3495744,3442416,2208252,349344,376956,1032072,485988,401976,1399560,1898712,2053956,3570288,2509632,1961028,2186448,2548164
화순풍력,2023-04-04,16,42.792,0,11.1,114.66,420.432,504.264,478.86,341.352,503.34,556.236,297.372,471.936,291.78,1213.224,1148.532,1143.864,118.644,251.352,495.72,526.68,508.848,1562.556,713.7,1878.876
장흥풍력,2023-04-04,16,4516452,6348852,8957976,7913868,7888200,9894408,10572120,9638016,8224152,4808940,3246576,230172,384,92136,36084,97728,59496,469872,906444,1472232,2342784,2436216,3310908,3021960
화순풍력,2023-04-05,16,3088.104,2814.36,2996.424,3775.116,2863.764,4502.22,3412.752,3129.096,2579.472,2051.664,1326.564,504.504,190.476,1543.836,2301.972,2304.792,2259.96,2235.9,2044.416,2016.108,956.916,820.104,1543.752,1336.008
장흥풍력,2023-04-05,16,1171308,394380,929004,950100,492348,305724,320856,429636,10848,1052076,1156416,8400,19884,0,0,33924,180072,142368,94200,0,0,0,248160,0
화순풍력,2023-04-06,16,1091.628,1017.408,669.912,117.792,0,63.504,0,14.4,0,0,0,0,0,1099.764,1152.72,1148.58,410.28,505.848,853.992,794.688,567.672,1536.492,878.34,80.172
장흥풍력,2023-04-06,16,60348,0,146388,213108,426264,434508,454728,495684,231000,1312116,1201428,676224,874080,499464,426972,432744,490656,496872,909636,3418248,1671420,1319568,1899444,2039136
화순풍력,2023-04-07,16,405.828,1248.492,5132.016,7055.568,6900.972,9479.64,11470.248,9725.604,7441.068,7391.232,4668.48,817.188,1629.132,2687.964,3367.752,3542.64,2238.72,1336.464,481.98,1058.772,728.676,1141.644,4236.972,4581.48
장흥풍력,2023-04-07,16,4373844,5295072,3787584,4000932,5988420,7668540,8930292,11448372,11696136,9313188,7049484,3639528,7842840,7742388,9400740,12244776,10183488,8075712,6853656,12620316,13627068,11405556,8683212,7875648
화순풍력,2023-04-08,16,3836.772,3735.324,1812.408,2750.256,1888.884,1403.856,2848.08,3368.88,2001.864,409.584,58.368,261.18,490.92,1615.08,1809.336,1731.72,1094.568,1059.288,575.388,459.084,293.4,528.264,530.052,526.572
장흥풍력,2023-04-08,16,8514672,7514808,7422336,5566560,10760892,8456688,3979380,4846440,2617056,3461388,2230668,1248372,3364644,1086216,1018320,1530108,2291376,5123424,4625640,3186672,5527920,7890276,8778144,10427544
화순풍력,2023-04-09,16,492.756,403.272,1155.324,1834.152,1416.18,387.912,0,0,0,0,0,0,8.232,1089.96,1165.08,1153.32,348.888,0,0,0,0,0,0,0
장흥풍력,2023-04-09,16,10486920,13352004,13058616,11222508,8971440,9819432,9630120,6394392,5699244,2636760,1652652,251520,97608,162828,340620,410544,346776,335004,507372,1132716,841056,219432,303084,99420
화순풍력,2023-04-10,16,0,0,0,0,0,0,48.684,165.012,54,0,0.108,21.348,594.852,720.912,1206.288,1761.024,1892.964,2281.392,2002.224,3369.876,3826.128,3294.48,4108.476,4192.56
장흥풍력,2023-04-10,16,3264,136632,188052,279768,673224,497796,910212,1227984,934332,1930428,1805316,116136,882828,516168,753756,652668,774120,1415544,952440,1510848,3283656,3195444,2409024,3734568
화순풍력,2023-04-11,16,4579.38,5397.732,9737.76,9649.956,11226.984,10402.812,8151.228,8346.42,6010.452,6834.696,7434.408,2913.804,1359.588,1205.46,1178.472,1172.028,470.916,1221.564,435.228,3198.54,3538.86,797.088,877.296,1519.488
장흥풍력,2023-04-11,16,4157232,5295948,6693228,5506188,4018308,3185772,2571828,760296,1855116,2442288,1786500,428604,964500,513600,893760,452376,495528,964356,1516152,3358344,4620336,3759120,4448076,3615636
화순풍력,2023-04-12,16,2508.768,1948.104,3692.304,5345.052,5812.92,8782.8,8646.828,7255.62,5043.588,3144.468,2159.664,1432.224,1291.536,2517.108,2886.396,2557.176,2324.652,1833.528,458.568,593.88,997.956,5793.048,7768.08,10995.42
장흥풍력,2023-04-12,16,2168676,2857320,4274460,2925600,3549528,4149960,6247668,6259632,6978180,9572088,12266652,2156748,2571876,7190196,4511808,7931352,11691480,11639328,11917968,10960296,9685560,11335428,10620588,8709936
