일자,발전기명,설비용량(MW),위치,방식,01시,02시,03시,04시,05시,06시,07시,08시,09시,10시,11시,12시,13시,14시,15시,16시,17시,18시,19시,20시,21시,22시,23시,24시
2021-11-14,울산태양광#1,0.5,울산시 남구 용잠로 623,방전,0,0,0,0,0,0,0,10560,84048,180528,240672,269040,239376,248928,216864,129072,29952,336,0,0,0,0,0,0
2021-11-15,울산태양광#1,0.5,울산시 남구 용잠로 623,방전,0,0,0,0,0,0,0,9120,79920,176160,247536,281040,294624,279216,205872,117264,32880,48,0,0,0,0,0,0
2021-11-16,울산태양광#1,0.5,울산시 남구 용잠로 623,방전,0,0,0,0,0,0,0,4608,58848,170736,242640,280224,282720,251808,191472,113904,25008,240,0,0,0,0,0,0
2021-11-17,울산태양광#1,0.5,울산시 남구 용잠로 623,방전,0,0,0,0,0,0,0,6624,75888,175392,241872,271920,274704,249216,207120,131568,29520,336,0,0,0,0,0,0
2021-11-18,울산태양광#1,0.5,울산시 남구 용잠로 623,방전,0,0,0,0,0,0,0,5664,70944,157920,206016,254160,269568,252000,205200,125568,28128,192,0,0,0,0,0,0
2021-11-19,울산태양광#1,0.5,울산시 남구 용잠로 623,방전,0,0,0,0,0,0,0,7104,76128,170640,236832,270864,279408,254880,213360,130464,26448,144,0,0,0,0,0,0
2021-11-20,울산태양광#1,0.5,울산시 남구 용잠로 623,방전,0,0,0,0,0,0,0,3504,57168,141024,200640,237600,251088,237888,187872,85680,19392,0,0,0,0,0,0,0
2021-11-21,울산태양광#1,0.5,울산시 남구 용잠로 623,방전,0,0,0,0,0,0,0,3360,22944,77520,111312,93216,144432,184176,90672,35424,5232,0,0,0,0,0,0,0
2021-11-22,울산태양광#1,0.5,울산시 남구 용잠로 623,방전,0,0,0,0,0,0,0,0,4320,41232,87264,148896,150192,127776,72048,94512,27696,48,0,0,0,0,0,0
2021-11-23,울산태양광#1,0.5,울산시 남구 용잠로 623,방전,0,0,0,0,0,0,0,720,64416,155232,253920,296160,307632,291936,227328,117456,28848,0,0,0,0,0,0,0
2021-11-24,울산태양광#1,0.5,울산시 남구 용잠로 623,방전,0,0,0,0,0,0,0,4464,60912,133104,230496,249216,272400,265968,184944,115728,25776,48,0,0,0,0,0,0
2021-11-25,울산태양광#1,0.5,울산시 남구 용잠로 623,방전,0,0,0,0,0,0,0,4320,62256,147504,210096,239616,276048,256080,174672,126000,32160,288,0,0,0,0,0,0
2021-11-26,울산태양광#1,0.5,울산시 남구 용잠로 623,방전,0,0,0,0,0,0,0,5952,77760,181344,252384,291792,299088,280704,235680,134400,26208,48,0,0,0,0,0,0
2021-11-27,울산태양광#1,0.5,울산시 남구 용잠로 623,방전,0,0,0,0,0,0,0,5088,73440,177168,247920,283248,291408,271152,230544,136176,25248,0,0,0,0,0,0,0
2021-11-28,울산태양광#1,0.5,울산시 남구 용잠로 623,방전,0,0,0,0,0,0,0,4848,72816,172128,242544,272592,287952,268368,209712,76752,44688,528,0,0,0,0,0,0
2021-11-29,울산태양광#1,0.5,울산시 남구 용잠로 623,방전,0,0,0,0,0,0,0,4704,70656,171984,238656,263616,265056,258720,221808,123120,22560,0,0,0,0,0,0,0
2021-11-30,울산태양광#1,0.5,울산시 남구 용잠로 623,방전,0,0,0,0,0,0,0,0,0,1632,7632,6384,6384,8496,4320,0,0,0,0,0,0,0,0,0
2021-12-01,울산태양광#1,0.5,울산시 남구 용잠로 623,방전,0,0,0,0,0,0,0,3792,70080,176208,247296,299472,311952,293424,239088,141840,27648,0,0,0,0,0,0,0
2021-12-02,울산태양광#1,0.5,울산시 남구 용잠로 623,방전,0,0,0,0,0,0,0,4080,71664,180288,253584,293808,303792,285408,234624,132576,26256,0,0,0,0,0,0,0
2021-12-03,울산태양광#1,0.5,울산시 남구 용잠로 623,방전,0,0,0,0,0,0,0,1344,54864,139392,141984,165792,231600,100560,117984,30144,19152,240,0,0,0,0,0,0
2021-12-04,울산태양광#1,0.5,울산시 남구 용잠로 623,방전,0,0,0,0,0,0,0,3072,64608,168720,243792,283344,295008,275184,228000,131808,26400,0,0,0,0,0,0,0
2021-12-05,울산태양광#1,0.5,울산시 남구 용잠로 623,방전,0,0,0,0,0,0,0,2064,58704,161328,233616,273312,140784,229968,206208,39936,20640,96,0,0,0,0,0,0
2021-12-06,울산태양광#1,0.5,울산시 남구 용잠로 623,방전,0,0,0,0,0,0,0,2160,46368,113808,98016,143328,146976,172224,126048,48288,10080,0,0,0,0,0,0,0
2021-12-07,울산태양광#1,0.5,울산시 남구 용잠로 623,방전,0,0,0,0,0,0,0,0,44544,118560,172320,260208,268752,199920,144912,96960,21840,0,0,0,0,0,0,0
2021-12-08,울산태양광#1,0.5,울산시 남구 용잠로 623,방전,0,0,0,0,0,0,0,0,12816,68112,101568,78144,145968,202704,234624,125280,17808,0,0,0,0,0,0,0
2021-12-09,울산태양광#1,0.5,울산시 남구 용잠로 623,방전,0,0,0,0,0,0,0,0,17472,132672,170400,252096,143280,170160,93120,74544,14016,0,0,0,0,0,0,0
2021-12-10,울산태양광#1,0.5,울산시 남구 용잠로 623,방전,0,0,0,0,0,0,0,1392,51456,145920,217104,241056,173040,109632,106512,31920,9792,0,0,0,0,0,0,0
2021-12-11,울산태양광#1,0.5,울산시 남구 용잠로 623,방전,0,0,0,0,0,0,0,1728,42192,128976,203616,248064,229200,192960,119424,87072,21024,0,0,0,0,0,0,0
2021-12-12,울산태양광#1,0.5,울산시 남구 용잠로 623,방전,0,0,0,0,0,0,0,0,15936,111648,139776,95472,63504,97248,168240,92016,26160,48,0,0,0,0,0,0
2021-12-13,울산태양광#1,0.5,울산시 남구 용잠로 623,방전,0,0,0,0,0,0,0,1344,57600,168960,250320,293616,305616,288384,241200,137376,27168,0,0,0,0,0,0,0
2021-12-14,울산태양광#1,0.5,울산시 남구 용잠로 623,방전,0,0,0,0,0,0,0,1344,54096,161184,238704,275328,277056,251952,230400,127968,32880,0,0,0,0,0,0,0
2021-12-15,울산태양광#1,0.5,울산시 남구 용잠로 623,방전,0,0,0,0,0,0,0,528,41856,132240,178176,202656,277728,253488,210816,121248,26832,96,0,0,0,0,0,0
2021-12-16,울산태양광#1,0.5,울산시 남구 용잠로 623,방전,0,0,0,0,0,0,0,0,0,2976,14256,29472,25584,38208,30624,21120,17520,0,0,0,0,0,0,0
2021-12-17,울산태양광#1,0.5,울산시 남구 용잠로 623,방전,0,0,0,0,0,0,0,0,24240,136560,226848,286608,297984,266016,235008,124416,27264,48,0,0,0,0,0,0
2021-12-18,울산태양광#1,0.5,울산시 남구 용잠로 623,방전,0,0,0,0,0,0,0,1104,54816,169008,254784,298224,318576,302640,243648,107664,28560,0,0,0,0,0,0,0
2021-12-19,울산태양광#1,0.5,울산시 남구 용잠로 623,방전,0,0,0,0,0,0,0,0,27936,141024,228288,282192,298752,284400,239712,138960,29952,0,0,0,0,0,0,0
2021-12-20,울산태양광#1,0.5,울산시 남구 용잠로 623,방전,0,0,0,0,0,0,0,480,43488,138528,207360,255504,271056,217104,192528,104784,27216,96,0,0,0,0,0,0
2021-12-21,울산태양광#1,0.5,울산시 남구 용잠로 623,방전,0,0,0,0,0,0,0,240,36912,131040,205056,241248,254640,247632,207312,120912,30192,288,0,0,0,0,0,0
2021-12-22,울산태양광#1,0.5,울산시 남구 용잠로 623,방전,0,0,0,0,0,0,0,96,39648,138912,219216,263568,271968,258096,215424,121200,27360,96,0,0,0,0,0,0
2021-12-23,울산태양광#1,0.5,울산시 남구 용잠로 623,방전,0,0,0,0,0,0,0,96,32016,119136,196656,246192,264624,252768,206880,114384,27648,144,0,0,0,0,0,0
2021-12-24,울산태양광#1,0.5,울산시 남구 용잠로 623,방전,0,0,0,0,0,0,0,240,32928,76512,157968,208896,90960,62880,46368,38784,10656,0,0,0,0,0,0,0
2021-12-25,울산태양광#1,0.5,울산시 남구 용잠로 623,방전,0,0,0,0,0,0,0,528,47328,159360,247056,295296,314880,303600,261312,160560,35616,48,0,0,0,0,0,0
2021-12-26,울산태양광#1,0.5,울산시 남구 용잠로 623,방전,0,0,0,0,0,0,0,432,47424,159840,248352,296688,316464,306384,262272,163248,37488,0,0,0,0,0,0,0
2021-12-27,울산태양광#1,0.5,울산시 남구 용잠로 623,방전,0,0,0,0,0,0,0,528,45888,136416,235680,289920,310656,297072,249072,151200,36576,240,0,0,0,0,0,0
2021-12-28,울산태양광#1,0.5,울산시 남구 용잠로 623,방전,0,0,0,0,0,0,0,48,37248,128544,125856,156288,254544,248400,82704,92352,19968,48,0,0,0,0,0,0
2021-12-29,울산태양광#1,0.5,울산시 남구 용잠로 623,방전,0,0,0,0,0,0,0,0,8448,43248,80880,126432,196368,168720,146592,136176,34944,288,0,0,0,0,0,0
2021-12-30,울산태양광#1,0.5,울산시 남구 용잠로 623,방전,0,0,0,0,0,0,0,48,38064,144192,231024,284496,300336,286560,236544,144864,37824,432,0,0,0,0,0,0
2021-12-31,울산태양광#1,0.5,울산시 남구 용잠로 623,방전,0,0,0,0,0,0,0,288,43152,149664,238176,286368,310608,299040,259536,167328,41376,144,0,0,0,0,0,0
2022-01-01,울산태양광#1,0.5,울산시 남구 용잠로 623,방전,0,0,0,0,0,0,0,288,43920,151728,239520,283920,285744,291888,203280,111984,40128,1392,0,0,0,0,0,0
2022-01-02,울산태양광#1,0.5,울산시 남구 용잠로 623,방전,0,0,0,0,0,0,0,96,39504,140256,216048,259920,280656,268944,231120,142176,38112,528,0,0,0,0,0,0
2022-01-03,울산태양광#1,0.5,울산시 남구 용잠로 623,방전,0,0,0,0,0,0,0,384,28128,85728,218208,266592,271152,274368,236640,158496,41952,624,0,0,0,0,0,0
2022-01-04,울산태양광#1,0.5,울산시 남구 용잠로 623,방전,0,0,0,0,0,0,0,0,21264,96192,188688,257568,279216,282768,245520,162432,43344,384,0,0,0,0,0,0
2022-01-05,울산태양광#1,0.5,울산시 남구 용잠로 623,방전,0,0,0,0,0,0,0,0,8448,57024,143760,105504,71856,97680,64128,29232,4608,0,0,0,0,0,0,0
2022-01-06,울산태양광#1,0.5,울산시 남구 용잠로 623,방전,0,0,0,0,0,0,0,0,30960,141648,227472,277248,284544,254496,196848,131616,38160,432,0,0,0,0,0,0
2022-01-07,울산태양광#1,0.5,울산시 남구 용잠로 623,방전,0,0,0,0,0,0,0,0,38832,141888,218976,269328,278208,271440,237648,155856,44016,768,0,0,0,0,0,0
2022-01-08,울산태양광#1,0.5,울산시 남구 용잠로 623,방전,0,0,0,0,0,0,0,144,40848,146256,228960,276000,279264,275808,243168,166272,45888,624,0,0,0,0,0,0
2022-01-09,울산태양광#1,0.5,울산시 남구 용잠로 623,방전,0,0,0,0,0,0,0,0,34080,101712,182304,239040,218448,152448,138144,78480,36288,1680,0,0,0,0,0,0
2022-01-10,울산태양광#1,0.5,울산시 남구 용잠로 623,방전,0,0,0,0,0,0,0,0,26736,71856,153504,184752,227808,190656,204672,136224,32832,1728,0,0,0,0,0,0
2022-01-11,울산태양광#1,0.5,울산시 남구 용잠로 623,방전,0,0,0,0,0,0,0,0,26064,41424,146400,277392,297360,249456,211056,161760,55920,816,0,0,0,0,0,0
2022-01-12,울산태양광#1,0.5,울산시 남구 용잠로 623,방전,0,0,0,0,0,0,0,336,44064,149904,240192,290064,303888,261600,203376,141120,45648,240,0,0,0,0,0,0
2022-01-13,울산태양광#1,0.5,울산시 남구 용잠로 623,방전,0,0,0,0,0,0,0,0,26208,119328,235152,275136,311808,304752,265728,190368,58368,1344,0,0,0,0,0,0
2022-01-14,울산태양광#1,0.5,울산시 남구 용잠로 623,방전,0,0,0,0,0,0,0,432,45312,152064,247344,299376,319632,309360,271296,189312,59520,624,0,0,0,0,0,0
2022-01-15,울산태양광#1,0.5,울산시 남구 용잠로 623,방전,0,0,0,0,0,0,0,0,17232,97584,106992,191472,162144,270912,252096,178608,56496,1056,0,0,0,0,0,0
2022-01-16,울산태양광#1,0.5,울산시 남구 용잠로 623,방전,0,0,0,0,0,0,0,384,29232,72048,199776,252336,281664,261888,225456,158352,50688,3408,0,0,0,0,0,0
2022-01-17,울산태양광#1,0.5,울산시 남구 용잠로 623,방전,0,0,0,0,0,0,0,0,21600,106032,189072,264768,288192,302208,266640,195600,62400,1968,0,0,0,0,0,0
2022-01-18,울산태양광#1,0.5,울산시 남구 용잠로 623,방전,0,0,0,0,0,0,0,432,46272,154896,243216,281280,317376,310992,273024,201696,65664,1968,0,0,0,0,0,0
2022-01-19,울산태양광#1,0.5,울산시 남구 용잠로 623,방전,0,0,0,0,0,0,0,96,37824,134064,212064,259440,277008,273168,230928,172896,59088,3552,0,0,0,0,0,0
2022-01-20,울산태양광#1,0.5,울산시 남구 용잠로 623,방전,0,0,0,0,0,0,0,0,23568,134016,236640,292128,311520,306672,224016,175728,73200,4512,0,0,0,0,0,0
2022-01-21,울산태양광#1,0.5,울산시 남구 용잠로 623,방전,0,0,0,0,0,0,0,96,45120,150192,239664,285984,300384,295056,262896,184416,40272,1728,0,0,0,0,0,0
2022-01-22,울산태양광#1,0.5,울산시 남구 용잠로 623,방전,0,0,0,0,0,0,0,192,45840,126096,216768,251664,290208,308544,168528,55200,16608,2304,0,0,0,0,0,0
2022-01-23,울산태양광#1,0.5,울산시 남구 용잠로 623,방전,0,0,0,0,0,0,0,0,8496,40416,86736,119280,156384,132624,84816,78144,23088,1728,0,0,0,0,0,0
2022-01-24,울산태양광#1,0.5,울산시 남구 용잠로 623,방전,0,0,0,0,0,0,0,0,144,8160,23904,27696,33216,34080,28224,15744,5424,0,0,0,0,0,0,0
2022-01-25,울산태양광#1,0.5,울산시 남구 용잠로 623,방전,0,0,0,0,0,0,0,0,3120,12192,65760,112128,192288,79680,27744,14448,18912,192,0,0,0,0,0,0
2022-01-26,울산태양광#1,0.5,울산시 남구 용잠로 623,방전,0,0,0,0,0,0,0,240,37296,126528,211680,264240,287664,283968,246672,184656,70368,6624,0,0,0,0,0,0
2022-01-27,울산태양광#1,0.5,울산시 남구 용잠로 623,방전,0,0,0,0,0,0,0,0,39120,142704,235680,288240,309552,302160,230880,94656,76896,7728,0,0,0,0,0,0
2022-01-28,울산태양광#1,0.5,울산시 남구 용잠로 623,방전,0,0,0,0,0,0,0,768,47232,145056,233088,303120,319248,315600,279072,213312,84912,5808,0,0,0,0,0,0
2022-01-29,울산태양광#1,0.5,울산시 남구 용잠로 623,방전,0,0,0,0,0,0,0,0,14496,75168,182160,252432,256176,278592,245040,221040,90720,5616,0,0,0,0,0,0
2022-01-30,울산태양광#1,0.5,울산시 남구 용잠로 623,방전,0,0,0,0,0,0,0,0,41760,151248,222576,201168,272880,267840,250512,200832,99024,9936,0,0,0,0,0,0
2022-01-31,울산태양광#1,0.5,울산시 남구 용잠로 623,방전,0,0,0,0,0,0,0,1200,53568,163680,254448,307632,324096,313920,280128,212304,93168,7536,0,0,0,0,0,0
2022-02-01,울산태양광#1,0.5,울산시 남구 용잠로 623,방전,0,0,0,0,0,0,0,528,39888,114192,185520,266112,287280,293856,267360,188688,79440,9792,0,0,0,0,0,0
2022-02-02,울산태양광#1,0.5,울산시 남구 용잠로 623,방전,0,0,0,0,0,0,0,1584,36336,60528,93360,154848,206064,180912,196896,122688,78096,11232,0,0,0,0,0,0
2022-02-03,울산태양광#1,0.5,울산시 남구 용잠로 623,방전,0,0,0,0,0,0,0,1920,56064,161232,251856,297984,330912,330864,293904,233280,108144,8880,0,0,0,0,0,0
2022-02-04,울산태양광#1,0.5,울산시 남구 용잠로 623,방전,0,0,0,0,0,0,0,1200,51552,157920,244896,284640,315792,313920,280656,211104,101856,10176,0,0,0,0,0,0
2022-02-05,울산태양광#1,0.5,울산시 남구 용잠로 623,방전,0,0,0,0,0,0,0,1872,54576,164304,256128,312912,337584,332304,298896,232944,111984,11616,0,0,0,0,0,0
2022-02-06,울산태양광#1,0.5,울산시 남구 용잠로 623,방전,0,0,0,0,0,0,0,2016,56496,157488,249504,298560,248928,336240,296640,230832,113520,12096,0,0,0,0,0,0
2022-02-07,울산태양광#1,0.5,울산시 남구 용잠로 623,방전,0,0,0,0,0,0,0,2400,57024,169344,263136,295968,291264,249360,240336,70800,24768,1104,0,0,0,0,0,0
2022-02-08,울산태양광#1,0.5,울산시 남구 용잠로 623,방전,0,0,0,0,0,0,0,1056,53856,154416,223392,261648,321024,274128,282912,222864,114288,13776,0,0,0,0,0,0
2022-02-09,울산태양광#1,0.5,울산시 남구 용잠로 623,방전,0,0,0,0,0,0,0,1104,52704,156144,227664,235584,253584,265296,193056,154896,56112,3888,0,0,0,0,0,0
2022-02-10,울산태양광#1,0.5,울산시 남구 용잠로 623,방전,0,0,0,0,0,0,0,432,30672,128400,213792,239616,305280,279600,227664,158448,60000,15312,0,0,0,0,0,0
2022-02-11,울산태양광#1,0.5,울산시 남구 용잠로 623,방전,0,0,0,0,0,0,0,1968,51744,152784,238176,289344,308832,306096,276528,217488,101664,15744,0,0,0,0,0,0
2022-02-12,울산태양광#1,0.5,울산시 남구 용잠로 623,방전,0,0,0,0,0,0,0,960,51936,131136,229392,275904,313104,311376,277296,204096,97680,8688,0,0,0,0,0,0
2022-02-13,울산태양광#1,0.5,울산시 남구 용잠로 623,방전,0,0,0,0,0,0,0,144,9360,31344,110592,161856,245520,248640,146592,40656,11568,5088,0,0,0,0,0,0
2022-02-14,울산태양광#1,0.5,울산시 남구 용잠로 623,방전,0,0,0,0,0,0,0,144,20880,68784,101136,124704,80496,173520,105168,128736,101808,9744,0,0,0,0,0,0
2022-02-15,울산태양광#1,0.5,울산시 남구 용잠로 623,방전,0,0,0,0,0,0,0,1104,26640,98064,207408,295584,324864,310032,253104,187248,129888,20208,0,0,0,0,0,0
2022-02-16,울산태양광#1,0.5,울산시 남구 용잠로 623,방전,0,0,0,0,0,0,0,4656,69072,176496,270336,331536,350112,324336,281136,245664,147216,20160,0,0,0,0,0,0
2022-02-17,울산태양광#1,0.5,울산시 남구 용잠로 623,방전,0,0,0,0,0,0,0,5088,69648,183552,269088,327696,354528,353184,318144,247728,134112,21840,0,0,0,0,0,0
2022-02-18,울산태양광#1,0.5,울산시 남구 용잠로 623,방전,0,0,0,0,0,0,0,6576,68688,162096,231360,273792,331536,337104,298416,176208,119136,12288,0,0,0,0,0,0
2022-02-19,울산태양광#1,0.5,울산시 남구 용잠로 623,방전,0,0,0,0,0,0,0,144,8304,55968,69984,154896,187776,242544,146784,169776,112128,21552,0,0,0,0,0,0
2022-02-20,울산태양광#1,0.5,울산시 남구 용잠로 623,방전,0,0,0,0,0,0,0,6864,72816,188976,285168,337920,363408,361680,326592,264624,162624,24096,0,0,0,0,0,0
2022-02-21,울산태양광#1,0.5,울산시 남구 용잠로 623,방전,0,0,0,0,0,0,0,7440,73776,184032,259440,327888,344304,347040,303504,245424,141696,17952,48,0,0,0,0,0
2022-02-22,울산태양광#1,0.5,울산시 남구 용잠로 623,방전,0,0,0,0,0,0,0,7536,75648,194064,283200,335328,358272,345840,295728,216864,135840,26304,144,0,0,0,0,0
2022-02-23,울산태양광#1,0.5,울산시 남구 용잠로 623,방전,0,0,0,0,0,0,0,4416,52608,136464,208320,240480,269040,290688,311232,256608,158208,27168,96,0,0,0,0,0
2022-02-24,울산태양광#1,0.5,울산시 남구 용잠로 623,방전,0,0,0,0,0,0,0,9936,83328,202800,291408,342384,360912,348624,318912,255648,160656,28128,0,0,0,0,0,0
2022-02-25,울산태양광#1,0.5,울산시 남구 용잠로 623,방전,0,0,0,0,0,0,0,8592,76752,184368,268656,318816,339360,337392,300240,235680,138192,28608,288,0,0,0,0,0
2022-02-26,울산태양광#1,0.5,울산시 남구 용잠로 623,방전,0,0,0,0,0,0,0,8688,74928,161280,229680,301200,334752,321312,263664,204288,109200,24336,336,0,0,0,0,0
2022-02-27,울산태양광#1,0.5,울산시 남구 용잠로 623,방전,0,0,0,0,0,0,0,11184,83232,194736,274944,324480,344160,338880,309792,250464,156624,30048,144,0,0,0,0,0
2022-02-28,울산태양광#1,0.5,울산시 남구 용잠로 623,방전,0,0,0,0,0,0,0,11088,82944,143616,147600,199536,266544,252144,315648,251808,87216,19872,912,0,0,0,0,0
2022-03-01,울산태양광#1,0.5,울산시 남구 용잠로 623,방전,0,0,0,0,0,0,0,0,1824,8928,44304,168864,187440,184272,202176,150336,107472,21936,0,0,0,0,0,0
2022-03-02,울산태양광#1,0.5,울산시 남구 용잠로 623,방전,0,0,0,0,0,0,0,13200,89232,199152,276624,316128,329808,316704,302736,252384,157488,32160,192,0,0,0,0,0
2022-03-03,울산태양광#1,0.5,울산시 남구 용잠로 623,방전,0,0,0,0,0,0,0,13536,88176,196416,278928,328080,346944,341952,306912,246528,149328,33504,576,0,0,0,0,0
2022-03-04,울산태양광#1,0.5,울산시 남구 용잠로 623,방전,0,0,0,0,0,0,0,12864,65472,98496,137904,201792,209856,291072,278352,208512,116736,37104,768,0,0,0,0,0
2022-03-05,울산태양광#1,0.5,울산시 남구 용잠로 623,방전,0,0,0,0,0,0,0,13296,84672,187824,283872,335424,352128,345984,319968,260496,160320,38448,672,0,0,0,0,0
2022-03-06,울산태양광#1,0.5,울산시 남구 용잠로 623,방전,0,0,0,0,0,0,0,17088,100464,217344,297168,341616,361440,352752,323904,263280,167328,38208,528,0,0,0,0,0
2022-03-07,울산태양광#1,0.5,울산시 남구 용잠로 623,방전,0,0,0,0,0,0,0,9024,62544,154032,223392,254496,262608,210240,204144,167616,97776,45216,1584,0,0,0,0,0
2022-03-08,울산태양광#1,0.5,울산시 남구 용잠로 623,방전,0,0,0,0,0,0,0,12864,82512,182400,263232,312816,332016,287232,232080,237456,141744,37872,1584,0,0,0,0,0
2022-03-09,울산태양광#1,0.5,울산시 남구 용잠로 623,방전,0,0,0,0,0,0,0,14928,80544,178656,252720,301968,333696,318192,280848,214320,122160,31728,1056,0,0,0,0,0
2022-03-10,울산태양광#1,0.5,울산시 남구 용잠로 623,방전,0,0,0,0,0,0,0,20544,97392,166224,220368,263232,301776,271776,172800,104016,84336,32640,1872,0,0,0,0,0
2022-03-11,울산태양광#1,0.5,울산시 남구 용잠로 623,방전,0,0,0,0,0,0,0,17328,91344,167184,257616,298608,300912,168768,110448,70032,68880,35712,1056,0,0,0,0,0
2022-03-12,울산태양광#1,0.5,울산시 남구 용잠로 623,방전,0,0,0,0,0,0,0,14688,65760,56736,63216,153120,239808,227664,270528,177840,114816,29136,48,0,0,0,0,0
2022-03-13,울산태양광#1,0.5,울산시 남구 용잠로 623,방전,0,0,0,0,0,0,0,4080,26256,25392,42960,21504,27936,42720,31872,20400,5952,3120,0,0,0,0,0,0
2022-03-14,울산태양광#1,0.5,울산시 남구 용잠로 623,방전,0,0,0,0,0,0,0,0,6288,20448,20112,27648,35856,75024,67680,18000,33600,22560,1104,0,0,0,0,0
