년월일,호기,총량(kw),평균(kw),최대(kw),최소(kw),최대(시간별_kw),최소(시간별_kw),1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
2013-04-11,1,1709.496,71,304.164,0,304.164,2.124,0,0,0,0,0,0,5.076,30.312,81.828,144.504,218.628,289.476,304.164,267.84,185.112,115.344,46.224,18.864,2.124,0,0,0,0,0
2013-04-12,1,1787.436,74,303.3,0,303.3,2.052,0,0,0,0,0,0,2.556,25.632,87.156,156.132,230.544,294.3,303.3,274.356,202.788,129.636,61.596,17.388,2.052,0,0,0,0,0
2013-04-13,1,1681.416,70,284.796,0,284.796,2.808,0,0,0,0,0,0,3.6,26.712,80.46,141.084,209.448,272.232,284.796,262.692,193.14,123.732,60.48,20.232,2.808,0,0,0,0,0
2013-04-14,1,999.18,42,238.5,0,238.5,2.412,0,0,0,0,0,0,5.472,28.224,71.964,127.188,188.856,238.5,143.82,5.256,57.924,65.232,44.172,20.16,2.412,0,0,0,0,0
2013-04-15,1,1532.664,64,265.896,0,265.896,3.312,0,0,0,0,0,0,6.3,28.908,81.792,119.988,198.36,248.94,265.896,240.084,158.328,100.872,56.52,23.364,3.312,0,0,0,0,0
2013-04-16,1,1344.636,56,216.396,0,216.396,3.888,0,0,0,0,0,0,7.236,28.62,71.82,98.064,169.056,191.808,216.396,207,174.672,112.14,42.12,21.816,3.888,0,0,0,0,0
2013-04-17,1,614.592,26,99.612,0,99.612,1.332,0,0,0,0,0,0,2.844,19.008,28.404,46.296,75.744,79.416,84.024,88.272,99.612,50.724,27.036,11.88,1.332,0,0,0,0,0
2013-04-18,1,1315.836,55,241.632,0,241.632,3.672,0,0,0,0,0,0,3.672,15.912,32.616,66.06,166.14,226.296,241.632,212.364,161.604,104.652,56.376,24.408,4.104,0,0,0,0,0
2013-04-19,1,1221.48,51,226.836,0,226.836,4.644,0,0,0,0,0,0,6.408,28.44,60.696,72.144,130.248,124.272,179.928,226.836,176.868,119.592,64.296,27.108,4.644,0,0,0,0,0
2013-04-20,1,270.756,11,66.744,0,66.744,5.508,0,0,0,0,0,0,0,6.228,11.232,10.296,15.48,28.872,27.108,40.752,32.58,66.744,25.956,5.508,0,0,0,0,0,0
2013-04-21,1,1747.008,73,286.668,0,286.668,4.392,0,0,0,0,0,0,6.012,33.48,89.316,152.784,224.28,277.308,286.668,267.192,195.552,123.156,63.144,23.724,4.392,0,0,0,0,0
2013-04-22,1,1720.584,72,279.396,0,279.396,4.392,0,0,0,0,0,0,5.004,30.24,86.976,152.424,220.86,277.704,279.396,259.056,195.084,122.184,61.2,26.064,4.392,0,0,0,0,0
2013-04-23,1,160.776,7,35.712,0,35.712,1.08,0,0,0,0,0,0,2.484,5.328,8.424,7.884,13.644,35.712,26.532,31.824,16.704,11.16,1.08,0,0,0,0,0,0,0
2013-04-24,1,1550.376,65,281.664,0,281.664,3.888,0,0,0,0,0,0,0,7.596,31.824,112.068,182.52,269.136,281.664,262.8,190.764,124.704,62.172,21.24,3.888,0,0,0,0,0
2013-04-25,1,1643.364,68,281.484,0,281.484,3.636,0,0,0,0,0,0,4.572,29.916,86.328,146.844,214.416,267.552,281.484,257.832,181.656,109.944,55.08,4.104,3.636,0,0,0,0,0
2013-04-26,1,1390.752,58,259.416,0,259.416,3.636,0,0,0,0,0,0,6.228,31.68,86.724,147.348,216.144,259.416,233.856,168.84,90.936,79.344,46.008,20.592,3.636,0,0,0,0,0
2013-04-27,1,1304.424,54,263.016,0,263.016,1.152,0,0,0,0,0,0,6.336,30.132,84.276,137.556,160.272,216.792,263.016,239.796,105.372,31.392,16.704,11.628,1.152,0,0,0,0,0
2013-04-28,1,1522.872,63,249.588,0,249.588,0.036,0,0,0,0,0,0.036,8.892,35.28,79.848,134.82,187.38,237.348,249.588,232.956,168.552,103.788,56.952,23.292,4.14,0,0,0,0,0
2013-04-29,1,333.792,14,85.464,0,85.464,0.072,0,0,0,0,0,0,0.684,8.352,37.98,85.464,75.06,39.348,58.32,7.776,5.904,10.044,4.788,0,0.072,0,0,0,0,0
2013-04-30,1,1119.924,47,184.248,0,184.248,10.836,0,0,0,0,0,0,11.736,29.772,36.756,62.892,122.94,152.928,177.012,184.248,141.768,114.732,57.528,16.776,10.836,0,0,0,0,0
2013-05-01,1,833.508,35,158.112,0,158.112,3.24,0,0,0,0,0,0,7.308,34.488,56.952,82.548,31.464,65.988,124.38,158.112,101.232,90.108,60.12,17.568,3.24,0,0,0,0,0
2013-05-02,1,1562.544,65,288.324,0,288.324,3.42,0,0,0,0,0,0,3.42,35.604,67.392,131.364,181.728,255.888,288.324,249.588,179.532,92.16,44.388,24.876,8.28,0,0,0,0,0
2013-05-03,1,1593.684,66,268.668,0,268.668,0.108,0,0,0,0,0,0.108,9.504,32.688,82.512,140.832,196.56,259.092,268.668,244.224,167.544,104.508,54.072,26.208,7.164,0,0,0,0,0
2013-05-04,1,1652.112,69,277.776,0,277.776,4.896,0,0,0,0,0,0,7.956,33.876,84.24,141.516,206.208,263.376,277.776,250.416,184.968,116.1,59.436,21.348,4.896,0,0,0,0,0
2013-05-05,1,1631.808,68,268.488,0,268.488,0.108,0,0,0,0,0,0.108,8.1,29.988,81.54,141.084,208.62,265.752,268.488,247.896,184.104,115.164,56.448,19.764,4.752,0,0,0,0,0
2013-05-06,1,1583.38,66,259.7,0,259.7,0.11,0,0,0,0,0,0.11,7.63,30.78,81.86,142.99,206.03,250.81,259.7,237.13,174.64,110.48,54.65,21.42,5.15,0,0,0,0,0
2013-05-07,1,1590.192,66,265.212,0,265.212,0.144,0,0,0,0,0,0.144,12.384,34.848,76.248,133.884,195.372,251.712,265.212,241.2,177.444,115.092,59.256,22.14,5.256,0,0,0,0,0
2013-05-08,1,1623.924,68,270.576,0,270.576,0.216,0,0,0,0,0,0.216,8.676,31.5,82.584,140.184,206.82,261.504,270.576,247.716,180.936,104.148,63.18,20.268,5.616,0,0,0,0,0
2013-05-09,1,1064.124,44,167.184,0,167.184,0.396,0,0,0,0,0,0.396,17.604,38.664,69.408,111.168,142.992,167.184,140.544,156.312,92.052,73.98,34.596,15.696,3.528,0,0,0,0,0
2013-05-10,1,896.436,37,202.284,0,202.284,0.144,0,0,0,0,0,0,0.144,1.62,6.408,23.292,40.536,117.18,202.284,193.176,174.672,76.788,38.556,18.036,3.744,0,0,0,0,0
2013-05-11,1,1643.76,68,268.056,0,268.056,4.716,0,0,0,0,0,0,12.96,35.892,82.62,142.38,211.752,264.744,268.056,247.824,181.188,114.732,58.104,18.792,4.716,0,0,0,0,0
2013-05-12,1,1562.544,65,256.86,0,256.86,0.324,0,0,0,0,0,0.324,9.432,31.284,79.344,136.08,199.872,246.78,256.86,233.964,172.98,109.152,56.52,23.616,6.336,0,0,0,0,0
2013-05-13,1,1600.128,67,264.492,0,264.492,0.36,0,0,0,0,0,0.36,10.944,32.436,79.488,137.448,201.6,251.964,264.492,244.692,178.272,114.336,57.96,20.52,5.616,0,0,0,0,0
