날짜,설비용량(MW),경도,위도,발전기명,01시,02시,03시,04시,05시,06시,07시,08시,09시,10시,11시,12시,13시,14시,15시,16시,17시,18시,19시,20시,21시,22시,23시,24시,합계
2022-06-17,1,37.05075,126.5103,당진화력수상태양광,0,0,0,0,0,0,24960,36480,66240,116160,129600,155520,221760,188160,182400,174720,66240,157440,48000,3840,0,0,0,0,1571520
2022-06-18,1,37.05075,126.5103,당진화력수상태양광,0,0,0,0,0,1920,49920,108480,159360,164160,128640,95040,162240,304320,480960,528000,188160,90240,18240,4800,0,0,0,0,2484480
2022-06-19,1,37.05075,126.5103,당진화력수상태양광,0,0,0,0,0,960,13440,52800,84480,102720,145920,116160,178560,259200,186240,183360,101760,66240,69120,1920,0,0,0,0,1562880
2022-06-20,1,37.05075,126.5103,당진화력수상태양광,0,0,0,0,0,0,20160,89280,175680,290880,336960,582720,652800,669120,636480,552000,415680,251520,97920,10560,0,0,0,0,4781760
2022-06-21,1,37.05075,126.5103,당진화력수상태양광,0,0,0,0,0,960,38400,106560,233280,381120,516480,604800,643200,615360,606720,529920,398400,242880,91200,8640,0,0,0,0,5017920
2022-06-22,1,37.05075,126.5103,당진화력수상태양광,0,0,0,0,0,0,14400,70080,158400,235200,444480,529920,339840,328320,504000,440640,234240,172800,70080,8640,0,0,0,0,3551040
2022-06-23,1,37.05075,126.5103,당진화력수상태양광,0,0,0,0,0,960,19200,26880,95040,81600,151680,76800,39360,18240,30720,49920,11520,10560,0,0,0,0,0,0,612480
2022-06-24,1,37.05075,126.5103,당진화력수상태양광,0,0,0,0,0,0,7680,60480,195840,158400,165120,112320,363840,360960,217920,335040,349440,269760,110400,4800,0,0,0,0,2712000
2022-06-25,1,37.05075,126.5103,당진화력수상태양광,0,0,0,0,0,1920,31680,73920,148800,185280,177600,296640,576000,597120,502080,523200,390720,216000,62400,6720,0,0,0,0,3790080
2022-06-26,1,37.05075,126.5103,당진화력수상태양광,0,0,0,0,0,0,1920,30720,33600,75840,164160,109440,354240,460800,504000,336000,274560,82560,51840,3840,0,0,0,0,2483520
2022-06-27,1,37.05075,126.5103,당진화력수상태양광,0,0,0,0,0,0,8640,56640,84480,88320,75840,85440,140160,59520,113280,64320,53760,14400,960,1920,0,0,0,0,847680
2022-06-28,1,37.05075,126.5103,당진화력수상태양광,0,0,0,0,0,0,7680,92160,125760,163200,192960,134400,69120,61440,75840,53760,29760,14400,4800,960,0,0,0,0,1026240
2022-06-29,1,37.05075,126.5103,당진화력수상태양광,0,0,0,0,0,0,2880,12480,26880,24000,31680,48000,256320,456960,115200,40320,65280,24960,8640,960,0,0,0,0,1114560
2022-06-30,1,37.05075,126.5103,당진화력수상태양광,0,0,0,0,0,0,0,0,9600,13440,79680,157440,254400,249600,86400,137280,32640,12480,10560,0,0,0,0,0,1043520
2022-07-01,1,37.05075,126.5103,당진화력수상태양광,0,0,0,0,0,0,13440,65280,216000,372480,386880,315840,622080,657600,623040,524160,438720,284160,108480,3840,0,0,0,0,4632000
2022-07-02,1,37.05075,126.5103,당진화력수상태양광,0,0,0,0,0,0,10560,76800,168000,337920,499200,571200,606720,661440,599040,562560,431040,278400,107520,7680,0,0,0,0,4918080
2022-07-03,1,37.05075,126.5103,당진화력수상태양광,0,0,0,0,0,960,22080,69120,203520,288000,473280,587520,623040,631680,616320,546240,391680,267840,87360,1920,0,0,0,0,4810560
2022-07-04,1,37.05075,126.5103,당진화력수상태양광,0,0,0,0,0,960,53760,93120,175680,323520,451200,384000,513600,529920,621120,494400,201600,134400,100800,15360,0,0,0,0,4093440
2022-07-05,1,37.05075,126.5103,당진화력수상태양광,0,0,0,0,0,0,11520,36480,82560,243840,419520,576960,607680,646080,595200,535680,427200,204480,103680,8640,0,0,0,0,4499520
2022-07-06,1,37.05075,126.5103,당진화력수상태양광,0,0,0,0,0,0,30720,67200,249600,331200,383040,290880,464640,442560,456000,294720,306240,90240,34560,3840,0,0,0,0,3445440
2022-07-07,1,37.05075,126.5103,당진화력수상태양광,0,0,0,0,0,0,7680,32640,167040,213120,224640,247680,298560,144000,343680,435840,152640,88320,960,0,0,0,0,0,2356800
2022-07-08,1,37.05075,126.5103,당진화력수상태양광,0,0,0,0,0,0,27840,89280,95040,122880,214080,393600,535680,573120,627840,566400,443520,284160,108480,7680,0,0,0,0,4089600
2022-07-09,1,37.05075,126.5103,당진화력수상태양광,0,0,0,0,0,0,18240,100800,216000,366720,502080,591360,631680,631680,603840,525120,386880,248640,90240,10560,0,0,0,0,4923840
2022-07-10,1,37.05075,126.5103,당진화력수상태양광,0,0,0,0,0,960,31680,91200,201600,350400,474240,567360,616320,614400,508800,454080,384000,104640,20160,0,0,0,0,0,4419840
2022-07-11,1,37.05075,126.5103,당진화력수상태양광,0,0,0,0,0,0,5760,65280,172800,154560,202560,324480,546240,468480,567360,541440,422400,264960,104640,8640,0,0,0,0,3849600
2022-07-12,1,37.05075,126.5103,당진화력수상태양광,0,0,0,0,0,960,42240,88320,89280,122880,134400,282240,221760,275520,181440,180480,108480,51840,13440,2880,0,0,0,0,1796160
2022-07-13,1,37.05075,126.5103,당진화력수상태양광,0,0,0,0,0,0,0,960,10560,3840,52800,54720,13440,960,11520,960,960,15360,1920,0,0,0,0,0,168000
2022-07-14,1,37.05075,126.5103,당진화력수상태양광,0,0,0,0,0,0,3840,63360,91200,107520,189120,384000,485760,682560,644160,570240,454080,237120,87360,8640,0,0,0,0,4008960
2022-07-15,1,37.05075,126.5103,당진화력수상태양광,0,0,0,0,0,0,13440,26880,70080,264000,468480,593280,649920,639360,643200,573120,450240,291840,110400,6720,0,0,0,0,4800960
2022-07-16,1,37.05075,126.5103,당진화력수상태양광,0,0,0,0,0,0,8640,96960,207360,366720,503040,597120,650880,667200,640320,565440,438720,266880,95040,5760,0,0,0,0,5110080
2022-07-17,1,37.05075,126.5103,당진화력수상태양광,0,0,0,0,0,0,3840,56640,163200,298560,400320,485760,624000,485760,378240,408960,365760,216000,46080,960,0,0,0,0,3934080
2022-07-18,1,37.05075,126.5103,당진화력수상태양광,0,0,0,0,0,0,0,34560,65280,91200,161280,227520,388800,290880,232320,100800,186240,264000,96000,1920,0,0,0,0,2140800
2022-07-19,1,37.05075,126.5103,당진화력수상태양광,0,0,0,0,0,0,21120,79680,144000,298560,503040,597120,643200,670080,633600,480960,248640,129600,50880,0,0,0,0,0,4500480
2022-07-20,1,37.05075,126.5103,당진화력수상태양광,0,0,0,0,0,0,19200,94080,173760,185280,334080,585600,564480,569280,602880,547200,181440,86400,17280,0,0,0,0,0,3960960
2022-07-21,1,37.05075,126.5103,당진화력수상태양광,0,0,0,0,0,0,0,1920,34560,72960,71040,237120,347520,573120,508800,267840,308160,203520,20160,0,0,0,0,0,2646720
2022-07-22,1,37.05075,126.5103,당진화력수상태양광,0,0,0,0,0,0,18240,58560,63360,84480,220800,598080,661440,660480,634560,553920,434880,268800,94080,5760,0,0,0,0,4357440
2022-07-23,1,37.05075,126.5103,당진화력수상태양광,0,0,0,0,0,0,29760,53760,96960,187200,269760,277440,351360,163200,139200,47040,29760,25920,6720,0,0,0,0,0,1678080
2022-07-24,1,37.05075,126.5103,당진화력수상태양광,0,0,0,0,0,0,23040,53760,76800,67200,81600,100800,360960,355200,489600,509760,383040,249600,65280,1920,0,0,0,0,2818560
2022-07-25,1,37.05075,126.5103,당진화력수상태양광,0,0,0,0,0,0,36480,65280,238080,383040,353280,430080,642240,664320,638400,563520,437760,280320,104640,5760,0,0,0,0,4843200
2022-07-26,1,37.05075,126.5103,당진화력수상태양광,0,0,0,0,0,0,25920,69120,196800,350400,492480,577920,633600,601920,506880,455040,368640,210240,60480,5760,0,0,0,0,4555200
2022-07-27,1,37.05075,126.5103,당진화력수상태양광,0,0,0,0,0,0,15360,60480,173760,200640,312000,480000,488640,554880,495360,507840,358080,262080,113280,2880,0,0,0,0,4025280
2022-07-28,1,37.05075,126.5103,당진화력수상태양광,0,0,0,0,0,0,18240,66240,194880,352320,486720,579840,633600,629760,600000,548160,399360,226560,73920,3840,0,0,0,0,4813440
2022-07-29,1,37.05075,126.5103,당진화력수상태양광,0,0,0,0,0,0,19200,62400,190080,351360,467520,340800,647040,646080,442560,318720,239040,147840,56640,4800,0,0,0,0,3934080
2022-07-30,1,37.05075,126.5103,당진화력수상태양광,0,0,0,0,0,0,5760,40320,187200,354240,488640,577920,622080,595200,450240,485760,201600,212160,32640,960,0,0,0,0,4254720
2022-07-31,1,37.05075,126.5103,당진화력수상태양광,0,0,0,0,0,0,6720,23040,34560,72960,140160,176640,128640,140160,20160,50880,28800,29760,6720,0,0,0,0,0,859200
2022-08-01,1,37.05075,126.5103,당진화력수상태양광,0,0,0,0,0,0,3840,77760,214080,156480,322560,531840,512640,374400,291840,287040,232320,38400,25920,960,0,0,0,0,3070080
2022-08-02,1,37.05075,126.5103,당진화력수상태양광,0,0,0,0,0,0,2880,17280,71040,117120,245760,500160,281280,125760,124800,84480,21120,110400,35520,7680,0,0,0,0,1745280
2022-08-03,1,37.05075,126.5103,당진화력수상태양광,0,0,0,0,0,0,1920,17280,121920,147840,112320,204480,451200,604800,605760,503040,396480,205440,38400,2880,0,0,0,0,3413760
2022-08-04,1,37.05075,126.5103,당진화력수상태양광,0,0,0,0,0,0,9600,66240,111360,260160,452160,573120,576960,630720,619200,533760,414720,257280,70080,4800,0,0,0,0,4580160
2022-08-05,1,37.05075,126.5103,당진화력수상태양광,0,0,0,0,0,0,2880,45120,158400,297600,383040,587520,582720,634560,607680,532800,373440,222720,73920,960,0,0,0,0,4503360
2022-08-06,1,37.05075,126.5103,당진화력수상태양광,0,0,0,0,0,0,15360,62400,134400,255360,392640,406080,605760,551040,393600,458880,388800,138240,37440,3840,0,0,0,0,3843840
2022-08-07,1,37.05075,126.5103,당진화력수상태양광,0,0,0,0,0,0,27840,50880,109440,152640,128640,289920,509760,549120,328320,178560,256320,120960,33600,0,0,0,0,0,2736000
2022-08-08,1,37.05075,126.5103,당진화력수상태양광,0,0,0,0,0,0,960,33600,74880,85440,66240,14400,11520,4800,34560,34560,32640,1920,13440,0,0,0,0,0,408960
2022-08-09,1,37.05075,126.5103,당진화력수상태양광,0,0,0,0,0,0,0,960,10560,11520,74880,88320,51840,68160,144000,124800,45120,1920,0,0,0,0,0,0,622080
2022-08-10,1,37.05075,126.5103,당진화력수상태양광,0,0,0,0,0,0,0,10560,71040,42240,39360,87360,286080,95040,51840,39360,44160,2880,960,0,0,0,0,0,770880
2022-08-11,1,37.05075,126.5103,당진화력수상태양광,0,0,0,0,0,0,0,18240,85440,43200,100800,76800,40320,58560,81600,82560,75840,6720,6720,0,0,0,0,0,676800
2022-08-12,1,37.05075,126.5103,당진화력수상태양광,0,0,0,0,0,0,7680,56640,184320,323520,505920,599040,657600,666240,645120,531840,367680,190080,74880,4800,0,0,0,0,4815360
2022-08-13,1,37.05075,126.5103,당진화력수상태양광,0,0,0,0,0,0,8640,37440,46080,65280,26880,10560,39360,7680,28800,95040,192000,76800,42240,2880,0,0,0,0,679680
2022-08-14,1,37.05075,126.5103,당진화력수상태양광,0,0,0,0,0,0,6720,48960,140160,158400,331200,465600,466560,300480,135360,64320,28800,18240,8640,0,0,0,0,0,2173440
2022-08-15,1,37.05075,126.5103,당진화력수상태양광,0,0,0,0,0,0,10560,61440,147840,234240,369600,442560,537600,342720,177600,118080,52800,53760,1920,0,0,0,0,0,2550720
2022-08-16,1,37.05075,126.5103,당진화력수상태양광,0,0,0,0,0,0,4800,59520,213120,388800,521280,618240,672960,679680,654720,578880,452160,273600,72000,960,0,0,0,0,5190720
2022-08-17,1,37.05075,126.5103,당진화력수상태양광,0,0,0,0,0,0,13440,60480,156480,234240,390720,546240,668160,667200,653760,573120,446400,260160,67200,0,0,0,0,0,4737600
2022-08-18,1,37.05075,126.5103,당진화력수상태양광,0,0,0,0,0,0,19200,92160,245760,406080,516480,628800,667200,658560,326400,546240,339840,168000,91200,1920,0,0,0,0,4707840
2022-08-19,1,37.05075,126.5103,당진화력수상태양광,0,0,0,0,0,0,15360,57600,154560,268800,230400,208320,117120,120000,107520,104640,87360,44160,16320,0,0,0,0,0,1532160
2022-08-20,1,37.05075,126.5103,당진화력수상태양광,0,0,0,0,0,0,8640,55680,209280,270720,330240,624960,694080,696000,655680,575040,443520,256320,62400,0,0,0,0,0,4882560
2022-08-21,1,37.05075,126.5103,당진화력수상태양광,0,0,0,0,0,0,8640,77760,207360,375360,490560,588480,672000,624000,623040,544320,410880,210240,55680,0,0,0,0,0,4888320
2022-08-22,1,37.05075,126.5103,당진화력수상태양광,0,0,0,0,0,0,12480,71040,189120,261120,377280,526080,618240,455040,326400,321600,244800,81600,11520,0,0,0,0,0,3496320
2022-08-23,1,37.05075,126.5103,당진화력수상태양광,0,0,0,0,0,0,0,2880,3840,31680,177600,289920,400320,286080,507840,576960,452160,248640,47040,0,0,0,0,0,3024960
2022-08-24,1,37.05075,126.5103,당진화력수상태양광,0,0,0,0,0,0,10560,70080,113280,186240,329280,267840,413760,317760,276480,356160,417600,216960,45120,0,0,0,0,0,3021120
2022-08-25,1,37.05075,126.5103,당진화력수상태양광,0,0,0,0,0,0,6720,25920,61440,118080,140160,204480,187200,121920,145920,88320,81600,27840,3840,0,0,0,0,0,1213440
2022-08-26,1,37.05075,126.5103,당진화력수상태양광,0,0,0,0,0,0,10560,72960,153600,92160,320640,570240,664320,672960,624960,483840,358080,124800,48960,960,0,0,0,0,4199040
2022-08-27,1,37.05075,126.5103,당진화력수상태양광,0,0,0,0,0,0,8640,67200,201600,406080,554880,655680,704640,696960,686400,598080,448320,236160,48000,0,0,0,0,0,5312640
2022-08-28,1,37.05075,126.5103,당진화력수상태양광,0,0,0,0,0,0,10560,55680,213120,403200,530880,627840,681600,702720,664320,573120,416640,184320,39360,0,0,0,0,0,5103360
2022-08-29,1,37.05075,126.5103,당진화력수상태양광,0,0,0,0,0,0,1920,16320,77760,74880,86400,113280,123840,139200,104640,97920,121920,69120,7680,0,0,0,0,0,1034880
2022-08-30,1,37.05075,126.5103,당진화력수상태양광,0,0,0,0,0,0,0,1920,12480,44160,30720,53760,30720,43200,30720,19200,11520,2880,0,0,0,0,0,0,281280
2022-08-31,1,37.05075,126.5103,당진화력수상태양광,0,0,0,0,0,0,1920,36480,95040,288960,348480,403200,259200,159360,264000,133440,133440,119040,24000,0,0,0,0,0,2266560
2022-09-01,1,37.05075,126.5103,당진화력수상태양광,0,0,0,0,0,0,1920,45120,202560,387840,497280,506880,621120,638400,648000,562560,402240,193920,36480,0,0,0,0,0,4744320
2022-09-02,1,37.05075,126.5103,당진화력수상태양광,0,0,0,0,0,0,6720,53760,200640,392640,546240,648960,642240,710400,524160,438720,323520,60480,11520,0,0,0,0,0,4560000
2022-09-03,1,37.05075,126.5103,당진화력수상태양광,0,0,0,0,0,0,14400,56640,188160,279360,405120,602880,689280,636480,606720,431040,269760,192960,18240,0,0,0,0,0,4391040
2022-09-04,1,37.05075,126.5103,당진화력수상태양광,0,0,0,0,0,0,0,16320,38400,71040,71040,111360,122880,96000,153600,83520,73920,21120,1920,0,0,0,0,0,861120
2022-09-05,1,37.05075,126.5103,당진화력수상태양광,0,0,0,0,0,0,0,1920,8640,17280,16320,3840,0,0,0,,,,,,,,,,48000
2022-09-06,1,37.05075,126.5103,당진화력수상태양광,,,,,,,,,,,,,,,658560,553920,391680,190080,29760,0,0,0,0,0,1824000
2022-09-07,1,37.05075,126.5103,당진화력수상태양광,0,0,0,0,0,0,6720,59520,145920,335040,500160,650880,630720,695040,663360,565440,384000,178560,27840,0,0,0,0,0,4843200
2022-09-08,1,37.05075,126.5103,당진화력수상태양광,0,0,0,0,0,0,4800,54720,212160,396480,544320,643200,690240,686400,648000,535680,356160,117120,18240,0,0,0,0,0,4907520
2022-09-09,1,37.05075,126.5103,당진화력수상태양광,0,0,0,0,0,0,3840,58560,217920,354240,493440,625920,680640,672960,640320,393600,279360,109440,3840,0,0,0,0,0,4534080
2022-09-10,1,37.05075,126.5103,당진화력수상태양광,0,0,0,0,0,0,1920,28800,72960,264000,481920,653760,503040,646080,600000,489600,212160,127680,8640,0,0,0,0,0,4090560
2022-09-11,1,37.05075,126.5103,당진화력수상태양광,0,0,0,0,0,0,2880,44160,103680,189120,215040,240000,236160,254400,156480,110400,91200,30720,2880,0,0,0,0,0,1677120
2022-09-12,1,37.05075,126.5103,당진화력수상태양광,0,0,0,0,0,0,0,24000,152640,336960,310080,431040,334080,291840,377280,375360,183360,84480,4800,0,0,0,0,0,2905920
2022-09-13,1,37.05075,126.5103,당진화력수상태양광,0,0,0,0,0,0,0,24000,40320,72960,174720,151680,224640,192960,95040,55680,47040,19200,0,0,0,0,0,0,1098240
2022-09-14,1,37.05075,126.5103,당진화력수상태양광,0,0,0,0,0,0,0,11520,92160,167040,171840,245760,293760,227520,250560,297600,195840,63360,3840,0,0,0,0,0,2020800
2022-09-15,1,37.05075,126.5103,당진화력수상태양광,0,0,0,0,0,0,1920,48960,120000,329280,360000,391680,228480,167040,212160,142080,71040,21120,960,0,0,0,0,0,2094720
2022-09-16,1,37.05075,126.5103,당진화력수상태양광,0,0,0,0,0,0,960,43200,167040,189120,528000,362880,98880,144960,154560,199680,118080,50880,4800,0,0,0,0,0,2063040
2022-09-17,1,37.05075,126.5103,당진화력수상태양광,0,0,0,0,0,0,0,32640,62400,191040,299520,259200,538560,488640,602880,471360,291840,148800,9600,0,0,0,0,0,3396480
2022-09-18,1,37.05075,126.5103,당진화력수상태양광,0,0,0,0,0,0,2880,48960,113280,187200,281280,348480,642240,528000,624960,495360,305280,126720,9600,0,0,0,0,0,3714240
2022-09-19,1,37.05075,126.5103,당진화력수상태양광,0,0,0,0,0,0,0,18240,31680,252480,537600,636480,686400,692160,640320,500160,290880,121920,4800,0,0,0,0,0,4413120
2022-09-20,1,37.05075,126.5103,당진화력수상태양광,0,0,0,0,0,0,960,44160,208320,394560,463680,518400,422400,243840,274560,370560,301440,128640,3840,0,0,0,0,0,3375360
2022-09-21,1,37.05075,126.5103,당진화력수상태양광,0,0,0,0,0,0,1920,46080,210240,400320,528000,582720,672000,685440,633600,482880,279360,116160,2880,0,0,0,0,0,4641600
2022-09-22,1,37.05075,126.5103,당진화력수상태양광,0,0,0,0,0,0,960,36480,204480,391680,529920,607680,597120,640320,522240,341760,170880,48000,960,0,0,0,0,0,4092480
2022-09-23,1,37.05075,126.5103,당진화력수상태양광,0,0,0,0,0,0,1920,46080,206400,347520,263040,232320,711360,572160,548160,299520,155520,110400,4800,0,0,0,0,0,3499200
2022-09-24,1,37.05075,126.5103,당진화력수상태양광,0,0,0,0,0,0,960,44160,214080,403200,541440,639360,695040,688320,491520,457920,227520,65280,0,0,0,0,0,0,4468800
2022-09-25,1,37.05075,126.5103,당진화력수상태양광,0,0,0,0,0,0,960,41280,94080,173760,391680,567360,692160,612480,456000,316800,234240,87360,960,0,0,0,0,0,3669120
2022-09-26,1,37.05075,126.5103,당진화력수상태양광,0,0,0,0,0,0,960,39360,110400,273600,390720,523200,610560,627840,605760,419520,250560,90240,5760,0,0,0,0,0,3948480
2022-09-27,1,37.05075,126.5103,당진화력수상태양광,0,0,0,0,0,0,960,50880,211200,370560,527040,625920,680640,657600,584640,430080,245760,84480,1920,0,0,0,0,0,4471680
2022-09-28,1,37.05075,126.5103,당진화력수상태양광,0,0,0,0,0,0,1920,50880,104640,217920,188160,200640,330240,627840,457920,360960,231360,79680,960,0,0,0,0,0,2853120
2022-09-29,1,37.05075,126.5103,당진화력수상태양광,0,0,0,0,0,0,0,30720,60480,217920,551040,627840,664320,658560,589440,429120,250560,74880,1920,0,0,0,0,0,4156800
2022-09-30,1,37.05075,126.5103,당진화력수상태양광,0,0,0,0,0,0,0,18240,55680,120960,226560,557760,654720,542400,564480,415680,246720,72000,0,0,0,0,0,0,3475200
2022-10-01,1,37.05075,126.5103,당진화력수상태양광,0,0,0,0,0,0,960,30720,65280,170880,305280,502080,529920,369600,449280,223680,154560,43200,0,0,0,0,0,0,2845440
2022-10-02,1,37.05075,126.5103,당진화력수상태양광,0,0,0,0,0,0,0,2880,56640,257280,286080,227520,175680,114240,81600,78720,14400,2880,0,0,0,0,0,0,1297920
2022-10-03,1,37.05075,126.5103,당진화력수상태양광,0,0,0,0,0,0,0,960,16320,8640,26880,25920,38400,23040,20160,33600,13440,0,0,0,0,0,0,0,207360
2022-10-04,1,37.05075,126.5103,당진화력수상태양광,0,0,0,0,0,0,0,12480,60480,259200,393600,573120,615360,666240,468480,350400,124800,30720,0,0,0,0,0,0,3554880
2022-10-05,1,37.05075,126.5103,당진화력수상태양광,0,0,0,0,0,0,0,20160,171840,435840,408000,393600,684480,616320,582720,372480,246720,44160,0,0,0,0,0,0,3976320
2022-10-06,1,37.05075,126.5103,당진화력수상태양광,0,0,0,0,0,0,0,38400,190080,384000,518400,493440,595200,582720,240000,151680,86400,14400,0,0,0,0,0,0,3294720
2022-10-07,1,37.05075,126.5103,당진화력수상태양광,0,0,0,0,0,0,0,27840,135360,407040,530880,651840,693120,629760,565440,395520,243840,43200,0,0,0,0,0,0,4323840
2022-10-08,1,37.05075,126.5103,당진화력수상태양광,0,0,0,0,0,0,0,37440,154560,371520,400320,642240,672000,652800,544320,380160,229440,32640,0,0,0,0,0,0,4117440
2022-10-09,1,37.05075,126.5103,당진화력수상태양광,0,0,0,0,0,0,0,1920,18240,49920,55680,54720,49920,63360,55680,34560,13440,960,0,0,0,0,0,0,398400
2022-10-10,1,37.05075,126.5103,당진화력수상태양광,0,0,0,0,0,0,0,47040,43200,278400,138240,285120,444480,191040,277440,111360,47040,24000,0,0,0,0,0,0,1887360
2022-10-11,1,37.05075,126.5103,당진화력수상태양광,0,0,0,0,0,0,0,42240,161280,296640,378240,529920,663360,663360,546240,382080,222720,26880,0,0,0,0,0,0,3912960
2022-10-12,1,37.05075,126.5103,당진화력수상태양광,0,0,0,0,0,0,0,40320,204480,393600,546240,640320,662400,622080,513600,94080,133440,26880,0,0,0,0,0,0,3877440
2022-10-13,1,37.05075,126.5103,당진화력수상태양광,0,0,0,0,0,0,0,39360,195840,387840,534720,633600,669120,629760,504960,319680,194880,18240,0,0,0,0,0,0,4128000
2022-10-14,1,37.05075,126.5103,당진화력수상태양광,0,0,0,0,0,0,0,30720,164160,269760,269760,331200,539520,379200,387840,335040,196800,23040,0,0,0,0,0,0,2927040
2022-10-15,1,37.05075,126.5103,당진화력수상태양광,0,0,0,0,0,0,960,31680,155520,384000,512640,603840,639360,590400,457920,308160,77760,2880,0,0,0,0,0,0,3765120
2022-10-16,1,37.05075,126.5103,당진화력수상태양광,0,0,0,0,0,0,0,12480,51840,99840,140160,156480,250560,114240,81600,94080,57600,20160,0,0,0,0,0,0,1079040
2022-10-17,1,37.05075,126.5103,당진화력수상태양광,0,0,0,0,0,0,0,36480,216000,418560,572160,670080,700800,650880,35808,137724,16527,918,0,0,0,0,0,0,3455937
2022-10-18,1,37.05075,126.5103,당진화력수상태양광,0,0,0,0,0,0,49581,225867,414090,560996,649139,665666,607822,493970,349819,168023,17445,0,0,0,0,0,0,0,4202418
2022-10-19,1,37.05075,126.5103,당진화력수상태양광,0,0,0,0,0,0,46826,210259,386545,535287,618840,637203,222195,485706,499200,356160,173760,11520,0,0,0,0,0,0,4183501
2022-10-20,1,37.05075,126.5103,당진화력수상태양광,0,0,0,0,0,0,0,38400,197760,385920,532800,624000,633600,580800,477120,341760,161280,10560,0,0,0,0,0,0,3984000
2022-10-21,1,37.05075,126.5103,당진화력수상태양광,0,0,0,0,0,0,0,36480,139200,331200,395520,451200,495360,408000,268800,212160,65280,7680,0,0,0,0,0,0,2810880
2022-10-22,1,37.05075,126.5103,당진화력수상태양광,0,0,0,0,0,0,0,32640,168000,337920,423360,563520,592320,549120,439680,313920,135360,13440,0,0,0,0,0,0,3569280
2022-10-23,1,37.05075,126.5103,당진화력수상태양광,0,0,0,0,0,0,0,28800,174720,366720,525120,615360,626880,586560,477120,345600,141120,7680,0,0,0,0,0,0,3895680
2022-10-24,1,37.05075,126.5103,당진화력수상태양광,0,0,0,0,0,0,0,28800,188160,379200,536640,631680,645120,596160,485760,354240,137280,7680,0,0,0,0,0,0,3990720
2022-10-25,1,37.05075,126.5103,당진화력수상태양광,0,0,0,0,0,0,0,29760,185280,372480,521280,595200,592320,551040,447360,322560,119040,8640,0,0,0,0,0,0,3744960
2022-10-26,1,37.05075,126.5103,당진화력수상태양광,0,0,0,0,0,0,0,27840,184320,370560,487680,562560,440640,329280,290880,284160,108480,17280,0,0,0,0,0,0,3103680
2022-10-27,1,37.05075,126.5103,당진화력수상태양광,0,0,0,0,0,0,0,25920,149760,312000,444480,528000,549120,515520,415680,289920,108480,10560,0,0,0,0,0,0,3349440
2022-10-28,1,37.05075,126.5103,당진화력수상태양광,0,0,0,0,0,0,0,19200,136320,215040,367680,545280,557760,516480,421440,305280,105600,8640,0,0,0,0,0,0,3198720
2022-10-29,1,37.05075,126.5103,당진화력수상태양광,0,0,0,0,0,0,0,23040,155520,326400,465600,544320,547200,507840,384000,243840,97920,4800,0,0,0,0,0,0,3300480
2022-10-30,1,37.05075,126.5103,당진화력수상태양광,0,0,0,0,0,0,0,20160,141120,307200,449280,516480,523200,484800,355200,276480,84480,10560,0,0,0,0,0,0,3168960
2022-10-31,1,37.05075,126.5103,당진화력수상태양광,0,0,0,0,0,0,0,21120,144960,288960,446400,506880,328320,456000,352320,213120,72000,2880,0,0,0,0,0,0,2832960
2022-11-01,1,37.05075,126.5103,당진화력수상태양광,0,0,0,0,0,0,0,6720,58560,103680,128640,233280,492480,472320,387840,254400,86400,5760,0,0,0,0,0,0,2230080
2022-11-02,1,37.05075,126.5103,당진화력수상태양광,0,0,0,0,0,0,0,22080,175680,357120,489600,557760,562560,530880,447360,324480,55680,3840,0,0,0,0,0,0,3527040
2022-11-03,1,37.05075,126.5103,당진화력수상태양광,0,0,0,0,0,0,0,6720,88320,179520,264960,129600,141120,50880,29760,15360,8640,960,0,0,0,0,0,0,915840
2022-11-04,1,37.05075,126.5103,당진화력수상태양광,0,0,0,0,0,0,0,19200,169920,367680,514560,576960,581760,535680,399360,322560,53760,2880,0,0,0,0,0,0,3544320
2022-11-05,1,37.05075,126.5103,당진화력수상태양광,0,0,0,0,0,0,0,18240,166080,351360,482880,535680,542400,514560,433920,311040,38400,960,0,0,0,0,0,0,3395520
2022-11-06,1,37.05075,126.5103,당진화력수상태양광,0,0,0,0,0,0,0,14400,126720,276480,445440,442560,488640,504000,436800,273600,64320,1920,0,0,0,0,0,0,3074880
2022-11-07,1,37.05075,126.5103,당진화력수상태양광,0,0,0,0,0,0,0,12480,118080,161280,271680,432000,494400,353280,304320,264960,24960,0,0,0,0,0,0,0,2437440
2022-11-08,1,37.05075,126.5103,당진화력수상태양광,0,0,0,0,0,0,0,5760,104640,264960,432000,505920,497280,461760,395520,258240,56640,3840,0,0,0,0,0,0,2986560
2022-11-09,1,37.05075,126.5103,당진화력수상태양광,0,0,0,0,0,0,0,3840,60480,94080,309120,448320,436800,338880,276480,198720,45120,1920,0,0,0,0,0,0,2213760
2022-11-10,1,37.05075,126.5103,당진화력수상태양광,0,0,0,0,0,0,0,8640,98880,236160,363840,449280,465600,423360,318720,188160,60480,2880,0,0,0,0,0,0,2616000
2022-11-11,1,37.05075,126.5103,당진화력수상태양광,0,0,0,0,0,0,0,7680,92160,253440,395520,456960,455040,428160,349440,209280,54720,2880,0,0,0,0,0,0,2705280
