날짜,발전기명,설비용량(MW),시간,해당 시간 발전량(kWh),해당날짜 총 발전량(kMh),주소지
2023-07-09,장흥풍력,18.0,21시,1553.343,17989.277,전남 장흥군 유치면 용문리 산4번지 외 192필지
2023-07-10,장흥풍력,18.0,21시,597.328,27653.558,전남 장흥군 유치면 용문리 산4번지 외 193필지
2023-07-11,장흥풍력,18.0,21시,1125.234,48918.739,전남 장흥군 유치면 용문리 산4번지 외 194필지
2023-07-12,장흥풍력,18.0,21시,624.808,17225.619,전남 장흥군 유치면 용문리 산4번지 외 195필지
2023-07-13,장흥풍력,18.0,21시,5093.924,63662.483,전남 장흥군 유치면 용문리 산4번지 외 196필지
2023-07-14,장흥풍력,18.0,21시,3040.156,87879.594,전남 장흥군 유치면 용문리 산4번지 외 197필지
2023-07-15,장흥풍력,18.0,21시,1592.394,39955.92,전남 장흥군 유치면 용문리 산4번지 외 198필지
2023-07-16,장흥풍력,18.0,21시,0.0,2820.317,전남 장흥군 유치면 용문리 산4번지 외 199필지
2023-07-17,장흥풍력,18.0,21시,4.339,18483.916,전남 장흥군 유치면 용문리 산4번지 외 200필지
2023-07-18,장흥풍력,18.0,21시,296.495,31503.65,전남 장흥군 유치면 용문리 산4번지 외 201필지
2023-07-19,장흥풍력,18.0,21시,465.714,3740.173,전남 장흥군 유치면 용문리 산4번지 외 202필지
2023-07-20,장흥풍력,18.0,21시,0.0,945.89,전남 장흥군 유치면 용문리 산4번지 외 203필지
2023-07-21,장흥풍력,18.0,21시,7141.907,40582.175,전남 장흥군 유치면 용문리 산4번지 외 204필지
2023-07-22,장흥풍력,18.0,21시,4633.996,107239.976,전남 장흥군 유치면 용문리 산4번지 외 205필지
2023-07-23,장흥풍력,18.0,21시,4281.095,83772.057,전남 장흥군 유치면 용문리 산4번지 외 206필지
2023-07-24,장흥풍력,18.0,21시,1800.663,32960.088,전남 장흥군 유치면 용문리 산4번지 외 207필지
2023-07-25,장흥풍력,18.0,21시,1899.013,25609.913,전남 장흥군 유치면 용문리 산4번지 외 208필지
2023-07-26,장흥풍력,18.0,21시,2072.571,35744.248,전남 장흥군 유치면 용문리 산4번지 외 209필지
2023-07-27,장흥풍력,18.0,21시,1752.935,34428.103,전남 장흥군 유치면 용문리 산4번지 외 210필지
2023-07-28,장흥풍력,18.0,21시,70.869,35776.066,전남 장흥군 유치면 용문리 산4번지 외 211필지
2023-07-29,장흥풍력,18.0,21시,588.651,15769.18,전남 장흥군 유치면 용문리 산4번지 외 212필지
2023-07-30,장흥풍력,18.0,21시,248.766,22640.626,전남 장흥군 유치면 용문리 산4번지 외 213필지
2023-07-31,장흥풍력,18.0,21시,0.0,818.614,전남 장흥군 유치면 용문리 산4번지 외 214필지
2023-08-01,장흥풍력,18.0,21시,148.971,3291.813,전남 장흥군 유치면 용문리 산4번지 외 215필지
2023-08-02,장흥풍력,18.0,21시,94.011,3181.894,전남 장흥군 유치면 용문리 산4번지 외 216필지
2023-08-03,장흥풍력,18.0,21시,23.141,12944.527,전남 장흥군 유치면 용문리 산4번지 외 217필지
2023-08-04,장흥풍력,18.0,21시,607.453,13115.19,전남 장흥군 유치면 용문리 산4번지 외 218필지
2023-08-05,장흥풍력,18.0,21시,279.139,2105.836,전남 장흥군 유치면 용문리 산4번지 외 219필지
2023-08-06,장흥풍력,18.0,21시,4.339,3771.991,전남 장흥군 유치면 용문리 산4번지 외 220필지
2023-08-07,장흥풍력,18.0,21시,56.406,5702.822,전남 장흥군 유치면 용문리 산4번지 외 221필지
2023-08-08,장흥풍력,18.0,21시,0.0,12166.409,전남 장흥군 유치면 용문리 산4번지 외 222필지
2023-08-09,장흥풍력,18.0,21시,0.0,69642.998,전남 장흥군 유치면 용문리 산4번지 외 223필지
2023-08-10,장흥풍력,18.0,21시,0.0,0.0,전남 장흥군 유치면 용문리 산4번지 외 224필지
2023-08-11,장흥풍력,18.0,21시,812.829,7591.711,전남 장흥군 유치면 용문리 산4번지 외 225필지
2023-08-12,장흥풍력,18.0,21시,92.564,2030.626,전남 장흥군 유치면 용문리 산4번지 외 226필지
2023-08-13,장흥풍력,18.0,21시,804.152,4875.53,전남 장흥군 유치면 용문리 산4번지 외 227필지
2023-08-14,장흥풍력,18.0,21시,4.339,1013.868,전남 장흥군 유치면 용문리 산4번지 외 228필지
2023-08-15,장흥풍력,18.0,21시,1696.528,17082.436,전남 장흥군 유치면 용문리 산4번지 외 229필지
2023-08-16,장흥풍력,18.0,21시,769.44,8523.14,전남 장흥군 유치면 용문리 산4번지 외 230필지
2023-08-17,장흥풍력,18.0,21시,731.836,11710.819,전남 장흥군 유치면 용문리 산4번지 외 231필지
2023-08-18,장흥풍력,18.0,21시,0.0,915.518,전남 장흥군 유치면 용문리 산4번지 외 232필지
2023-08-19,장흥풍력,18.0,21시,1.446,1009.529,전남 장흥군 유치면 용문리 산4번지 외 233필지
2023-08-20,장흥풍력,18.0,21시,0.0,1699.421,전남 장흥군 유치면 용문리 산4번지 외 234필지
2023-08-21,장흥풍력,18.0,21시,2480.432,53869.478,전남 장흥군 유치면 용문리 산4번지 외 235필지
2023-08-22,장흥풍력,18.0,21시,5185.042,115055.867,전남 장흥군 유치면 용문리 산4번지 외 236필지
2023-08-23,장흥풍력,18.0,21시,1339.288,60466.125,전남 장흥군 유치면 용문리 산4번지 외 237필지
2023-08-24,장흥풍력,18.0,21시,1102.093,20945.545,전남 장흥군 유치면 용문리 산4번지 외 238필지
2023-08-25,장흥풍력,18.0,21시,451.251,28969.705,전남 장흥군 유치면 용문리 산4번지 외 239필지
2023-08-26,장흥풍력,18.0,21시,325.421,17264.669,전남 장흥군 유치면 용문리 산4번지 외 240필지
2023-08-27,장흥풍력,18.0,21시,17.356,9194.23,전남 장흥군 유치면 용문리 산4번지 외 241필지
2023-08-28,장흥풍력,18.0,21시,1158.499,83505.935,전남 장흥군 유치면 용문리 산4번지 외 242필지
2023-08-29,장흥풍력,18.0,21시,0.0,28544.489,전남 장흥군 유치면 용문리 산4번지 외 243필지
2023-08-30,장흥풍력,18.0,21시,925.642,23292.915,전남 장흥군 유치면 용문리 산4번지 외 244필지
2023-08-31,장흥풍력,18.0,21시,3264.335,43613.654,전남 장흥군 유치면 용문리 산4번지 외 245필지
2023-09-01,장흥풍력,18.0,21시,553.939,18741.36,전남 장흥군 유치면 용문리 산4번지 외 246필지
2023-09-02,장흥풍력,18.0,21시,2344.478,17626.25,전남 장흥군 유치면 용문리 산4번지 외 247필지
2023-09-03,장흥풍력,18.0,21시,0.0,27996.335,전남 장흥군 유치면 용문리 산4번지 외 248필지
2023-09-04,장흥풍력,18.0,21시,0.0,5626.168,전남 장흥군 유치면 용문리 산4번지 외 249필지
2023-09-05,장흥풍력,18.0,21시,0.0,2345.923,전남 장흥군 유치면 용문리 산4번지 외 250필지
2023-09-06,장흥풍력,18.0,21시,0.0,606.007,전남 장흥군 유치면 용문리 산4번지 외 251필지
2023-09-07,장흥풍력,18.0,21시,503.318,13183.167,전남 장흥군 유치면 용문리 산4번지 외 252필지
2023-09-08,장흥풍력,18.0,21시,10.124,3557.938,전남 장흥군 유치면 용문리 산4번지 외 253필지
2023-09-09,장흥풍력,18.0,21시,189.467,4979.664,전남 장흥군 유치면 용문리 산4번지 외 254필지
2023-09-10,장흥풍력,18.0,21시,715.926,3235.408,전남 장흥군 유치면 용문리 산4번지 외 255필지
2023-09-11,장흥풍력,18.0,21시,0.0,1119.447,전남 장흥군 유치면 용문리 산4번지 외 256필지
2023-09-12,장흥풍력,18.0,21시,0.0,2105.835,전남 장흥군 유치면 용문리 산4번지 외 257필지
2023-09-13,장흥풍력,18.0,21시,105.581,6551.812,전남 장흥군 유치면 용문리 산4번지 외 258필지
2023-09-14,장흥풍력,18.0,21시,977.709,31724.935,전남 장흥군 유치면 용문리 산4번지 외 259필지
2023-09-15,장흥풍력,18.0,21시,488.855,34627.693,전남 장흥군 유치면 용문리 산4번지 외 260필지
2023-09-16,장흥풍력,18.0,21시,1184.533,13640.203,전남 장흥군 유치면 용문리 산4번지 외 261필지
2023-09-17,장흥풍력,18.0,21시,206.823,12104.215,전남 장흥군 유치면 용문리 산4번지 외 262필지
2023-09-18,장흥풍력,18.0,21시,451.251,4270.972,전남 장흥군 유치면 용문리 산4번지 외 263필지
2023-09-19,장흥풍력,18.0,21시,0.0,1540.326,전남 장흥군 유치면 용문리 산4번지 외 264필지
2023-09-20,장흥풍력,18.0,21시,3636.038,53272.151,전남 장흥군 유치면 용문리 산4번지 외 265필지
2023-09-21,장흥풍력,18.0,21시,510.549,58721.866,전남 장흥군 유치면 용문리 산4번지 외 266필지
2023-09-22,장흥풍력,18.0,21시,885.145,6655.946,전남 장흥군 유치면 용문리 산4번지 외 267필지
2023-09-23,장흥풍력,18.0,21시,342.777,25735.745,전남 장흥군 유치면 용문리 산4번지 외 268필지
2023-09-24,장흥풍력,18.0,21시,10.124,6311.722,전남 장흥군 유치면 용문리 산4번지 외 269필지
2023-09-25,장흥풍력,18.0,21시,1142.589,22102.595,전남 장흥군 유치면 용문리 산4번지 외 270필지
2023-09-26,장흥풍력,18.0,21시,229.964,12316.823,전남 장흥군 유치면 용문리 산4번지 외 271필지
2023-09-27,장흥풍력,18.0,21시,465.714,22137.311,전남 장흥군 유치면 용문리 산4번지 외 272필지
2023-09-28,장흥풍력,18.0,21시,3602.773,47481.102,전남 장흥군 유치면 용문리 산4번지 외 273필지
2023-09-29,장흥풍력,18.0,21시,8.678,18618.424,전남 장흥군 유치면 용문리 산4번지 외 274필지
2023-09-30,장흥풍력,18.0,21시,5882.166,68650.826,전남 장흥군 유치면 용문리 산4번지 외 275필지
2023-10-01,장흥풍력,18.0,21시,5416.453,124960.238,전남 장흥군 유치면 용문리 산4번지 외 276필지
2023-10-02,장흥풍력,18.0,21시,358.686,35496.926,전남 장흥군 유치면 용문리 산4번지 외 277필지
2023-10-03,장흥풍력,18.0,21시,3798.025,57096.207,전남 장흥군 유치면 용문리 산4번지 외 278필지
2023-10-04,장흥풍력,18.0,21시,5037.518,47290.189,전남 장흥군 유치면 용문리 산4번지 외 279필지
2023-10-05,장흥풍력,18.0,21시,9693.208,178593.968,전남 장흥군 유치면 용문리 산4번지 외 280필지
2023-10-06,장흥풍력,18.0,21시,4045.345,78455.398,전남 장흥군 유치면 용문리 산4번지 외 281필지
2023-10-07,장흥풍력,18.0,21시,6859.876,49484.247,전남 장흥군 유치면 용문리 산4번지 외 282필지
2023-10-08,장흥풍력,18.0,21시,441.126,34214.048,전남 장흥군 유치면 용문리 산4번지 외 283필지
2023-10-09,장흥풍력,18.0,21시,2405.223,39873.481,전남 장흥군 유치면 용문리 산4번지 외 284필지
2023-10-10,장흥풍력,18.0,21시,2947.592,92261.932,전남 장흥군 유치면 용문리 산4번지 외 285필지
2023-10-11,장흥풍력,18.0,21시,117.152,11932.105,전남 장흥군 유치면 용문리 산4번지 외 286필지
2023-10-12,장흥풍력,18.0,21시,52.067,856.218,전남 장흥군 유치면 용문리 산4번지 외 287필지
2023-10-13,장흥풍력,18.0,21시,0.0,85.332,전남 장흥군 유치면 용문리 산4번지 외 288필지
2023-10-14,장흥풍력,18.0,21시,2447.166,32884.883,전남 장흥군 유치면 용문리 산4번지 외 289필지
2023-10-15,장흥풍력,18.0,21시,3445.124,103710.965,전남 장흥군 유치면 용문리 산4번지 외 290필지
2023-10-16,장흥풍력,18.0,21시,5571.208,107397.626,전남 장흥군 유치면 용문리 산4번지 외 291필지
2023-10-17,장흥풍력,18.0,21시,2561.425,83708.419,전남 장흥군 유치면 용문리 산4번지 외 292필지
2023-10-18,장흥풍력,18.0,21시,131.615,4717.881,전남 장흥군 유치면 용문리 산4번지 외 293필지
2023-10-19,장흥풍력,18.0,21시,527.905,18524.411,전남 장흥군 유치면 용문리 산4번지 외 294필지
2023-10-20,장흥풍력,18.0,21시,12663.941,195145.606,전남 장흥군 유치면 용문리 산4번지 외 295필지
2023-10-21,장흥풍력,18.0,21시,9847.964,115048.635,전남 장흥군 유치면 용문리 산4번지 외 296필지
2023-10-22,장흥풍력,18.0,21시,718.819,67496.665,전남 장흥군 유치면 용문리 산4번지 외 297필지
2023-10-23,장흥풍력,18.0,21시,10.124,2614.938,전남 장흥군 유치면 용문리 산4번지 외 298필지
2023-10-24,장흥풍력,18.0,21시,85.333,700.017,전남 장흥군 유치면 용문리 산4번지 외 299필지
2023-10-25,장흥풍력,18.0,21시,1107.878,11457.714,전남 장흥군 유치면 용문리 산4번지 외 300필지
2023-10-26,장흥풍력,18.0,21시,720.265,17870.676,전남 장흥군 유치면 용문리 산4번지 외 301필지
2023-10-27,장흥풍력,18.0,21시,2199.846,111321.479,전남 장흥군 유치면 용문리 산4번지 외 302필지
2023-10-28,장흥풍력,18.0,21시,1666.156,41295.211,전남 장흥군 유치면 용문리 산4번지 외 303필지
2023-10-29,장흥풍력,18.0,21시,117.152,13768.926,전남 장흥군 유치면 용문리 산4번지 외 304필지
2023-10-30,장흥풍력,18.0,21시,776.672,5950.144,전남 장흥군 유치면 용문리 산4번지 외 305필지
2023-10-31,장흥풍력,18.0,21시,28.926,3249.873,전남 장흥군 유치면 용문리 산4번지 외 306필지
2023-11-01,장흥풍력,18.0,21시,766.547,19397.987,전남 장흥군 유치면 용문리 산4번지 외 307필지
2023-11-02,장흥풍력,18.0,21시,643.611,17724.603,전남 장흥군 유치면 용문리 산4번지 외 308필지
2023-11-03,장흥풍력,18.0,21시,0.0,12096.985,전남 장흥군 유치면 용문리 산4번지 외 309필지
2023-11-04,장흥풍력,18.0,21시,1731.24,18375.443,전남 장흥군 유치면 용문리 산4번지 외 310필지
2023-11-05,장흥풍력,18.0,21시,1761.613,104036.388,전남 장흥군 유치면 용문리 산4번지 외 311필지
2023-11-06,장흥풍력,18.0,21시,2011.825,55606.501,전남 장흥군 유치면 용문리 산4번지 외 312필지
2023-11-07,장흥풍력,18.0,21시,5202.398,155980.822,전남 장흥군 유치면 용문리 산4번지 외 313필지
2023-11-08,장흥풍력,18.0,21시,344.223,20352.558,전남 장흥군 유치면 용문리 산4번지 외 314필지
2023-11-09,장흥풍력,18.0,21시,1802.109,20776.326,전남 장흥군 유치면 용문리 산4번지 외 315필지
2023-11-10,장흥풍력,18.0,21시,10430.829,228747.858,전남 장흥군 유치면 용문리 산4번지 외 316필지
2023-11-11,장흥풍력,18.0,21시,13214.987,181317.374,전남 장흥군 유치면 용문리 산4번지 외 317필지
2023-11-12,장흥풍력,18.0,21시,10218.221,231244.2,전남 장흥군 유치면 용문리 산4번지 외 318필지
2023-11-13,장흥풍력,18.0,21시,7381.996,184548.449,전남 장흥군 유치면 용문리 산4번지 외 319필지
2023-11-14,장흥풍력,18.0,21시,698.571,119789.659,전남 장흥군 유치면 용문리 산4번지 외 320필지
2023-11-15,장흥풍력,18.0,21시,702.909,27254.373,전남 장흥군 유치면 용문리 산4번지 외 321필지
2023-11-16,장흥풍력,18.0,21시,4651.352,62375.261,전남 장흥군 유치면 용문리 산4번지 외 322필지
2023-11-17,장흥풍력,18.0,21시,2697.379,110277.239,전남 장흥군 유치면 용문리 산4번지 외 323필지
2023-11-18,장흥풍력,18.0,21시,6794.792,160300.964,전남 장흥군 유치면 용문리 산4번지 외 324필지
2023-11-19,장흥풍력,18.0,21시,4474.901,83307.79,전남 장흥군 유치면 용문리 산4번지 외 325필지
2023-11-20,장흥풍력,18.0,21시,0.0,60934.732,전남 장흥군 유치면 용문리 산4번지 외 326필지
2023-11-21,장흥풍력,18.0,21시,0.0,2299.643,전남 장흥군 유치면 용문리 산4번지 외 327필지
2023-11-22,장흥풍력,18.0,21시,3079.206,16684.698,전남 장흥군 유치면 용문리 산4번지 외 328필지
2023-11-23,장흥풍력,18.0,21시,7072.484,72029.419,전남 장흥군 유치면 용문리 산4번지 외 329필지
2023-11-24,장흥풍력,18.0,21시,6288.581,151503.025,전남 장흥군 유치면 용문리 산4번지 외 330필지
2023-11-25,장흥풍력,18.0,21시,801.259,68938.641,전남 장흥군 유치면 용문리 산4번지 외 331필지
2023-11-26,장흥풍력,18.0,21시,1907.691,15633.227,전남 장흥군 유치면 용문리 산4번지 외 332필지
2023-11-27,장흥풍력,18.0,21시,2374.851,61231.227,전남 장흥군 유치면 용문리 산4번지 외 333필지
2023-11-28,장흥풍력,18.0,21시,0.0,67200.171,전남 장흥군 유치면 용문리 산4번지 외 334필지
2023-11-29,장흥풍력,18.0,21시,5206.737,56008.58,전남 장흥군 유치면 용문리 산4번지 외 335필지
2023-11-30,장흥풍력,18.0,21시,4687.509,142712.318,전남 장흥군 유치면 용문리 산4번지 외 336필지
2023-12-01,장흥풍력,18.0,21시,8142.758,74841.056,전남 장흥군 유치면 용문리 산4번지 외 337필지
2023-12-02,장흥풍력,18.0,21시,922.749,33013.604,전남 장흥군 유치면 용문리 산4번지 외 338필지
2023-12-03,장흥풍력,18.0,21시,2477.539,56770.787,전남 장흥군 유치면 용문리 산4번지 외 339필지
2023-12-04,장흥풍력,18.0,21시,0.0,9871.106,전남 장흥군 유치면 용문리 산4번지 외 340필지
2023-12-05,장흥풍력,18.0,21시,218.394,20818.269,전남 장흥군 유치면 용문리 산4번지 외 341필지
