,일시,지점,지점명,기온(°C),강수량(mm),풍속(m/s),풍향(16방위),습도(%),현지기압(hPa),일조(hr),일사(MJ/m2),적설(cm),전운량(10분위)
301,2021-08-13 13:00:00,127,충주,26.6,,1.3,110,72,993.3,0.0,,,10.0
302,2021-08-13 14:00:00,127,충주,27.4,,1.3,110,70,993.1,0.1,,,10.0
303,2021-08-13 15:00:00,127,충주,27.7,,1.9,110,65,992.5,0.4,,,9.0
304,2021-08-13 16:00:00,127,충주,27.8,,1.1,160,65,992.3,0.3,,,8.0
305,2021-08-13 17:00:00,127,충주,28.3,,1.5,140,68,992.0,0.6,,,9.0
306,2021-08-13 18:00:00,127,충주,27.5,,1.3,110,70,992.0,0.0,,,9.0
307,2021-08-13 19:00:00,127,충주,25.9,,0.9,90,79,992.7,0.0,,,10.0
308,2021-08-13 20:00:00,127,충주,25.2,,1.4,90,83,992.9,0.0,,,10.0
309,2021-08-13 21:00:00,127,충주,24.9,,0.9,110,79,993.6,,,,10.0
310,2021-08-13 22:00:00,127,충주,23.9,,0.3,0,86,993.9,,,,10.0
311,2021-08-13 23:00:00,127,충주,23.6,,0.5,20,83,994.2,,,,10.0
312,2021-08-14 00:00:00,127,충주,23.6,,1.2,70,80,993.4,,,,
313,2021-08-14 01:00:00,127,충주,23.7,,1.6,70,76,993.0,,,,10.0
314,2021-08-14 02:00:00,127,충주,24.0,,1.8,90,74,993.0,,,,10.0
315,2021-08-14 03:00:00,127,충주,23.9,,1.1,200,74,993.2,,,,9.0
316,2021-08-14 04:00:00,127,충주,23.2,,1.0,110,80,993.2,,,,10.0
317,2021-08-14 05:00:00,127,충주,22.2,,0.4,0,84,993.2,,,,10.0
318,2021-08-14 06:00:00,127,충주,21.7,,0.9,70,88,993.4,0.0,,,10.0
319,2021-08-14 07:00:00,127,충주,22.2,,0.4,0,87,993.9,0.0,,,10.0
320,2021-08-14 08:00:00,127,충주,23.6,,0.6,50,80,994.1,0.0,,,10.0
321,2021-08-14 09:00:00,127,충주,23.9,,0.8,290,80,994.8,0.0,,,10.0
322,2021-08-14 10:00:00,127,충주,24.6,,0.5,20,75,995.2,0.0,,,10.0
323,2021-08-14 11:00:00,127,충주,25.2,,2.0,90,72,994.9,0.0,,,10.0
324,2021-08-14 12:00:00,127,충주,25.2,,1.4,110,75,994.6,0.0,,,10.0
325,2021-08-14 13:00:00,127,충주,26.2,,2.1,90,67,994.1,0.0,,,10.0
326,2021-08-14 14:00:00,127,충주,27.2,,2.3,90,64,993.9,0.5,,,10.0
327,2021-08-14 15:00:00,127,충주,27.7,,1.7,110,60,993.8,0.7,,,8.0
328,2021-08-14 16:00:00,127,충주,28.5,0.0,3.3,70,56,993.9,1.0,,,7.0
329,2021-08-14 17:00:00,127,충주,27.6,,3.9,70,58,994.3,0.9,,,6.0
330,2021-08-14 18:00:00,127,충주,26.5,,3.3,70,61,994.9,0.8,,,
331,2021-08-14 19:00:00,127,충주,25.7,,3.1,70,61,995.6,0.2,,,
332,2021-08-14 20:00:00,127,충주,24.7,,2.9,70,63,996.1,0.0,,,7.0
333,2021-08-14 21:00:00,127,충주,23.7,,1.1,70,65,997.0,,,,3.0
334,2021-08-14 22:00:00,127,충주,22.7,,1.1,230,72,997.6,,,,4.0
335,2021-08-14 23:00:00,127,충주,21.9,,0.2,0,77,998.0,,,,8.0
336,2021-08-15 00:00:00,127,충주,21.6,,0.3,0,76,998.3,,,,
337,2021-08-15 01:00:00,127,충주,20.9,,0.9,140,81,998.5,,,,5.0
338,2021-08-15 02:00:00,127,충주,19.8,,0.7,160,85,998.6,,,,4.0
339,2021-08-15 03:00:00,127,충주,18.8,,0.6,110,91,998.9,,,,5.0
340,2021-08-15 04:00:00,127,충주,18.3,,0.3,0,93,999.3,,,,4.0
341,2021-08-15 05:00:00,127,충주,18.0,,0.7,90,95,1000.0,,,,4.0
342,2021-08-15 06:00:00,127,충주,18.0,,0.8,90,95,1000.6,0.0,,,4.0
343,2021-08-15 07:00:00,127,충주,19.3,,0.4,0,92,1000.9,0.6,,,0.0
344,2021-08-15 08:00:00,127,충주,21.3,,0.9,270,83,1001.2,1.0,,,0.0
345,2021-08-15 09:00:00,127,충주,23.4,,0.9,320,74,1001.2,1.0,,,0.0
346,2021-08-15 10:00:00,127,충주,25.7,,1.7,110,64,1001.6,1.0,,,0.0
347,2021-08-15 11:00:00,127,충주,26.9,,2.7,110,63,1001.4,1.0,,,0.0
348,2021-08-15 12:00:00,127,충주,28.1,,2.1,90,57,1000.9,1.0,,,0.0
349,2021-08-15 13:00:00,127,충주,28.3,,1.1,90,56,1000.7,1.0,,,5.0
350,2021-08-15 14:00:00,127,충주,28.8,,1.1,250,53,1000.4,1.0,,,7.0
351,2021-08-15 15:00:00,127,충주,28.7,,1.3,70,57,1000.2,0.6,,,6.0
352,2021-08-15 16:00:00,127,충주,28.3,,1.5,110,61,1000.1,0.5,,,6.0
353,2021-08-15 17:00:00,127,충주,27.1,,1.7,140,66,1000.4,0.0,,,5.0
354,2021-08-15 18:00:00,127,충주,27.3,,1.5,110,68,1000.5,0.3,,,7.0
355,2021-08-15 19:00:00,127,충주,26.1,,3.3,90,72,1001.0,0.3,,,6.0
356,2021-08-15 20:00:00,127,충주,25.2,,1.7,110,75,1001.4,0.0,,,8.0
357,2021-08-15 21:00:00,127,충주,24.7,,2.0,90,76,1001.9,,,,9.0
358,2021-08-15 22:00:00,127,충주,24.6,,2.3,90,76,1002.2,,,,8.0
359,2021-08-15 23:00:00,127,충주,23.7,,1.9,110,77,1002.4,,,,8.0
360,2021-08-16 00:00:00,127,충주,23.2,,1.9,110,80,1003.0,,,,
361,2021-08-16 01:00:00,127,충주,22.7,,1.8,110,82,1002.8,,,,7.0
362,2021-08-16 02:00:00,127,충주,22.5,,2.2,90,82,1002.7,,,,5.0
363,2021-08-16 03:00:00,127,충주,22.2,,1.2,110,83,1002.8,,,,4.0
364,2021-08-16 04:00:00,127,충주,20.7,,1.4,50,89,1003.0,,,,3.0
365,2021-08-16 05:00:00,127,충주,20.9,,0.7,160,88,1002.9,,,,6.0
366,2021-08-16 06:00:00,127,충주,20.2,,0.6,90,90,1003.0,0.0,,,5.0
367,2021-08-16 07:00:00,127,충주,21.1,,0.4,0,87,1003.3,0.4,,,1.0
368,2021-08-16 08:00:00,127,충주,22.9,,0.4,0,79,1003.4,1.0,,,0.0
369,2021-08-16 09:00:00,127,충주,24.9,,2.5,90,65,1003.2,1.0,,,3.0
370,2021-08-16 10:00:00,127,충주,26.1,,2.8,70,63,1002.8,1.0,,,3.0
371,2021-08-16 11:00:00,127,충주,26.3,,2.5,70,63,1002.6,1.0,,,7.0
372,2021-08-16 12:00:00,127,충주,27.4,,2.4,70,62,1002.0,0.7,,,8.0
373,2021-08-16 13:00:00,127,충주,28.1,,2.0,160,57,1001.2,0.6,,,
374,2021-08-16 14:00:00,127,충주,28.2,,2.0,110,55,1000.7,0.7,,,
375,2021-08-16 15:00:00,127,충주,28.3,,2.5,90,54,1000.0,1.0,,,
376,2021-08-16 16:00:00,127,충주,28.1,,2.1,70,54,999.8,1.0,,,
377,2021-08-16 17:00:00,127,충주,27.8,,1.2,90,56,999.6,0.8,,,
378,2021-08-16 18:00:00,127,충주,26.8,,1.2,110,63,999.7,0.9,,,
379,2021-08-16 19:00:00,127,충주,24.5,,1.3,90,73,1000.1,0.0,,,
380,2021-08-16 20:00:00,127,충주,23.3,,1.2,90,76,1000.5,0.0,,,
381,2021-08-16 21:00:00,127,충주,23.3,,1.0,70,78,1000.7,,,,
382,2021-08-16 22:00:00,127,충주,23.2,,0.5,90,69,1000.9,,,,
383,2021-08-16 23:00:00,127,충주,22.7,,0.7,140,73,1000.8,,,,
384,2021-08-17 00:00:00,127,충주,21.6,,0.5,20,78,1000.8,,,,
385,2021-08-17 01:00:00,127,충주,22.2,,1.3,90,70,1000.2,,,,
386,2021-08-17 02:00:00,127,충주,20.3,,1.2,110,78,999.6,,,,
387,2021-08-17 03:00:00,127,충주,19.7,,0.7,90,80,999.3,,,,
388,2021-08-17 04:00:00,127,충주,21.4,,1.3,110,75,998.8,,,,
389,2021-08-17 05:00:00,127,충주,21.3,,2.0,110,75,999.0,,,,
390,2021-08-17 06:00:00,127,충주,20.9,,1.5,90,78,998.6,0.0,,,
391,2021-08-17 07:00:00,127,충주,20.8,,1.3,230,82,998.7,0.0,,,
392,2021-08-17 08:00:00,127,충주,22.7,,0.7,290,74,998.6,0.3,,,
393,2021-08-17 09:00:00,127,충주,24.6,,1.7,360,66,998.4,0.9,,,
394,2021-08-17 10:00:00,127,충주,25.5,,1.9,90,66,998.1,0.7,,,8.0
395,2021-08-17 11:00:00,127,충주,26.2,2.2,2.0,90,63,997.8,0.7,,,8.0
396,2021-08-17 12:00:00,127,충주,23.6,0.0,4.5,70,73,997.3,0.2,,,9.0
397,2021-08-17 13:00:00,127,충주,25.1,0.0,3.6,90,65,996.9,0.0,,,10.0
398,2021-08-17 14:00:00,127,충주,25.6,0.0,3.2,90,64,996.0,0.0,,,10.0
399,2021-08-17 15:00:00,127,충주,25.8,0.8,2.6,50,68,995.6,0.0,,,9.0
400,2021-08-17 16:00:00,127,충주,26.3,0.2,3.5,90,63,995.3,0.3,,,8.0
401,2021-08-17 17:00:00,127,충주,26.8,,2.9,70,58,995.2,0.9,,,7.0
402,2021-08-17 18:00:00,127,충주,25.2,,3.2,90,60,995.1,0.2,,,8.0
403,2021-08-17 19:00:00,127,충주,24.2,,3.6,70,61,995.4,0.2,,,7.0
404,2021-08-17 20:00:00,127,충주,23.7,,2.8,50,62,996.3,0.0,,,7.0
405,2021-08-17 21:00:00,127,충주,23.7,,2.8,50,60,997.2,,,,8.0
406,2021-08-17 22:00:00,127,충주,23.2,,2.5,70,64,996.9,,,,8.0
407,2021-08-17 23:00:00,127,충주,23.2,,1.7,90,64,997.4,,,,8.0
408,2021-08-18 00:00:00,127,충주,22.3,0.0,2.0,70,70,997.3,,,,8.0
409,2021-08-18 01:00:00,127,충주,21.7,0.0,0.2,0,72,996.9,,,,8.0
410,2021-08-18 02:00:00,127,충주,20.7,,0.7,360,81,996.6,,,,1.0
411,2021-08-18 03:00:00,127,충주,20.6,0.0,0.0,0,81,996.4,,,,9.0
412,2021-08-18 04:00:00,127,충주,20.6,0.0,0.7,230,85,996.5,,,,9.0
413,2021-08-18 05:00:00,127,충주,19.8,0.0,0.4,0,90,996.7,,,,7.0
414,2021-08-18 06:00:00,127,충주,19.7,0.1,0.2,0,91,997.1,0.0,,,6.0
415,2021-08-18 07:00:00,127,충주,20.5,,0.1,0,88,997.9,0.0,,,7.0
416,2021-08-18 08:00:00,127,충주,21.0,,0.9,290,80,998.2,0.0,,,9.0
417,2021-08-18 09:00:00,127,충주,22.5,,0.4,0,79,998.2,0.5,,,9.0
418,2021-08-18 10:00:00,127,충주,23.8,0.0,0.5,50,75,998.3,0.5,,,9.0
419,2021-08-18 11:00:00,127,충주,25.6,,1.1,20,69,998.0,0.4,,,8.0
420,2021-08-18 12:00:00,127,충주,27.0,,1.5,360,65,997.3,0.3,,,8.0
421,2021-08-18 13:00:00,127,충주,28.5,,1.9,70,57,996.7,1.0,,,7.0
422,2021-08-18 14:00:00,127,충주,29.1,,2.6,110,54,996.3,1.0,,,7.0
423,2021-08-18 15:00:00,127,충주,28.2,,2.6,90,55,995.7,0.9,,,8.0
424,2021-08-18 16:00:00,127,충주,27.8,,3.5,90,57,995.7,0.9,,,7.0
425,2021-08-18 17:00:00,127,충주,28.1,,3.2,90,53,995.6,0.9,,,8.0
426,2021-08-18 18:00:00,127,충주,26.5,,1.3,90,61,996.1,0.1,,,8.0
427,2021-08-18 19:00:00,127,충주,25.8,,2.4,70,58,996.6,0.0,,,6.0
428,2021-08-18 20:00:00,127,충주,25.0,,2.4,70,60,997.1,0.0,,,6.0
429,2021-08-18 21:00:00,127,충주,24.4,,1.6,90,63,998.0,,,,8.0
430,2021-08-18 22:00:00,127,충주,24.2,,3.5,70,61,998.0,,,,7.0
431,2021-08-18 23:00:00,127,충주,23.5,,2.8,70,63,997.8,,,,5.0
432,2021-08-19 00:00:00,127,충주,22.1,,0.8,110,69,997.9,,,,5.0
433,2021-08-19 01:00:00,127,충주,23.2,,2.6,70,61,997.6,,,,9.0
434,2021-08-19 02:00:00,127,충주,22.9,,3.1,90,62,997.9,,,,7.0
435,2021-08-19 03:00:00,127,충주,22.3,,3.0,70,63,998.0,,,,5.0
436,2021-08-19 04:00:00,127,충주,21.2,,0.4,0,69,997.8,,,,8.0
437,2021-08-19 05:00:00,127,충주,20.7,,1.8,230,74,998.0,,,,8.0
438,2021-08-19 06:00:00,127,충주,20.2,,0.7,180,80,998.1,0.0,,,7.0
439,2021-08-19 07:00:00,127,충주,21.0,,2.0,270,76,998.6,0.6,,,8.0
440,2021-08-19 08:00:00,127,충주,22.4,,1.1,270,70,999.1,0.8,,,6.0
441,2021-08-19 09:00:00,127,충주,24.4,,1.0,180,64,999.1,1.0,,,5.0
442,2021-08-19 10:00:00,127,충주,25.2,,1.5,70,61,999.3,0.3,,,8.0
443,2021-08-19 11:00:00,127,충주,26.6,,2.1,90,58,999.3,0.8,,,8.0
444,2021-08-19 12:00:00,127,충주,26.5,0.0,1.7,110,61,999.0,0.1,,,9.0
445,2021-08-19 13:00:00,127,충주,27.9,,1.7,90,58,998.7,0.2,,,9.0
446,2021-08-19 14:00:00,127,충주,27.7,,2.4,110,55,998.2,0.7,,,7.0
447,2021-08-19 15:00:00,127,충주,28.7,,2.5,110,54,997.9,1.0,,,8.0
448,2021-08-19 16:00:00,127,충주,28.0,0.0,2.5,90,56,997.8,0.4,,,9.0
449,2021-08-19 17:00:00,127,충주,25.8,,2.4,70,63,998.2,0.0,,,7.0
450,2021-08-19 18:00:00,127,충주,26.2,,3.6,90,58,998.2,0.6,,,7.0
451,2021-08-19 19:00:00,127,충주,25.3,,3.2,90,62,998.3,0.3,,,6.0
452,2021-08-19 20:00:00,127,충주,25.0,,3.3,90,60,999.0,0.0,,,7.0
453,2021-08-19 21:00:00,127,충주,24.1,,1.8,110,65,999.8,,,,8.0
454,2021-08-19 22:00:00,127,충주,23.7,,2.9,90,66,999.7,,,,7.0
455,2021-08-19 23:00:00,127,충주,23.0,,2.3,70,69,999.8,,,,7.0
456,2021-08-20 00:00:00,127,충주,21.7,,1.9,70,75,1000.0,,,,7.0
457,2021-08-20 01:00:00,127,충주,22.5,,2.5,90,73,999.8,,,,8.0
458,2021-08-20 02:00:00,127,충주,21.2,,1.0,20,78,999.8,,,,6.0
459,2021-08-20 03:00:00,127,충주,20.8,,0.4,0,83,1000.0,,,,7.0
460,2021-08-20 04:00:00,127,충주,20.8,0.4,0.5,110,84,999.9,,,,7.0
461,2021-08-20 05:00:00,127,충주,20.4,,0.6,90,84,999.7,,,,5.0
462,2021-08-20 06:00:00,127,충주,20.3,,1.5,70,86,1000.0,0.0,,,2.0
463,2021-08-20 07:00:00,127,충주,21.4,,1.3,50,82,1000.3,0.7,,,0.0
464,2021-08-20 08:00:00,127,충주,23.1,,0.3,0,76,1000.5,1.0,,,0.0
465,2021-08-20 09:00:00,127,충주,25.3,,2.1,90,70,1000.3,1.0,,,0.0
466,2021-08-20 10:00:00,127,충주,26.8,,1.4,50,64,1000.5,1.0,,,5.0
467,2021-08-20 11:00:00,127,충주,26.6,,2.1,200,62,1000.5,0.8,,,7.0
468,2021-08-20 12:00:00,127,충주,28.0,,1.7,160,57,1000.0,0.7,,,
469,2021-08-20 13:00:00,127,충주,28.6,,2.1,160,53,999.5,0.6,,,6.0
470,2021-08-20 14:00:00,127,충주,29.2,,1.9,90,51,998.9,0.9,,,7.0
471,2021-08-20 15:00:00,127,충주,30.2,,1.9,200,49,998.3,0.9,,,3.0
472,2021-08-20 16:00:00,127,충주,29.8,,2.8,180,49,997.8,1.0,,,3.0
473,2021-08-20 17:00:00,127,충주,29.3,,1.3,140,53,997.4,0.9,,,6.0
474,2021-08-20 18:00:00,127,충주,28.5,,1.5,140,55,997.2,0.2,,,8.0
475,2021-08-20 19:00:00,127,충주,26.3,,2.0,140,63,997.6,0.4,,,0.0
476,2021-08-20 20:00:00,127,충주,25.5,,1.9,110,67,998.1,0.0,,,5.0
477,2021-08-20 21:00:00,127,충주,25.7,,2.0,90,67,998.2,,,,8.0
478,2021-08-20 22:00:00,127,충주,26.4,,2.5,90,64,998.0,,,,8.0
479,2021-08-20 23:00:00,127,충주,25.6,,2.3,90,69,997.8,,,,7.0
480,2021-08-21 00:00:00,127,충주,25.0,,1.7,110,73,997.8,,,,8.0
481,2021-08-21 01:00:00,127,충주,24.1,,1.7,110,75,997.3,,,,5.0
482,2021-08-21 02:00:00,127,충주,24.3,,2.0,110,72,996.7,,,,7.0
483,2021-08-21 03:00:00,127,충주,24.6,,2.0,90,72,996.5,,,,10.0
484,2021-08-21 04:00:00,127,충주,24.3,,1.9,110,73,995.8,,,,8.0
485,2021-08-21 05:00:00,127,충주,23.7,,1.5,110,78,995.3,,,,9.0
486,2021-08-21 06:00:00,127,충주,25.0,,2.2,90,72,994.5,0.0,,,10.0
487,2021-08-21 07:00:00,127,충주,25.2,0.0,2.2,110,70,993.9,0.0,,,10.0
488,2021-08-21 08:00:00,127,충주,23.7,0.3,2.0,140,82,993.6,0.0,,,10.0
489,2021-08-21 09:00:00,127,충주,23.2,2.5,2.7,110,83,993.1,0.0,,,10.0
490,2021-08-21 10:00:00,127,충주,22.8,1.9,1.5,110,85,992.2,0.0,,,10.0
491,2021-08-21 11:00:00,127,충주,22.2,3.0,4.0,90,85,990.4,0.0,,,10.0
492,2021-08-21 12:00:00,127,충주,22.5,5.3,4.1,90,85,989.2,0.0,,,10.0
493,2021-08-21 13:00:00,127,충주,22.8,3.8,4.8,90,87,987.5,0.0,,,10.0
494,2021-08-21 14:00:00,127,충주,24.1,2.6,1.9,160,85,987.5,0.0,,,10.0
495,2021-08-21 15:00:00,127,충주,24.1,0.6,1.8,200,84,987.4,0.0,,,9.0
496,2021-08-21 16:00:00,127,충주,24.0,0.6,0.5,70,93,987.6,0.0,,,8.0
497,2021-08-21 17:00:00,127,충주,25.1,0.1,1.3,230,88,987.8,0.0,,,8.0
498,2021-08-21 18:00:00,127,충주,25.3,0.2,1.2,230,86,988.1,0.0,,,7.0
499,2021-08-21 19:00:00,127,충주,25.1,0.2,1.9,230,84,988.8,0.0,,,0.0
500,2021-08-21 20:00:00,127,충주,24.8,,2.3,230,81,990.0,0.0,,,1.0
501,2021-08-21 21:00:00,127,충주,24.1,0.0,2.6,270,83,991.3,,,,6.0
502,2021-08-21 22:00:00,127,충주,24.0,0.0,2.0,230,83,992.0,,,,6.0
503,2021-08-21 23:00:00,127,충주,24.2,0.0,2.8,230,81,992.7,,,,10.0
504,2021-08-22 00:00:00,127,충주,23.8,0.0,1.8,250,81,993.1,,,,9.0
505,2021-08-22 01:00:00,127,충주,23.8,0.0,3.1,230,80,993.1,,,,3.0
506,2021-08-22 02:00:00,127,충주,23.7,,2.1,250,82,993.6,,,,9.0
507,2021-08-22 03:00:00,127,충주,23.3,,0.9,270,84,993.9,,,,10.0
508,2021-08-22 04:00:00,127,충주,23.0,,1.6,230,86,993.9,,,,8.0
509,2021-08-22 05:00:00,127,충주,21.6,,0.5,270,91,993.7,,,,5.0
510,2021-08-22 06:00:00,127,충주,21.0,,0.3,0,95,993.8,0.0,,,7.0
511,2021-08-22 07:00:00,127,충주,21.5,,0.0,0,94,993.9,0.0,,,6.0
512,2021-08-22 08:00:00,127,충주,23.3,,1.5,250,85,994.6,0.0,,,8.0
513,2021-08-22 09:00:00,127,충주,24.1,,2.5,270,81,995.4,0.0,,,9.0
514,2021-08-22 10:00:00,127,충주,25.5,,2.2,250,75,995.6,0.1,,,9.0
515,2021-08-22 11:00:00,127,충주,25.7,,2.8,250,75,995.8,0.0,,,10.0
516,2021-08-22 12:00:00,127,충주,25.6,,2.5,250,72,995.7,0.0,,,10.0
517,2021-08-22 13:00:00,127,충주,22.9,5.4,0.3,0,90,996.0,0.0,,,10.0
518,2021-08-22 14:00:00,127,충주,25.7,,1.4,250,76,995.7,0.5,,,8.0
519,2021-08-22 15:00:00,127,충주,25.8,,2.2,200,78,995.4,0.2,,,8.0
520,2021-08-22 16:00:00,127,충주,25.7,,1.8,230,78,995.5,0.0,,,10.0
521,2021-08-22 17:00:00,127,충주,25.8,,0.7,180,76,995.7,0.0,,,10.0
522,2021-08-22 18:00:00,127,충주,25.5,,0.8,270,80,995.8,0.0,,,10.0
523,2021-08-22 19:00:00,127,충주,23.8,,0.8,90,88,996.3,0.0,,,10.0
524,2021-08-22 20:00:00,127,충주,22.8,,0.2,0,91,996.4,0.0,,,10.0
525,2021-08-22 21:00:00,127,충주,22.5,,0.1,0,93,997.5,,,,10.0
526,2021-08-22 22:00:00,127,충주,21.8,,0.8,90,91,997.5,,,,9.0
527,2021-08-22 23:00:00,127,충주,21.6,,0.1,0,93,997.7,,,,10.0
528,2021-08-23 00:00:00,127,충주,21.3,,0.7,90,95,998.0,,,,10.0
529,2021-08-23 01:00:00,127,충주,20.7,,0.1,0,95,998.1,,,,8.0
530,2021-08-23 02:00:00,127,충주,20.5,,0.2,0,95,998.2,,,,10.0
531,2021-08-23 03:00:00,127,충주,20.6,,0.0,0,97,998.6,,,,10.0
532,2021-08-23 04:00:00,127,충주,20.8,,0.8,90,97,998.1,,,,10.0
533,2021-08-23 05:00:00,127,충주,20.7,,0.8,50,97,997.9,,,,10.0
534,2021-08-23 06:00:00,127,충주,20.7,,1.4,180,97,997.9,0.0,,,10.0
535,2021-08-23 07:00:00,127,충주,21.5,,1.5,50,96,997.6,0.0,,,9.0
536,2021-08-23 08:00:00,127,충주,21.2,,1.4,250,95,998.5,0.0,,,10.0
537,2021-08-23 09:00:00,127,충주,21.5,0.2,0.0,0,94,998.8,0.0,,,10.0
538,2021-08-23 10:00:00,127,충주,22.7,0.1,1.4,90,89,998.7,0.0,,,10.0
539,2021-08-23 11:00:00,127,충주,23.1,0.0,1.3,70,84,998.3,0.0,,,10.0
540,2021-08-23 12:00:00,127,충주,23.1,0.4,1.6,90,86,998.3,0.0,,,10.0
541,2021-08-23 13:00:00,127,충주,23.3,0.3,2.4,70,87,997.4,0.0,,,10.0
542,2021-08-23 14:00:00,127,충주,23.3,1.0,0.8,90,88,997.7,0.0,,,10.0
543,2021-08-23 15:00:00,127,충주,22.3,3.2,1.2,140,89,997.1,0.0,,,10.0
544,2021-08-23 16:00:00,127,충주,21.9,3.0,0.6,140,89,997.3,0.0,,,10.0
545,2021-08-23 17:00:00,127,충주,20.8,4.0,0.7,70,89,997.2,0.0,,,10.0
546,2021-08-23 18:00:00,127,충주,20.7,5.0,1.0,160,91,996.5,0.0,,,10.0
547,2021-08-23 19:00:00,127,충주,20.7,8.6,3.3,90,89,995.9,0.0,,,10.0
548,2021-08-23 20:00:00,127,충주,20.8,2.3,2.0,110,88,995.4,0.0,,,10.0
549,2021-08-23 21:00:00,127,충주,20.7,1.2,2.0,90,90,994.6,,,,10.0
550,2021-08-23 22:00:00,127,충주,21.0,0.7,5.8,90,91,993.1,,,,10.0
551,2021-08-23 23:00:00,127,충주,21.2,1.1,5.0,110,92,992.3,,,,10.0
552,2021-08-24 00:00:00,127,충주,21.3,1.0,4.4,90,90,991.2,,,,10.0
553,2021-08-24 01:00:00,127,충주,20.7,3.9,1.3,50,91,990.1,,,,10.0
554,2021-08-24 02:00:00,127,충주,20.6,7.0,0.8,50,97,989.2,,,,10.0
555,2021-08-24 03:00:00,127,충주,21.1,0.4,2.3,90,95,988.2,,,,10.0
556,2021-08-24 04:00:00,127,충주,21.2,0.3,1.0,70,95,987.9,,,,10.0
557,2021-08-24 05:00:00,127,충주,21.2,0.1,0.6,230,95,988.2,,,,10.0
558,2021-08-24 06:00:00,127,충주,20.8,1.3,0.7,50,94,988.6,0.0,,,10.0
559,2021-08-24 07:00:00,127,충주,22.0,0.7,2.8,90,93,988.2,0.0,,,10.0
560,2021-08-24 08:00:00,127,충주,22.3,0.0,3.2,140,88,987.4,0.0,,,10.0
561,2021-08-24 09:00:00,127,충주,22.7,0.0,4.8,110,88,986.5,0.0,,,10.0
562,2021-08-24 10:00:00,127,충주,22.2,4.9,4.0,110,93,986.4,0.0,,,10.0
563,2021-08-24 11:00:00,127,충주,22.9,1.6,3.3,90,92,986.3,0.0,,,8.0
564,2021-08-24 12:00:00,127,충주,25.5,0.5,2.1,110,81,986.1,0.3,,,
565,2021-08-24 13:00:00,127,충주,28.0,0.1,2.9,180,73,985.5,0.3,,,10.0
566,2021-08-24 14:00:00,127,충주,27.9,,2.6,200,72,985.3,0.3,,,10.0
567,2021-08-24 15:00:00,127,충주,26.1,0.0,1.8,230,80,985.3,0.0,,,7.0
568,2021-08-24 16:00:00,127,충주,26.2,0.1,1.2,290,86,985.6,0.0,,,9.0
569,2021-08-24 17:00:00,127,충주,25.5,0.2,2.5,230,83,985.9,0.0,,,6.0
570,2021-08-24 18:00:00,127,충주,25.7,0.9,1.3,230,88,986.6,0.0,,,5.0
571,2021-08-24 19:00:00,127,충주,25.5,0.2,2.8,250,89,987.8,0.0,,,8.0
572,2021-08-24 20:00:00,127,충주,25.3,0.6,2.6,230,83,988.5,0.0,,,10.0
573,2021-08-24 21:00:00,127,충주,25.0,0.0,1.3,250,84,989.8,,,,9.0
574,2021-08-24 22:00:00,127,충주,24.5,,0.9,230,86,990.5,,,,10.0
575,2021-08-24 23:00:00,127,충주,24.7,,1.7,250,83,991.3,,,,10.0
576,2021-08-25 00:00:00,127,충주,24.2,,0.3,0,85,991.7,,,,9.0
577,2021-08-25 01:00:00,127,충주,23.4,,0.1,0,89,992.0,,,,10.0
578,2021-08-25 02:00:00,127,충주,23.1,,0.1,0,92,991.8,,,,10.0
579,2021-08-25 03:00:00,127,충주,22.6,,0.4,0,94,992.2,,,,10.0
580,2021-08-25 04:00:00,127,충주,22.7,0.0,0.7,90,93,992.3,,,,10.0
581,2021-08-25 05:00:00,127,충주,22.3,0.0,0.2,0,93,992.4,,,,6.0
582,2021-08-25 06:00:00,127,충주,22.1,,0.6,90,96,992.8,0.0,,,10.0
583,2021-08-25 07:00:00,127,충주,22.7,,0.6,90,95,993.1,0.0,,,10.0
584,2021-08-25 08:00:00,127,충주,23.5,,0.5,160,92,993.4,0.0,,,10.0
585,2021-08-25 09:00:00,127,충주,23.6,0.2,1.1,70,91,993.6,0.0,,,10.0
586,2021-08-25 10:00:00,127,충주,24.0,0.1,0.1,0,88,994.2,0.0,,,10.0
587,2021-08-25 11:00:00,127,충주,23.4,1.6,0.3,0,90,994.7,0.0,,,10.0
588,2021-08-25 12:00:00,127,충주,23.2,6.3,0.9,110,86,994.1,0.0,,,
589,2021-08-25 13:00:00,127,충주,23.2,1.6,2.0,90,89,994.0,0.0,,,10.0
590,2021-08-25 14:00:00,127,충주,22.8,1.5,1.9,110,88,994.1,0.0,,,10.0
591,2021-08-25 15:00:00,127,충주,22.2,7.1,1.4,90,89,993.6,0.0,,,10.0
592,2021-08-25 16:00:00,127,충주,21.2,10.1,1.9,70,93,993.8,0.0,,,10.0
593,2021-08-25 17:00:00,127,충주,21.7,5.5,3.4,90,93,993.7,0.0,,,9.0
594,2021-08-25 18:00:00,127,충주,21.7,0.0,3.5,90,91,993.8,0.0,,,5.0
595,2021-08-25 19:00:00,127,충주,21.3,3.4,3.0,90,92,994.3,0.0,,,5.0
596,2021-08-25 20:00:00,127,충주,21.7,,2.5,90,89,994.5,0.0,,,2.0
597,2021-08-25 21:00:00,127,충주,21.6,,0.9,50,94,995.3,,,,9.0
598,2021-08-25 22:00:00,127,충주,21.2,0.1,0.3,0,96,995.8,,,,10.0
