설비용량(MW),연식(년),기온(°C),풍속(m/s)_cubed,습도(%),증기압(hPa),이슬점온도(°C),현지기압(hPa),풍향_sin,풍향_cos,시간_sin,시간_cos,월_sin,월_cos,블레이드,air_density,absolute_humidity,계절_encoded,실제,예측,오차,절대오차,발전구분
2.0,12.74195756,8.4,5.832000000000001,45.0,5.0,-2.8,1023.6,-0.342020143,-0.939692621,-0.5,-0.866025404,-0.5,0.866025404,40.0,1.264216132,3.976816968,1,1970.0,1190.5644791413797,779.4355208586203,779.4355208586203,성산풍력
2.0,15.56194387,19.6,15.625,35.0,8.0,3.7,1007.8,1.22e-16,-1.0,1.22e-16,-1.0,1.0,6.12e-17,40.0,1.195689097,6.238544676,2,174.5,953.9184027047595,-779.4184027047595,779.4184027047595,성산풍력
2.0,11.14852841,20.1,0.5120000000000001,87.0,20.4,17.8,1007.9,-0.766044443,-0.64278761,0.707106781,-0.707106781,0.866025404,-0.5,40.0,1.18816549,15.2286669,2,1442.5,663.0964047142406,779.4035952857594,779.4035952857594,성산풍력
2.0,17.0349076,12.2,0.3429999999999999,43.0,6.1,0.0,1008.3,-1.0,-1.84e-16,-0.965925826,0.258819045,1.0,6.12e-17,40.0,1.228171413,4.844937044,2,1723.75,944.4106599524966,779.3393400475034,779.3393400475034,성산풍력
2.0,20.1724846,9.4,4.096000000000001,59.0,6.9,1.7,1019.4,-2.45e-16,1.0,0.866025404,0.5,-0.5,0.866025404,40.0,1.25363286,5.48166341,1,1130.833333,351.5010432659765,779.3322897340236,779.3322897340236,성산풍력
2.0,9.883641342,13.9,0.5120000000000001,96.0,15.2,13.2,1006.6,-0.939692621,0.342020143,-0.258819045,0.965925826,0.5,0.866025404,40.0,1.214646634,11.52629649,1,0.0,779.2761646157596,-779.2761646157596,779.2761646157596,성산풍력
2.0,12.94182067,5.8,0.06400000000000002,43.0,4.0,-5.8,1015.9,0.0,1.0,-0.866025404,0.5,0.866025404,0.5,40.0,1.266852148,3.216881788,2,1933.75,1154.4756395006552,779.2743604993448,779.2743604993448,성산풍력
2.0,13.43737166,5.2,1.0,52.0,4.6,-3.8,1020.5,-2.45e-16,1.0,0.866025404,-0.5,0.866025404,0.5,40.0,1.275040034,3.703138519,2,1498.666667,719.4226912924787,779.2439757075213,779.2439757075213,성산풍력
2.0,23.47433265,16.6,4.096000000000001,87.0,16.4,14.4,1007.5,-1.0,-1.84e-16,0.258819045,0.965925826,0.866025404,0.5,40.0,1.203870295,12.37294154,2,1323.5,544.3098563597305,779.1901436402695,779.1901436402695,성산풍력
4.2,1.4,10.0,2.7439999999999993,76.0,9.3,5.9,1014.5,0.342020143,-0.939692621,0.866025404,-0.5,0.866025404,0.5,68.0,1.243844593,7.240255784,2,0.0,779.0669140600148,-779.0669140600148,779.0669140600148,어음풍력
2.0,17.91649555,11.0,9.261000000000001,94.0,12.3,10.0,1004.7,0.766044443,0.64278761,-0.258819045,0.965925826,0.866025404,0.5,40.0,1.226059892,9.434251629,2,1511.75,732.686323897884,779.063676102116,779.063676102116,성산풍력
2.0,21.82888433,27.4,35.937,94.0,34.2,26.3,1001.9,0.342020143,-0.939692621,-0.258819045,-0.965925826,1.22e-16,-1.0,40.0,1.146279982,24.82348531,3,1420.5,641.5566900707199,778.9433099292801,778.9433099292801,성산풍력
2.0,14.82546201,4.3,2.7439999999999993,67.0,5.6,-1.2,1017.1,1.22e-16,-1.0,-0.866025404,0.5,0.0,1.0,40.0,1.274448596,4.436922239,1,41.75,820.6561391010182,-778.9061391010182,778.9061391010182,성산풍력
2.0,18.54620123,14.7,2.197,74.0,12.4,10.1,1015.0,-0.939692621,-0.342020143,0.5,0.866025404,-1.0,-1.84e-16,40.0,1.222748671,9.458772884,0,1402.5,623.6045623797982,778.8954376202018,778.8954376202018,성산풍력
2.0,13.16358658,16.7,1.3310000000000004,91.0,17.3,15.2,999.9,-2.45e-16,1.0,0.965925826,0.258819045,0.866025404,-0.5,40.0,1.193927659,12.98926436,2,1499.5,720.7543607801417,778.7456392198583,778.7456392198583,성산풍력
2.0,21.32785763,7.6,3.375,66.0,6.9,1.6,1013.9,-2.45e-16,1.0,0.258819045,0.965925826,0.0,1.0,40.0,1.254877616,5.431014909,1,1413.5,634.7604481806047,778.7395518193953,778.7395518193953,성산풍력
2.0,12.52566735,21.2,46.656000000000006,54.0,13.6,11.5,1004.9,-0.939692621,-0.342020143,-0.866025404,-0.5,-1.0,-1.84e-16,40.0,1.183247525,10.33290809,0,160.25,938.7647292445181,-778.5147292445181,778.5147292445181,성산풍력
2.0,21.50581793,21.8,6.858999999999999,70.0,18.2,16.0,1006.9,-1.0,-1.84e-16,0.965925826,-0.258819045,-1.0,-1.84e-16,40.0,1.18111061,13.681149,0,1321.0,542.5768612554966,778.4231387445034,778.4231387445034,성산풍력
4.2,1.0,15.7,1.0,82.0,14.6,12.6,1018.2,0.342020143,-0.939692621,0.965925826,-0.258819045,-0.866025404,0.5,68.0,1.221350431,11.07932051,0,1290.5424,512.2478114140686,778.2945885859315,778.2945885859315,어음풍력
2.0,21.41546886,8.2,0.026999999999999996,59.0,6.4,0.6,1011.2,0.0,1.0,0.707106781,0.707106781,0.866025404,0.5,40.0,1.24908004,5.076000782,2,1437.833333,659.6391661413945,778.1941668586055,778.1941668586055,성산풍력
2.0,16.41889117,9.3,0.008000000000000002,54.0,6.3,0.4,1013.0,0.0,1.0,-0.965925826,0.258819045,0.866025404,0.5,40.0,1.246477679,5.008066378,2,0.0,778.1431660322705,-778.1431660322705,778.1431660322705,성산풍력
2.0,16.94729637,25.2,0.21599999999999997,73.0,23.4,20.0,1007.1,-0.939692621,-0.342020143,0.707106781,-0.707106781,-0.866025404,-0.5,40.0,1.165622357,17.28102595,0,1058.666667,280.7177311276173,777.9489358723827,777.9489358723827,성산풍력
2.0,18.12183436,21.6,10.648000000000003,99.0,25.5,21.4,1001.9,-1.0,-1.84e-16,0.707106781,-0.707106781,0.866025404,-0.5,40.0,1.172760331,18.78106377,2,206.5,984.3255466460541,-777.8255466460541,777.8255466460541,성산풍력
2.0,21.35523614,9.2,4.096000000000001,46.0,5.4,-1.8,1017.6,0.342020143,-0.939692621,-0.707106781,-0.707106781,0.5,0.866025404,40.0,1.253048462,4.274180124,1,1502.833333,725.0166042121127,777.8167287878873,777.8167287878873,성산풍력
2.0,18.17932923,12.6,0.21599999999999997,95.0,13.8,11.8,1011.7,1.22e-16,-1.0,-0.5,-0.866025404,-0.5,0.866025404,40.0,1.227028607,10.5317067,1,1606.666667,828.8644059145299,777.80226108547,777.80226108547,성산풍력
2.0,18.20123203,6.1,0.008000000000000002,65.0,6.1,0.0,1026.4,0.0,1.0,0.707106781,-0.707106781,-0.5,0.866025404,40.0,1.277574443,4.854955605,1,1894.666667,1117.050567970262,777.616099029738,777.616099029738,성산풍력
2.0,13.08145106,16.4,1.7279999999999998,28.0,5.2,-2.1,1009.5,-1.0,-1.84e-16,-0.258819045,0.965925826,1.0,6.12e-17,40.0,1.212203919,4.172754854,2,1952.5,1174.9023979775375,777.5976020224625,777.5976020224625,성산풍력
2.0,18.41204654,9.1,10.648000000000003,83.0,9.5,6.3,1013.6,-2.45e-16,1.0,0.258819045,0.965925826,0.866025404,0.5,40.0,1.246578037,7.432727067,2,1357.333333,579.9315137678641,777.401819232136,777.401819232136,성산풍력
2.0,12.67624914,8.8,21.951999999999995,53.0,6.0,-0.2,1017.4,-0.939692621,0.342020143,-0.258819045,-0.965925826,-0.5,0.866025404,40.0,1.254275492,4.765252174,1,1757.0,979.6270379070193,777.3729620929807,777.3729620929807,성산풍력
3.0,8.774811773,23.7,373.24800000000005,57.0,16.6,14.6,1001.8,-0.64278761,0.766044443,-1.0,-1.84e-16,-0.866025404,-0.5,45.0,1.168264362,12.55722925,0,1819.2,1041.8962463190255,777.3037536809745,777.3037536809745,한경풍력
3.0,19.09103354,6.5,1860.8670000000004,57.0,5.5,-1.4,1017.1,-0.939692621,0.342020143,0.707106781,-0.707106781,0.0,1.0,45.0,1.264445609,4.399959363,1,1984.0,1206.752133532107,777.2478664678929,777.2478664678929,한경풍력
1.5,15.20876112,18.8,74.08800000000001,93.0,20.1,17.6,1007.6,0.766044443,0.64278761,0.866025404,-0.5,-0.866025404,-0.5,36.0,1.193228357,15.0278224,0,1011.0,233.9595311449666,777.0404688550334,777.0404688550334,한경풍력
3.0,16.0054757,8.7,2628.0720000000006,60.0,6.7,1.3,1014.2,-0.342020143,0.939692621,-0.5,0.866025404,-0.5,0.866025404,45.0,1.250416419,5.325941972,1,2826.8,2049.773157735035,777.0268422649651,777.0268422649651,한경풍력
2.0,18.2642026,9.0,1.0,67.0,7.6,3.1,1019.1,-2.45e-16,1.0,-0.965925826,0.258819045,0.0,1.0,40.0,1.254697612,6.028184414,1,1530.166667,753.4180131694302,776.7486538305698,776.7486538305698,성산풍력
2.0,18.24503765,2.6,0.5120000000000001,67.0,4.9,-2.9,1027.1,-1.0,-1.84e-16,0.965925826,-0.258819045,-0.5,0.866025404,40.0,1.295239522,3.959580471,1,1897.0,1120.2683732190635,776.7316267809365,776.7316267809365,성산풍력
3.0,14.11909651,4.0,592.7040000000001,90.0,7.3,2.5,1014.5,0.342020143,0.939692621,-0.258819045,-0.965925826,0.0,1.0,45.0,1.271726342,5.75388437,1,2109.2,1332.514586172998,776.6854138270019,776.6854138270019,한경풍력
2.0,17.20465435,10.8,0.06400000000000002,60.0,7.7,3.3,1017.4,0.0,1.0,-0.965925826,0.258819045,-0.5,0.866025404,40.0,1.244621424,6.086674776,1,1209.833333,433.18238000466954,776.6509529953305,776.6509529953305,성산풍력
2.0,20.29021218,26.4,0.5120000000000001,98.0,33.6,26.0,1006.6,-0.766044443,-0.64278761,-0.258819045,0.965925826,1.22e-16,-1.0,40.0,1.15582954,24.42802487,3,1322.0,545.4769390546426,776.5230609453574,776.5230609453574,성산풍력
2.0,14.01232033,15.8,1.0,97.0,17.4,15.3,1011.0,-0.342020143,0.939692621,-0.866025404,-0.5,1.0,6.12e-17,40.0,1.210978045,13.07029644,2,1943.5,1167.0182575911895,776.4817424088105,776.4817424088105,성산풍력
2.0,9.853524983,8.6,12.166999999999998,71.0,7.9,3.6,1010.2,0.64278761,-0.766044443,-0.965925826,-0.258819045,0.5,0.866025404,40.0,1.245361507,6.207803395,1,1841.75,1065.344003264734,776.405996735266,776.405996735266,성산풍력
3.0,11.00889802,21.1,729.0,78.0,19.5,17.1,1004.6,0.64278761,-0.766044443,-0.965925826,-0.258819045,0.866025404,-0.5,56.0,1.180645389,14.55613205,2,2528.842143,1752.441962841578,776.4001801584218,776.4001801584218,상명풍력
2.0,12.82956879,28.1,3.375,88.0,33.4,25.9,999.4,-0.939692621,-0.342020143,-0.707106781,0.707106781,1.22e-16,-1.0,40.0,1.141096072,24.23870609,3,1311.666667,535.3246376000025,776.3420293999975,776.3420293999975,성산풍력
2.0,21.11156742,17.9,3.375,94.0,19.2,16.9,1006.7,-0.939692621,-0.342020143,-0.965925826,0.258819045,0.866025404,-0.5,40.0,1.196249232,14.39157812,2,1256.0,479.67020881932694,776.329791180673,776.329791180673,성산풍력
2.0,19.70704997,9.7,4.912999999999999,53.0,6.3,0.5,1018.5,-0.342020143,-0.939692621,-0.707106781,-0.707106781,-0.5,0.866025404,40.0,1.251464774,5.047063697,1,0.0,776.3018606635742,-776.3018606635742,776.3018606635742,성산풍력
4.2,1.5,14.0,46.656000000000006,62.0,9.9,6.8,1010.0,-1.0,-1.84e-16,-0.866025404,0.5,1.0,6.12e-17,68.0,1.220793677,7.662435732,2,1979.8912,1203.618530456617,776.272669543383,776.272669543383,어음풍력
2.0,16.07939767,14.3,2.7439999999999993,80.0,12.9,10.8,1018.6,-2.45e-16,1.0,0.258819045,0.965925826,-1.0,-1.84e-16,40.0,1.228510091,9.938054909,0,1634.5,858.3125950326503,776.1874049673497,776.1874049673497,성산풍력
2.0,16.73921971,5.4,10.648000000000003,57.0,5.1,-2.4,1015.4,-2.45e-16,1.0,1.0,6.12e-17,-0.5,0.866025404,40.0,1.26750378,4.09370266,1,1874.0,1098.1063244228426,775.8936755771574,775.8936755771574,성산풍력
2.0,13.27583847,0.0,12.166999999999998,72.0,4.4,-4.4,1026.6,0.342020143,0.939692621,0.866025404,-0.5,0.0,1.0,40.0,1.30718853,3.550775667,1,25.66666667,801.5399334856193,-775.8732668156192,775.8732668156192,성산풍력
2.0,17.2073922,3.6,10.648000000000003,60.0,4.8,-3.4,1019.7,-0.939692621,0.342020143,-0.965925826,-0.258819045,-0.5,0.866025404,40.0,1.281335432,3.813786442,1,1978.666667,1202.8486614028807,775.8180055971193,775.8180055971193,성산풍력
2.0,18.55167693,16.0,0.5120000000000001,62.0,11.2,8.7,1012.8,0.766044443,0.64278761,-0.965925826,0.258819045,-1.0,-1.84e-16,40.0,1.215103225,8.655739597,0,1411.25,635.4799417534377,775.7700582465623,775.7700582465623,성산풍력
2.0,20.12867899,18.5,42.875,95.0,20.1,17.6,997.6,0.766044443,0.64278761,-0.707106781,0.707106781,0.866025404,-0.5,40.0,1.182488157,15.06399012,2,1619.0,843.2888947703177,775.7111052296823,775.7111052296823,성산풍력
2.0,16.54757016,15.0,2.197,50.0,8.5,4.6,1007.5,0.766044443,0.64278761,-0.707106781,0.707106781,1.0,6.12e-17,40.0,1.21416681,6.643018283,2,17.83333333,793.4432621362503,-775.6099288062503,775.6099288062503,성산풍력
2.0,13.64818617,10.6,6.858999999999999,75.0,9.5,6.3,1016.0,-0.766044443,-0.64278761,0.965925826,-0.258819045,-0.866025404,0.5,40.0,1.242938336,7.426599419,0,1800.75,1025.154684605106,775.595315394894,775.595315394894,성산풍력
2.0,12.28199863,22.6,2.7439999999999993,97.0,26.4,22.0,998.2,-0.939692621,-0.342020143,-0.707106781,0.707106781,1.22e-16,-1.0,40.0,1.163965768,19.51387477,3,958.75,183.1608355032513,775.5891644967487,775.5891644967487,성산풍력
3.0,7.843942505,24.1,39.303999999999995,72.0,21.6,18.7,1008.9,0.342020143,0.939692621,1.22e-16,-1.0,-1.0,-1.84e-16,45.0,1.172838731,16.02882258,0,1766.0,990.4953623751062,775.5046376248938,775.5046376248938,한경풍력
3.0,10.35455168,26.1,250.04699999999997,60.0,20.2,17.7,1003.9,0.342020143,-0.939692621,-0.258819045,-0.965925826,-0.866025404,-0.5,56.0,1.159760444,15.09376405,0,1094.210571,318.734614235349,775.4759567646511,775.4759567646511,상명풍력
4.2,0.4,16.3,4.912999999999999,91.0,16.8,14.8,1001.9,0.939692621,0.342020143,0.707106781,-0.707106781,1.0,6.12e-17,68.0,1.198182429,12.68020804,2,1800.232,1024.7629044342902,775.4690955657097,775.4690955657097,어음풍력
3.0,11.42778919,15.4,2248.091,100.0,17.4,15.3,1007.3,-0.342020143,0.939692621,0.258819045,0.965925826,0.866025404,-0.5,45.0,1.208151292,13.13071366,2,832.0,1607.1886114075605,-775.1886114075605,775.1886114075605,한경풍력
2.0,14.23134839,7.6,8.0,66.0,6.9,1.6,1017.1,0.939692621,0.342020143,0.866025404,0.5,-0.5,0.866025404,40.0,1.258848367,5.431014909,1,1574.666667,799.5005637007998,775.1661032992001,775.1661032992001,성산풍력
2.0,13.00479124,20.1,0.3429999999999999,77.0,18.1,15.9,1008.9,-2.45e-16,1.0,0.866025404,-0.5,-1.0,-1.84e-16,40.0,1.190409387,13.56489764,0,1549.333333,774.2636029399146,775.0697300600855,775.0697300600855,성산풍력
2.0,22.41752225,4.2,5.832000000000001,69.0,5.7,-0.9,1021.5,-2.45e-16,1.0,0.866025404,0.5,0.866025404,0.5,40.0,1.28037496,4.532199969,2,1912.833333,1137.8945421947574,774.9387908052427,774.9387908052427,성산풍력
2.0,17.44832307,14.3,0.5120000000000001,76.0,12.4,10.1,1015.4,-0.342020143,0.939692621,0.0,1.0,0.866025404,0.5,40.0,1.224930351,9.466415951,2,1264.0,489.11503674817504,774.884963251825,774.884963251825,성산풍력
4.2,1.3,7.6,85.18400000000003,69.0,7.2,2.2,1019.1,-0.64278761,0.766044443,0.0,1.0,0.5,0.866025404,68.0,1.261183266,5.664850837,1,2149.9072,1375.473283089872,774.4339169101281,774.4339169101281,어음풍력
2.0,16.36687201,4.9,1.3310000000000004,49.0,4.2,-4.9,1022.2,1.22e-16,-1.0,-0.965925826,0.258819045,0.5,0.866025404,40.0,1.278713764,3.431475387,1,429.5,1203.8962382472237,-774.3962382472237,774.3962382472237,성산풍력
2.0,15.9945243,18.7,39.303999999999995,46.0,9.9,6.8,1006.5,-0.766044443,-0.64278761,1.22e-16,-1.0,0.866025404,0.5,40.0,1.196951401,7.665854486,2,1533.75,759.3627190330881,774.3872809669119,774.3872809669119,성산풍력
2.0,16.54209446,17.7,1.7279999999999998,99.0,20.0,17.5,999.9,-0.939692621,-0.342020143,1.0,6.12e-17,1.0,6.12e-17,40.0,1.188578052,14.93684099,2,1325.0,550.6251901808064,774.3748098191936,774.3748098191936,성산풍력
2.0,21.3908282,4.3,8.0,62.0,5.2,-2.3,1023.7,-1.0,-1.84e-16,-0.707106781,0.707106781,0.5,0.866025404,40.0,1.28293277,4.122250691,1,91.5,865.6663554446131,-774.1663554446131,774.1663554446131,성산풍력
2.0,16.62422998,8.0,4.096000000000001,51.0,5.5,-1.5,1015.5,-2.45e-16,1.0,0.965925826,0.258819045,-0.866025404,0.5,40.0,1.255739015,4.364222017,0,0.0,774.1369465718162,-774.1369465718162,774.1369465718162,성산풍력
2.0,20.69815195,15.0,3.375,75.0,12.7,10.5,1011.4,0.342020143,-0.939692621,-0.5,-0.866025404,-0.5,0.866025404,40.0,1.216935011,9.75684558,1,1423.0,648.9890662802209,774.0109337197791,774.0109337197791,성산풍력
2.0,21.43463381,7.5,1.7279999999999998,68.0,7.0,1.9,1014.7,-2.45e-16,1.0,0.965925826,-0.258819045,0.866025404,0.5,40.0,1.256242524,5.550922106,2,1173.166667,399.1653443282703,774.0013226717297,774.0013226717297,성산풍력
2.0,12.3559206,2.9,0.5120000000000001,49.0,3.7,-6.7,1020.6,0.939692621,-0.342020143,-0.965925826,-0.258819045,0.5,0.866025404,40.0,1.286224474,3.002849431,1,278.3333333,1051.9581479622284,-773.6248146622283,773.6248146622283,성산풍력
3.0,15.56468172,24.9,456.533,86.0,26.9,22.3,1002.7,0.342020143,-0.939692621,1.22e-16,-1.0,0.5,-0.866025404,45.0,1.160027691,19.84497563,3,10.0,783.565504270664,-773.565504270664,773.565504270664,한경풍력
2.0,14.89938398,27.1,27.0,65.0,23.2,19.9,1000.2,1.22e-16,-1.0,0.258819045,-0.965925826,-0.5,-0.866025404,40.0,1.15027764,17.21511564,3,1349.166667,575.6452268793073,773.5214401206927,773.5214401206927,성산풍력
2.0,16.62149213,14.0,15.625,52.0,8.2,4.2,1016.0,0.342020143,-0.939692621,0.258819045,-0.965925826,-0.866025404,0.5,40.0,1.228805443,6.485428316,0,1750.5,977.1456425667566,773.3543574332434,773.3543574332434,성산풍력
2.0,14.36276523,4.7,5.832000000000001,68.0,5.8,-0.7,1011.2,-0.342020143,0.939692621,0.965925826,-0.258819045,0.5,0.866025404,40.0,1.265101065,4.620767698,1,266.1666667,1039.4104222292372,-773.2437555292372,773.2437555292372,성산풍력
2.0,20.53114305,12.2,0.026999999999999996,63.0,8.9,5.3,1010.3,0.0,1.0,-0.5,0.866025404,1.0,6.12e-17,40.0,1.2293024,6.959577761,2,1504.333333,731.1403259825893,773.1930070174108,773.1930070174108,성산풍력
2.0,17.28678987,22.4,15.625,85.0,22.9,19.7,998.0,-1.0,-1.84e-16,0.707106781,-0.707106781,1.22e-16,-1.0,40.0,1.166108804,17.02267088,3,1556.0,782.8807172328088,773.1192827671912,773.1192827671912,성산풍력
3.0,11.04175222,18.6,2863.2879999999996,63.0,13.5,11.4,1004.0,-1.0,-1.84e-16,-0.965925826,-0.258819045,0.866025404,-0.5,56.0,1.192761014,10.26752744,2,451.579,1224.5612070686766,-772.9822070686766,772.9822070686766,상명풍력
3.0,8.41889117,11.2,830.5840000000001,77.0,10.2,7.3,1010.8,-0.64278761,0.766044443,1.0,6.12e-17,0.866025404,-0.5,45.0,1.233641189,7.907444846,2,2155.4,1382.4830839139213,772.9169160860788,772.9169160860788,한경풍력
2.0,12.17522245,20.0,5.832000000000001,42.0,9.7,6.6,1003.8,-2.45e-16,1.0,0.5,0.866025404,0.5,-0.866025404,40.0,1.188479175,7.5920419,3,1123.5,350.58491055853665,772.9150894414634,772.9150894414634,성산풍력
2.0,17.40999316,12.9,21.951999999999995,99.0,14.7,12.7,1006.9,0.766044443,0.64278761,0.707106781,-0.707106781,0.5,0.866025404,40.0,1.219495593,11.15724668,1,1422.333333,649.5086599993228,772.8246730006772,772.8246730006772,성산풍력
3.0,18.4421629,18.9,438.97599999999994,88.0,19.1,16.8,1004.2,0.64278761,-0.766044443,-0.866025404,-0.5,0.866025404,-0.5,45.0,1.189199077,14.34572303,2,1705.2,932.4036234707455,772.7963765292545,772.7963765292545,한경풍력
3.0,15.34291581,13.7,238.32800000000003,56.0,8.7,5.0,1011.0,0.342020143,0.939692621,-0.965925826,-0.258819045,1.0,6.12e-17,45.0,1.223804155,6.830329041,2,1336.8,564.0576773999492,772.7423226000508,772.7423226000508,한경풍력
4.2,1.4,8.1,91.125,72.0,7.7,3.3,1014.0,-0.64278761,0.766044443,0.866025404,-0.5,0.866025404,0.5,68.0,1.25235563,6.091658902,2,2666.16,1893.4301373449052,772.7298626550946,772.7298626550946,어음풍력
2.0,15.96988364,16.2,24.389,81.0,14.9,12.9,998.6,-0.939692621,-0.342020143,0.965925826,0.258819045,0.866025404,0.5,40.0,1.195509669,11.28740151,2,1918.5,1145.8098623598962,772.6901376401038,772.6901376401038,성산풍력
2.0,19.02258727,14.5,3.375,45.0,7.4,2.6,1010.7,-2.45e-16,1.0,0.707106781,0.707106781,-1.0,-1.84e-16,40.0,1.220654288,5.830596274,0,0.0,772.68504246886,-772.68504246886,772.68504246886,성산풍력
2.0,14.54072553,12.1,0.5120000000000001,57.0,8.0,3.8,1010.7,0.342020143,0.939692621,0.866025404,0.5,1.0,6.12e-17,40.0,1.230639746,6.290143798,2,1301.166667,528.5732181473286,772.5934488526714,772.5934488526714,성산풍력
3.0,7.745379877,27.8,857.375,88.0,32.8,25.6,994.8,-0.766044443,-0.64278761,0.866025404,0.5,-0.5,-0.866025404,45.0,1.137163031,23.84146942,3,597.4,1369.9568463741416,-772.5568463741416,772.5568463741416,한경풍력
2.0,14.81724846,-0.2,24.389,56.0,3.4,-7.9,1017.1,-1.0,-1.84e-16,0.965925826,0.258819045,0.0,1.0,40.0,1.296516927,2.759282148,1,288.5,1060.9154392286146,-772.4154392286146,772.4154392286146,성산풍력
3.0,10.11088296,5.8,571.7870000000001,65.0,6.0,-0.2,1015.3,0.342020143,0.939692621,0.965925826,0.258819045,0.0,1.0,45.0,1.265145303,4.760370097,1,2615.2,1842.7934652309923,772.4065347690075,772.4065347690075,한경풍력
2.0,18.03696099,11.7,2.7439999999999993,57.0,7.8,3.4,1012.1,-0.342020143,-0.939692621,0.866025404,-0.5,1.0,6.12e-17,40.0,1.234176873,6.134884031,2,1624.75,852.388978402596,772.361021597404,772.361021597404,성산풍력
3.0,10.49418207,16.9,389.017,95.0,18.2,16.0,999.7,-2.45e-16,1.0,0.866025404,-0.5,0.866025404,-0.5,45.0,1.192414448,13.69317877,2,130.8,902.8848291894101,-772.0848291894101,772.0848291894101,한경풍력
2.0,19.18138261,20.4,0.06400000000000002,88.0,21.0,18.3,992.8,0.0,1.0,0.965925826,-0.258819045,0.5,-0.866025404,40.0,1.168751909,15.66679129,3,1274.25,502.2337965914776,772.0162034085224,772.0162034085224,성산풍력
2.0,21.27310062,27.3,5.832000000000001,87.0,31.5,24.9,1001.1,-0.939692621,-0.342020143,-0.866025404,0.5,1.22e-16,-1.0,40.0,1.146935322,22.94223643,3,1369.5,597.5938135216566,771.9061864783434,771.9061864783434,성산풍력
3.0,10.03696099,20.3,729.0,80.0,19.0,16.7,1000.3,0.342020143,-0.939692621,-0.707106781,-0.707106781,0.866025404,-0.5,56.0,1.178966835,14.2306543,2,239.6841429,1011.5802894489898,-771.8961465489898,771.8961465489898,상명풍력
2.0,21.41546886,5.7,1.3310000000000004,62.0,5.7,-1.0,1012.5,-2.45e-16,1.0,0.866025404,-0.5,0.866025404,0.5,40.0,1.262250173,4.521937004,2,1465.333333,693.4773700068472,771.8559629931528,771.8559629931528,성산풍력
2.0,10.04517454,20.5,39.303999999999995,77.0,18.5,16.3,1001.5,0.64278761,-0.766044443,1.22e-16,-1.0,1.0,6.12e-17,40.0,1.179805559,13.88571193,2,67.0,838.8451881493675,-771.8451881493675,771.8451881493675,성산풍력
3.0,10.02600958,10.5,1906.6240000000003,72.0,9.1,5.6,1007.9,-0.342020143,0.939692621,-0.707106781,-0.707106781,-0.5,0.866025404,45.0,1.233634599,7.099665569,1,1306.0,2077.7742449317593,-771.7742449317593,771.7742449317593,한경풍력
